replicate	comparison	metric	estimate
917	same_identifier_different_label	marker_jaccard	0.09746340688881011
917	different_identifier_matched_control	marker_jaccard	0.0029569892473118283
918	same_label_same_identifier	any_shared_marker	0.5483870967741935
918	same_label_no_accepted_identifier	any_shared_marker	0.532258064516129
918	same_identifier_different_label	any_shared_marker	0.43548387096774194
918	different_identifier_matched_control	any_shared_marker	0.008064516129032258
918	same_label_same_identifier	marker_jaccard	0.13961919576838933
918	same_label_no_accepted_identifier	marker_jaccard	0.1402702633798405
918	same_identifier_different_label	marker_jaccard	0.08821416039157974
918	different_identifier_matched_control	marker_jaccard	0.0005482456140350876
919	same_label_same_identifier	any_shared_marker	0.4879032258064516
919	same_label_no_accepted_identifier	any_shared_marker	0.5846774193548387
919	same_identifier_different_label	any_shared_marker	0.4112903225806452
919	different_identifier_matched_control	any_shared_marker	0.016129032258064516
919	same_label_same_identifier	marker_jaccard	0.1044237773216663
919	same_label_no_accepted_identifier	marker_jaccard	0.15662833168300927
919	same_identifier_different_label	marker_jaccard	0.07560048137609808
919	different_identifier_matched_control	marker_jaccard	0.002390552995391705
920	same_label_same_identifier	any_shared_marker	0.47580645161290325
920	same_label_no_accepted_identifier	any_shared_marker	0.5282258064516129
920	same_identifier_different_label	any_shared_marker	0.45564516129032256
920	different_identifier_matched_control	any_shared_marker	0.008064516129032258
920	same_label_same_identifier	marker_jaccard	0.1084641074522978
920	same_label_no_accepted_identifier	marker_jaccard	0.13947275142658644
920	same_identifier_different_label	marker_jaccard	0.09280263636584794
920	different_identifier_matched_control	marker_jaccard	0.0007412239089184061
921	same_label_same_identifier	any_shared_marker	0.45564516129032256
921	same_label_no_accepted_identifier	any_shared_marker	0.5241935483870968
921	same_identifier_different_label	any_shared_marker	0.46774193548387094
921	different_identifier_matched_control	any_shared_marker	0.012096774193548387
921	same_label_same_identifier	marker_jaccard	0.10005821180799958
921	same_label_no_accepted_identifier	marker_jaccard	0.12579573402035452
921	same_identifier_different_label	marker_jaccard	0.09006012567445204
921	different_identifier_matched_control	marker_jaccard	0.0013316616969368392
922	same_label_same_identifier	any_shared_marker	0.43548387096774194
922	same_label_no_accepted_identifier	any_shared_marker	0.4959677419354839
922	same_identifier_different_label	any_shared_marker	0.43951612903225806
922	different_identifier_matched_control	any_shared_marker	0.008064516129032258
922	same_label_same_identifier	marker_jaccard	0.10041695229061028
922	same_label_no_accepted_identifier	marker_jaccard	0.1254183418984124
922	same_identifier_different_label	marker_jaccard	0.08233300176789266
922	different_identifier_matched_control	marker_jaccard	0.0019201228878648233
923	same_label_same_identifier	any_shared_marker	0.5120967741935484
923	same_label_no_accepted_identifier	any_shared_marker	0.5443548387096774
923	same_identifier_different_label	any_shared_marker	0.4879032258064516
923	different_identifier_matched_control	any_shared_marker	0.012096774193548387
923	same_label_same_identifier	marker_jaccard	0.11282062076654106
923	same_label_no_accepted_identifier	marker_jaccard	0.139210415816609
923	same_identifier_different_label	marker_jaccard	0.09057371049780916
923	different_identifier_matched_control	marker_jaccard	0.0011797974321693485
924	same_label_same_identifier	any_shared_marker	0.41935483870967744
924	same_label_no_accepted_identifier	any_shared_marker	0.5282258064516129
924	same_identifier_different_label	any_shared_marker	0.43951612903225806
924	different_identifier_matched_control	any_shared_marker	0.016129032258064516
924	same_label_same_identifier	marker_jaccard	0.10559773546609409
924	same_label_no_accepted_identifier	marker_jaccard	0.14637191226968266
924	same_identifier_different_label	marker_jaccard	0.09414098446356511
924	different_identifier_matched_control	marker_jaccard	0.001650458570524984
925	same_label_same_identifier	any_shared_marker	0.5161290322580645
925	same_label_no_accepted_identifier	any_shared_marker	0.5685483870967742
925	same_identifier_different_label	any_shared_marker	0.43951612903225806
925	different_identifier_matched_control	any_shared_marker	0.020161290322580645
925	same_label_same_identifier	marker_jaccard	0.11444776102034165
925	same_label_no_accepted_identifier	marker_jaccard	0.12857511591906878
925	same_identifier_different_label	marker_jaccard	0.07061888702958438
925	different_identifier_matched_control	marker_jaccard	0.0033649146552372357
926	same_label_same_identifier	any_shared_marker	0.5241935483870968
926	same_label_no_accepted_identifier	any_shared_marker	0.5040322580645161
926	same_identifier_different_label	any_shared_marker	0.4112903225806452
926	different_identifier_matched_control	any_shared_marker	0.012096774193548387
926	same_label_same_identifier	marker_jaccard	0.12490963436468655
926	same_label_no_accepted_identifier	marker_jaccard	0.13275529956260088
926	same_identifier_different_label	marker_jaccard	0.07953072682377711
926	different_identifier_matched_control	marker_jaccard	0.0012768817204301074
927	same_label_same_identifier	any_shared_marker	0.5201612903225806
927	same_label_no_accepted_identifier	any_shared_marker	0.5
927	same_identifier_different_label	any_shared_marker	0.4637096774193548
927	different_identifier_matched_control	any_shared_marker	0.004032258064516129
927	same_label_same_identifier	marker_jaccard	0.1157920097576669
927	same_label_no_accepted_identifier	marker_jaccard	0.1294917784228216
927	same_identifier_different_label	marker_jaccard	0.08568041369867746
927	different_identifier_matched_control	marker_jaccard	0.0002880184331797235
928	same_label_same_identifier	any_shared_marker	0.45564516129032256
928	same_label_no_accepted_identifier	any_shared_marker	0.5241935483870968
928	same_identifier_different_label	any_shared_marker	0.4274193548387097
928	different_identifier_matched_control	any_shared_marker	0.020161290322580645
928	same_label_same_identifier	marker_jaccard	0.1073469458762328
928	same_label_no_accepted_identifier	marker_jaccard	0.13122522079175306
928	same_identifier_different_label	marker_jaccard	0.07903364424948865
928	different_identifier_matched_control	marker_jaccard	0.0035991522708790262
929	same_label_same_identifier	any_shared_marker	0.5161290322580645
929	same_label_no_accepted_identifier	any_shared_marker	0.5685483870967742
929	same_identifier_different_label	any_shared_marker	0.4959677419354839
929	different_identifier_matched_control	any_shared_marker	0.03225806451612903
929	same_label_same_identifier	marker_jaccard	0.12793248458087292
929	same_label_no_accepted_identifier	marker_jaccard	0.11859926958348602
929	same_identifier_different_label	marker_jaccard	0.09139838195222445
929	different_identifier_matched_control	marker_jaccard	0.002843737980091969
930	same_label_same_identifier	any_shared_marker	0.4798387096774194
930	same_label_no_accepted_identifier	any_shared_marker	0.47580645161290325
930	same_identifier_different_label	any_shared_marker	0.47580645161290325
930	different_identifier_matched_control	any_shared_marker	0.008064516129032258
930	same_label_same_identifier	marker_jaccard	0.09563479489996893
930	same_label_no_accepted_identifier	marker_jaccard	0.11428474457287001
930	same_identifier_different_label	marker_jaccard	0.08352802880495007
930	different_identifier_matched_control	marker_jaccard	0.0007133995037220844
931	same_label_same_identifier	any_shared_marker	0.4637096774193548
931	same_label_no_accepted_identifier	any_shared_marker	0.5241935483870968
931	same_identifier_different_label	any_shared_marker	0.5080645161290323
931	different_identifier_matched_control	any_shared_marker	0.016129032258064516
931	same_label_same_identifier	marker_jaccard	0.10882855734983099
931	same_label_no_accepted_identifier	marker_jaccard	0.1313416875290787
931	same_identifier_different_label	marker_jaccard	0.09257473136446097
931	different_identifier_matched_control	marker_jaccard	0.0034946236559139786
932	same_label_same_identifier	any_shared_marker	0.4838709677419355
932	same_label_no_accepted_identifier	any_shared_marker	0.5161290322580645
932	same_identifier_different_label	any_shared_marker	0.4475806451612903
932	different_identifier_matched_control	any_shared_marker	0.008064516129032258
932	same_label_same_identifier	marker_jaccard	0.12023473779097718
932	same_label_no_accepted_identifier	marker_jaccard	0.14200760389074954
932	same_identifier_different_label	marker_jaccard	0.09316057256047768
932	different_identifier_matched_control	marker_jaccard	0.0011200716845878136
933	same_label_same_identifier	any_shared_marker	0.5645161290322581
933	same_label_no_accepted_identifier	any_shared_marker	0.5564516129032258
933	same_identifier_different_label	any_shared_marker	0.4112903225806452
933	different_identifier_matched_control	any_shared_marker	0.016129032258064516
933	same_label_same_identifier	marker_jaccard	0.1279885145626869
933	same_label_no_accepted_identifier	marker_jaccard	0.13868498680930022
933	same_identifier_different_label	marker_jaccard	0.07870176978039882
933	different_identifier_matched_control	marker_jaccard	0.0019393241167434715
934	same_label_same_identifier	any_shared_marker	0.5483870967741935
934	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
934	same_identifier_different_label	any_shared_marker	0.45161290322580644
934	different_identifier_matched_control	any_shared_marker	0.020161290322580645
934	same_label_same_identifier	marker_jaccard	0.11965544634840175
934	same_label_no_accepted_identifier	marker_jaccard	0.13912988851256605
934	same_identifier_different_label	marker_jaccard	0.08326073205994933
934	different_identifier_matched_control	marker_jaccard	0.0025188521156263096
935	same_label_same_identifier	any_shared_marker	0.4798387096774194
935	same_label_no_accepted_identifier	any_shared_marker	0.5604838709677419
935	same_identifier_different_label	any_shared_marker	0.45161290322580644
935	different_identifier_matched_control	any_shared_marker	0.016129032258064516
935	same_label_same_identifier	marker_jaccard	0.11418694761911082
935	same_label_no_accepted_identifier	marker_jaccard	0.1306575857534611
935	same_identifier_different_label	marker_jaccard	0.08494211091459668
935	different_identifier_matched_control	marker_jaccard	0.002530044275774826
936	same_label_same_identifier	any_shared_marker	0.5040322580645161
936	same_label_no_accepted_identifier	any_shared_marker	0.5282258064516129
936	same_identifier_different_label	any_shared_marker	0.43548387096774194
936	different_identifier_matched_control	any_shared_marker	0.012096774193548387
936	same_label_same_identifier	marker_jaccard	0.1339299158173684
936	same_label_no_accepted_identifier	marker_jaccard	0.11303047379794348
936	same_identifier_different_label	marker_jaccard	0.08268854801112865
936	different_identifier_matched_control	marker_jaccard	0.0008425993809058326
937	same_label_same_identifier	any_shared_marker	0.4959677419354839
937	same_label_no_accepted_identifier	any_shared_marker	0.5201612903225806
937	same_identifier_different_label	any_shared_marker	0.4314516129032258
937	different_identifier_matched_control	any_shared_marker	0.020161290322580645
937	same_label_same_identifier	marker_jaccard	0.12598277576867908
937	same_label_no_accepted_identifier	marker_jaccard	0.13486869239000843
937	same_identifier_different_label	marker_jaccard	0.07552643138803006
937	different_identifier_matched_control	marker_jaccard	0.0016982625349560834
938	same_label_same_identifier	any_shared_marker	0.47580645161290325
938	same_label_no_accepted_identifier	any_shared_marker	0.49193548387096775
938	same_identifier_different_label	any_shared_marker	0.49193548387096775
938	different_identifier_matched_control	any_shared_marker	0.016129032258064516
938	same_label_same_identifier	marker_jaccard	0.11215134716379974
938	same_label_no_accepted_identifier	marker_jaccard	0.12112469276898725
938	same_identifier_different_label	marker_jaccard	0.09313192605412719
938	different_identifier_matched_control	marker_jaccard	0.003315412186379928
939	same_label_same_identifier	any_shared_marker	0.4959677419354839
939	same_label_no_accepted_identifier	any_shared_marker	0.5201612903225806
939	same_identifier_different_label	any_shared_marker	0.4314516129032258
939	different_identifier_matched_control	any_shared_marker	0.004032258064516129
939	same_label_same_identifier	marker_jaccard	0.11748976417376249
939	same_label_no_accepted_identifier	marker_jaccard	0.12187059464589164
939	same_identifier_different_label	marker_jaccard	0.07506842165582678
939	different_identifier_matched_control	marker_jaccard	0.00036656891495601173
940	same_label_same_identifier	any_shared_marker	0.4596774193548387
940	same_label_no_accepted_identifier	any_shared_marker	0.5201612903225806
940	same_identifier_different_label	any_shared_marker	0.4838709677419355
940	different_identifier_matched_control	any_shared_marker	0.016129032258064516
940	same_label_same_identifier	marker_jaccard	0.10800963709229838
940	same_label_no_accepted_identifier	marker_jaccard	0.13504445428069717
940	same_identifier_different_label	marker_jaccard	0.09366304618320746
940	different_identifier_matched_control	marker_jaccard	0.001827607875994973
941	same_label_same_identifier	any_shared_marker	0.4798387096774194
941	same_label_no_accepted_identifier	any_shared_marker	0.5564516129032258
941	same_identifier_different_label	any_shared_marker	0.45564516129032256
941	different_identifier_matched_control	any_shared_marker	0.028225806451612902
941	same_label_same_identifier	marker_jaccard	0.11025973332547008
941	same_label_no_accepted_identifier	marker_jaccard	0.14073727949314685
941	same_identifier_different_label	marker_jaccard	0.09321675517714419
941	different_identifier_matched_control	marker_jaccard	0.003881109929497026
942	same_label_same_identifier	any_shared_marker	0.4879032258064516
942	same_label_no_accepted_identifier	any_shared_marker	0.5201612903225806
942	same_identifier_different_label	any_shared_marker	0.4838709677419355
942	different_identifier_matched_control	any_shared_marker	0.024193548387096774
942	same_label_same_identifier	marker_jaccard	0.10373188968421415
942	same_label_no_accepted_identifier	marker_jaccard	0.1293980417379374
942	same_identifier_different_label	marker_jaccard	0.08790667876294063
942	different_identifier_matched_control	marker_jaccard	0.002578768085172259
943	same_label_same_identifier	any_shared_marker	0.45161290322580644
943	same_label_no_accepted_identifier	any_shared_marker	0.5483870967741935
943	same_identifier_different_label	any_shared_marker	0.47580645161290325
943	different_identifier_matched_control	any_shared_marker	0.020161290322580645
943	same_label_same_identifier	marker_jaccard	0.10852437676339234
943	same_label_no_accepted_identifier	marker_jaccard	0.13836633814686802
943	same_identifier_different_label	marker_jaccard	0.09357993037428522
943	different_identifier_matched_control	marker_jaccard	0.003782642089093702
944	same_label_same_identifier	any_shared_marker	0.5201612903225806
944	same_label_no_accepted_identifier	any_shared_marker	0.4959677419354839
944	same_identifier_different_label	any_shared_marker	0.4153225806451613
944	different_identifier_matched_control	any_shared_marker	0.004032258064516129
944	same_label_same_identifier	marker_jaccard	0.14273253136706401
944	same_label_no_accepted_identifier	marker_jaccard	0.10906347192409006
944	same_identifier_different_label	marker_jaccard	0.07306454285225632
944	different_identifier_matched_control	marker_jaccard	0.00036656891495601173
945	same_label_same_identifier	any_shared_marker	0.5241935483870968
945	same_label_no_accepted_identifier	any_shared_marker	0.5120967741935484
945	same_identifier_different_label	any_shared_marker	0.4798387096774194
945	different_identifier_matched_control	any_shared_marker	0.012096774193548387
945	same_label_same_identifier	marker_jaccard	0.1214431864235557
945	same_label_no_accepted_identifier	marker_jaccard	0.11346585761908343
945	same_identifier_different_label	marker_jaccard	0.09757427042175619
945	different_identifier_matched_control	marker_jaccard	0.001292390405293631
946	same_label_same_identifier	any_shared_marker	0.5201612903225806
946	same_label_no_accepted_identifier	any_shared_marker	0.5080645161290323
946	same_identifier_different_label	any_shared_marker	0.4475806451612903
946	different_identifier_matched_control	any_shared_marker	0.016129032258064516
946	same_label_same_identifier	marker_jaccard	0.10824009034398029
946	same_label_no_accepted_identifier	marker_jaccard	0.11927829912106602
946	same_identifier_different_label	marker_jaccard	0.07960821199673192
946	different_identifier_matched_control	marker_jaccard	0.0021602685739308134
947	same_label_same_identifier	any_shared_marker	0.4637096774193548
947	same_label_no_accepted_identifier	any_shared_marker	0.5282258064516129
947	same_identifier_different_label	any_shared_marker	0.4435483870967742
947	different_identifier_matched_control	any_shared_marker	0.024193548387096774
947	same_label_same_identifier	marker_jaccard	0.10543776345343682
947	same_label_no_accepted_identifier	marker_jaccard	0.14217334903527093
947	same_identifier_different_label	marker_jaccard	0.08814508052826363
947	different_identifier_matched_control	marker_jaccard	0.003401571546732837
948	same_label_same_identifier	any_shared_marker	0.5040322580645161
948	same_label_no_accepted_identifier	any_shared_marker	0.49193548387096775
948	same_identifier_different_label	any_shared_marker	0.5
948	different_identifier_matched_control	any_shared_marker	0.016129032258064516
948	same_label_same_identifier	marker_jaccard	0.11607320178702728
948	same_label_no_accepted_identifier	marker_jaccard	0.11946949499006826
948	same_identifier_different_label	marker_jaccard	0.09034404544959573
948	different_identifier_matched_control	marker_jaccard	0.0032034050179211467
949	same_label_same_identifier	any_shared_marker	0.4717741935483871
949	same_label_no_accepted_identifier	any_shared_marker	0.5241935483870968
949	same_identifier_different_label	any_shared_marker	0.45161290322580644
949	different_identifier_matched_control	any_shared_marker	0.004032258064516129
949	same_label_same_identifier	marker_jaccard	0.11365804120308394
949	same_label_no_accepted_identifier	marker_jaccard	0.13358365648040565
949	same_identifier_different_label	marker_jaccard	0.08329043038186776
949	different_identifier_matched_control	marker_jaccard	0.0006720430107526881
950	same_label_same_identifier	any_shared_marker	0.532258064516129
950	same_label_no_accepted_identifier	any_shared_marker	0.592741935483871
950	same_identifier_different_label	any_shared_marker	0.4879032258064516
950	different_identifier_matched_control	any_shared_marker	0.012096774193548387
950	same_label_same_identifier	marker_jaccard	0.12200551999815673
950	same_label_no_accepted_identifier	marker_jaccard	0.15775827719537988
950	same_identifier_different_label	marker_jaccard	0.09446307039997742
950	different_identifier_matched_control	marker_jaccard	0.0016801075268817202
951	same_label_same_identifier	any_shared_marker	0.4637096774193548
951	same_label_no_accepted_identifier	any_shared_marker	0.5564516129032258
951	same_identifier_different_label	any_shared_marker	0.45161290322580644
951	different_identifier_matched_control	any_shared_marker	0.020161290322580645
951	same_label_same_identifier	marker_jaccard	0.09641305537178403
951	same_label_no_accepted_identifier	marker_jaccard	0.13668047432513003
951	same_identifier_different_label	marker_jaccard	0.07504601133633393
951	different_identifier_matched_control	marker_jaccard	0.0017784667630493056
952	same_label_same_identifier	any_shared_marker	0.49193548387096775
952	same_label_no_accepted_identifier	any_shared_marker	0.5362903225806451
952	same_identifier_different_label	any_shared_marker	0.4596774193548387
952	different_identifier_matched_control	any_shared_marker	0.016129032258064516
952	same_label_same_identifier	marker_jaccard	0.10609575684172459
952	same_label_no_accepted_identifier	marker_jaccard	0.12393840887299393
952	same_identifier_different_label	marker_jaccard	0.08757031498966983
952	different_identifier_matched_control	marker_jaccard	0.0018192157305060531
953	same_label_same_identifier	any_shared_marker	0.5282258064516129
953	same_label_no_accepted_identifier	any_shared_marker	0.6169354838709677
953	same_identifier_different_label	any_shared_marker	0.5080645161290323
953	different_identifier_matched_control	any_shared_marker	0.004032258064516129
953	same_label_same_identifier	marker_jaccard	0.1273440987081143
953	same_label_no_accepted_identifier	marker_jaccard	0.16073962856127022
953	same_identifier_different_label	marker_jaccard	0.101573692818356
953	different_identifier_matched_control	marker_jaccard	0.0004032258064516129
954	same_label_same_identifier	any_shared_marker	0.4798387096774194
954	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
954	same_identifier_different_label	any_shared_marker	0.4032258064516129
954	different_identifier_matched_control	any_shared_marker	0.024193548387096774
954	same_label_same_identifier	marker_jaccard	0.11212819750408387
954	same_label_no_accepted_identifier	marker_jaccard	0.13288259824887208
954	same_identifier_different_label	marker_jaccard	0.07724373059999244
954	different_identifier_matched_control	marker_jaccard	0.0032733859672901414
955	same_label_same_identifier	any_shared_marker	0.5362903225806451
955	same_label_no_accepted_identifier	any_shared_marker	0.5685483870967742
955	same_identifier_different_label	any_shared_marker	0.39919354838709675
955	different_identifier_matched_control	any_shared_marker	0.008064516129032258
955	same_label_same_identifier	marker_jaccard	0.12146197208638664
955	same_label_no_accepted_identifier	marker_jaccard	0.14650936762694197
955	same_identifier_different_label	marker_jaccard	0.07875171522289644
955	different_identifier_matched_control	marker_jaccard	0.0006767426122264832
956	same_label_same_identifier	any_shared_marker	0.5161290322580645
956	same_label_no_accepted_identifier	any_shared_marker	0.532258064516129
956	same_identifier_different_label	any_shared_marker	0.43951612903225806
956	different_identifier_matched_control	any_shared_marker	0.024193548387096774
956	same_label_same_identifier	marker_jaccard	0.11614863071516297
956	same_label_no_accepted_identifier	marker_jaccard	0.12921306801880264
956	same_identifier_different_label	marker_jaccard	0.08073210391758778
956	different_identifier_matched_control	marker_jaccard	0.0036387631975867275
957	same_label_same_identifier	any_shared_marker	0.5080645161290323
957	same_label_no_accepted_identifier	any_shared_marker	0.5362903225806451
957	same_identifier_different_label	any_shared_marker	0.4153225806451613
957	different_identifier_matched_control	any_shared_marker	0.020161290322580645
957	same_label_same_identifier	marker_jaccard	0.12488153588535592
957	same_label_no_accepted_identifier	marker_jaccard	0.1242562711951216
957	same_identifier_different_label	marker_jaccard	0.08573413922678627
957	different_identifier_matched_control	marker_jaccard	0.0025747102360005585
958	same_label_same_identifier	any_shared_marker	0.5040322580645161
958	same_label_no_accepted_identifier	any_shared_marker	0.5120967741935484
958	same_identifier_different_label	any_shared_marker	0.47580645161290325
958	different_identifier_matched_control	any_shared_marker	0.012096774193548387
958	same_label_same_identifier	marker_jaccard	0.11548664708946968
958	same_label_no_accepted_identifier	marker_jaccard	0.13909996146354506
958	same_identifier_different_label	marker_jaccard	0.08881714723448596
958	different_identifier_matched_control	marker_jaccard	0.002692972350230415
959	same_label_same_identifier	any_shared_marker	0.4798387096774194
959	same_label_no_accepted_identifier	any_shared_marker	0.5806451612903226
959	same_identifier_different_label	any_shared_marker	0.4153225806451613
959	different_identifier_matched_control	any_shared_marker	0.012096774193548387
959	same_label_same_identifier	marker_jaccard	0.10696537084052818
959	same_label_no_accepted_identifier	marker_jaccard	0.1444703301107774
959	same_identifier_different_label	marker_jaccard	0.07640471976631842
959	different_identifier_matched_control	marker_jaccard	0.0014377647442163572
960	same_label_same_identifier	any_shared_marker	0.4798387096774194
960	same_label_no_accepted_identifier	any_shared_marker	0.5161290322580645
960	same_identifier_different_label	any_shared_marker	0.47580645161290325
960	different_identifier_matched_control	any_shared_marker	0.016129032258064516
960	same_label_same_identifier	marker_jaccard	0.10226487387006837
960	same_label_no_accepted_identifier	marker_jaccard	0.12427659778634761
960	same_identifier_different_label	marker_jaccard	0.07991806580516257
960	different_identifier_matched_control	marker_jaccard	0.0016639906582980588
961	same_label_same_identifier	any_shared_marker	0.4637096774193548
961	same_label_no_accepted_identifier	any_shared_marker	0.5967741935483871
961	same_identifier_different_label	any_shared_marker	0.4838709677419355
961	different_identifier_matched_control	any_shared_marker	0.020161290322580645
961	same_label_same_identifier	marker_jaccard	0.09906441093569701
961	same_label_no_accepted_identifier	marker_jaccard	0.1310415419813827
961	same_identifier_different_label	marker_jaccard	0.08753624715733348
961	different_identifier_matched_control	marker_jaccard	0.002407354070660522
962	same_label_same_identifier	any_shared_marker	0.5040322580645161
962	same_label_no_accepted_identifier	any_shared_marker	0.5362903225806451
962	same_identifier_different_label	any_shared_marker	0.43951612903225806
962	different_identifier_matched_control	any_shared_marker	0.020161290322580645
962	same_label_same_identifier	marker_jaccard	0.11875162395376743
962	same_label_no_accepted_identifier	marker_jaccard	0.14562035360172373
962	same_identifier_different_label	marker_jaccard	0.087611932132805
962	different_identifier_matched_control	marker_jaccard	0.0026371142298561656
963	same_label_same_identifier	any_shared_marker	0.5080645161290323
963	same_label_no_accepted_identifier	any_shared_marker	0.5201612903225806
963	same_identifier_different_label	any_shared_marker	0.4475806451612903
963	different_identifier_matched_control	any_shared_marker	0.016129032258064516
963	same_label_same_identifier	marker_jaccard	0.13263149366792756
963	same_label_no_accepted_identifier	marker_jaccard	0.12074457147780307
963	same_identifier_different_label	marker_jaccard	0.08313054322601286
963	different_identifier_matched_control	marker_jaccard	0.0021586836102965136
964	same_label_same_identifier	any_shared_marker	0.4798387096774194
964	same_label_no_accepted_identifier	any_shared_marker	0.5766129032258065
964	same_identifier_different_label	any_shared_marker	0.4717741935483871
964	different_identifier_matched_control	any_shared_marker	0.012096774193548387
964	same_label_same_identifier	marker_jaccard	0.11413764230609337
964	same_label_no_accepted_identifier	marker_jaccard	0.1305829204159473
964	same_identifier_different_label	marker_jaccard	0.0971159259910446
964	different_identifier_matched_control	marker_jaccard	0.0012000768049155147
965	same_label_same_identifier	any_shared_marker	0.4475806451612903
965	same_label_no_accepted_identifier	any_shared_marker	0.5604838709677419
965	same_identifier_different_label	any_shared_marker	0.5
965	different_identifier_matched_control	any_shared_marker	0.016129032258064516
965	same_label_same_identifier	marker_jaccard	0.10507000265134195
965	same_label_no_accepted_identifier	marker_jaccard	0.14957644193300204
965	same_identifier_different_label	marker_jaccard	0.08779853987989661
965	different_identifier_matched_control	marker_jaccard	0.0016538101916783543
966	same_label_same_identifier	any_shared_marker	0.5362903225806451
966	same_label_no_accepted_identifier	any_shared_marker	0.5564516129032258
966	same_identifier_different_label	any_shared_marker	0.4798387096774194
966	different_identifier_matched_control	any_shared_marker	0.012096774193548387
966	same_label_same_identifier	marker_jaccard	0.12137548074696161
966	same_label_no_accepted_identifier	marker_jaccard	0.1373317542499169
966	same_identifier_different_label	marker_jaccard	0.08637791518780608
966	different_identifier_matched_control	marker_jaccard	0.0015395894428152494
967	same_label_same_identifier	any_shared_marker	0.4959677419354839
967	same_label_no_accepted_identifier	any_shared_marker	0.5766129032258065
967	same_identifier_different_label	any_shared_marker	0.4596774193548387
967	different_identifier_matched_control	any_shared_marker	0.024193548387096774
967	same_label_same_identifier	marker_jaccard	0.10380781951287169
967	same_label_no_accepted_identifier	marker_jaccard	0.1398390154182624
967	same_identifier_different_label	marker_jaccard	0.0847699936053826
967	different_identifier_matched_control	marker_jaccard	0.0028895835347448246
968	same_label_same_identifier	any_shared_marker	0.46774193548387094
968	same_label_no_accepted_identifier	any_shared_marker	0.5524193548387096
968	same_identifier_different_label	any_shared_marker	0.43951612903225806
968	different_identifier_matched_control	any_shared_marker	0.012096774193548387
968	same_label_same_identifier	marker_jaccard	0.09449362570804695
968	same_label_no_accepted_identifier	marker_jaccard	0.12538605942527312
968	same_identifier_different_label	marker_jaccard	0.08319043286725923
968	different_identifier_matched_control	marker_jaccard	0.0019489247311827956
969	same_label_same_identifier	any_shared_marker	0.5806451612903226
969	same_label_no_accepted_identifier	any_shared_marker	0.5725806451612904
969	same_identifier_different_label	any_shared_marker	0.45564516129032256
969	different_identifier_matched_control	any_shared_marker	0.012096774193548387
969	same_label_same_identifier	marker_jaccard	0.15062666552823098
969	same_label_no_accepted_identifier	marker_jaccard	0.14180741626655688
969	same_identifier_different_label	marker_jaccard	0.08283988965914962
969	different_identifier_matched_control	marker_jaccard	0.0010953428292137968
970	same_label_same_identifier	any_shared_marker	0.5161290322580645
970	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
970	same_identifier_different_label	any_shared_marker	0.4959677419354839
970	different_identifier_matched_control	any_shared_marker	0.020161290322580645
970	same_label_same_identifier	marker_jaccard	0.11196953748948656
970	same_label_no_accepted_identifier	marker_jaccard	0.1455214670366766
970	same_identifier_different_label	marker_jaccard	0.09043695209492172
970	different_identifier_matched_control	marker_jaccard	0.0025468706920319826
971	same_label_same_identifier	any_shared_marker	0.4959677419354839
971	same_label_no_accepted_identifier	any_shared_marker	0.5645161290322581
971	same_identifier_different_label	any_shared_marker	0.4475806451612903
971	different_identifier_matched_control	any_shared_marker	0.04435483870967742
971	same_label_same_identifier	marker_jaccard	0.12090984673221515
971	same_label_no_accepted_identifier	marker_jaccard	0.12877124966065595
971	same_identifier_different_label	marker_jaccard	0.0858308246413085
971	different_identifier_matched_control	marker_jaccard	0.00679898058930317
972	same_label_same_identifier	any_shared_marker	0.45161290322580644
972	same_label_no_accepted_identifier	any_shared_marker	0.5604838709677419
972	same_identifier_different_label	any_shared_marker	0.43548387096774194
972	different_identifier_matched_control	any_shared_marker	0.008064516129032258
972	same_label_same_identifier	marker_jaccard	0.10810254373762437
972	same_label_no_accepted_identifier	marker_jaccard	0.13764060817188628
972	same_identifier_different_label	marker_jaccard	0.0813684635257216
972	different_identifier_matched_control	marker_jaccard	0.0015186426476749058
973	same_label_same_identifier	any_shared_marker	0.4314516129032258
973	same_label_no_accepted_identifier	any_shared_marker	0.5483870967741935
973	same_identifier_different_label	any_shared_marker	0.4798387096774194
973	different_identifier_matched_control	any_shared_marker	0.020161290322580645
973	same_label_same_identifier	marker_jaccard	0.10638907964088355
973	same_label_no_accepted_identifier	marker_jaccard	0.12730355376228242
973	same_identifier_different_label	marker_jaccard	0.08815553055946794
973	different_identifier_matched_control	marker_jaccard	0.0032017042097687264
974	same_label_same_identifier	any_shared_marker	0.4879032258064516
974	same_label_no_accepted_identifier	any_shared_marker	0.5080645161290323
974	same_identifier_different_label	any_shared_marker	0.4879032258064516
974	different_identifier_matched_control	any_shared_marker	0.016129032258064516
974	same_label_same_identifier	marker_jaccard	0.1086088882785989
974	same_label_no_accepted_identifier	marker_jaccard	0.11270965290620175
974	same_identifier_different_label	marker_jaccard	0.08346405597354364
974	different_identifier_matched_control	marker_jaccard	0.002088133640552995
975	same_label_same_identifier	any_shared_marker	0.49193548387096775
975	same_label_no_accepted_identifier	any_shared_marker	0.4879032258064516
975	same_identifier_different_label	any_shared_marker	0.4314516129032258
