replicate	papers_combined	fraction_labels_with_shared_marker	mean_shared_markers
715	9	0.037037037037037035	0.037037037037037035
715	10	0.037037037037037035	0.037037037037037035
716	1	1.0	4.074074074074074
716	2	0.5555555555555556	0.7037037037037037
716	3	0.25925925925925924	0.25925925925925924
716	4	0.14814814814814814	0.14814814814814814
716	5	0.1111111111111111	0.1111111111111111
716	6	0.1111111111111111	0.1111111111111111
716	7	0.07407407407407407	0.07407407407407407
716	8	0.07407407407407407	0.07407407407407407
716	9	0.07407407407407407	0.07407407407407407
716	10	0.037037037037037035	0.037037037037037035
717	1	1.0	4.592592592592593
717	2	0.4074074074074074	0.7407407407407407
717	3	0.2222222222222222	0.3333333333333333
717	4	0.1111111111111111	0.1111111111111111
717	5	0.07407407407407407	0.07407407407407407
717	6	0.07407407407407407	0.07407407407407407
717	7	0.07407407407407407	0.07407407407407407
717	8	0.037037037037037035	0.037037037037037035
717	9	0.0	0.0
717	10	0.0	0.0
718	1	1.0	4.0
718	2	0.4444444444444444	0.6666666666666666
718	3	0.18518518518518517	0.2962962962962963
718	4	0.1111111111111111	0.14814814814814814
718	5	0.07407407407407407	0.1111111111111111
718	6	0.07407407407407407	0.07407407407407407
718	7	0.037037037037037035	0.037037037037037035
718	8	0.0	0.0
718	9	0.0	0.0
718	10	0.0	0.0
719	1	1.0	3.740740740740741
719	2	0.48148148148148145	0.8148148148148148
719	3	0.37037037037037035	0.5925925925925926
719	4	0.14814814814814814	0.18518518518518517
719	5	0.1111111111111111	0.1111111111111111
719	6	0.1111111111111111	0.1111111111111111
719	7	0.07407407407407407	0.07407407407407407
719	8	0.07407407407407407	0.07407407407407407
719	9	0.037037037037037035	0.037037037037037035
719	10	0.037037037037037035	0.037037037037037035
720	1	1.0	4.407407407407407
720	2	0.5925925925925926	0.7777777777777778
720	3	0.2962962962962963	0.2962962962962963
720	4	0.14814814814814814	0.14814814814814814
720	5	0.037037037037037035	0.037037037037037035
720	6	0.037037037037037035	0.037037037037037035
720	7	0.0	0.0
720	8	0.0	0.0
720	9	0.0	0.0
720	10	0.0	0.0
721	1	1.0	4.333333333333333
721	2	0.5185185185185185	0.8148148148148148
721	3	0.18518518518518517	0.2222222222222222
721	4	0.1111111111111111	0.1111111111111111
721	5	0.07407407407407407	0.07407407407407407
721	6	0.07407407407407407	0.07407407407407407
721	7	0.037037037037037035	0.037037037037037035
721	8	0.037037037037037035	0.037037037037037035
721	9	0.037037037037037035	0.037037037037037035
721	10	0.037037037037037035	0.037037037037037035
722	1	1.0	4.592592592592593
722	2	0.5555555555555556	0.8518518518518519
722	3	0.2222222222222222	0.3333333333333333
722	4	0.18518518518518517	0.18518518518518517
722	5	0.14814814814814814	0.14814814814814814
722	6	0.037037037037037035	0.037037037037037035
722	7	0.0	0.0
722	8	0.0	0.0
722	9	0.0	0.0
722	10	0.0	0.0
723	1	1.0	4.555555555555555
723	2	0.5925925925925926	0.8518518518518519
723	3	0.2962962962962963	0.37037037037037035
723	4	0.1111111111111111	0.14814814814814814
723	5	0.037037037037037035	0.037037037037037035
723	6	0.0	0.0
723	7	0.0	0.0
723	8	0.0	0.0
723	9	0.0	0.0
723	10	0.0	0.0
724	1	1.0	4.777777777777778
724	2	0.5185185185185185	0.7777777777777778
724	3	0.25925925925925924	0.3333333333333333
724	4	0.07407407407407407	0.07407407407407407
724	5	0.037037037037037035	0.037037037037037035
724	6	0.0	0.0
724	7	0.0	0.0
724	8	0.0	0.0
724	9	0.0	0.0
724	10	0.0	0.0
725	1	1.0	3.814814814814815
725	2	0.37037037037037035	0.5925925925925926
725	3	0.2222222222222222	0.2962962962962963
725	4	0.14814814814814814	0.2222222222222222
725	5	0.1111111111111111	0.1111111111111111
725	6	0.037037037037037035	0.037037037037037035
725	7	0.037037037037037035	0.037037037037037035
725	8	0.0	0.0
725	9	0.0	0.0
725	10	0.0	0.0
726	1	1.0	5.333333333333333
726	2	0.4074074074074074	0.8148148148148148
726	3	0.25925925925925924	0.37037037037037035
726	4	0.18518518518518517	0.25925925925925924
726	5	0.14814814814814814	0.18518518518518517
726	6	0.07407407407407407	0.1111111111111111
726	7	0.037037037037037035	0.07407407407407407
726	8	0.037037037037037035	0.07407407407407407
726	9	0.037037037037037035	0.07407407407407407
726	10	0.037037037037037035	0.037037037037037035
727	1	1.0	4.222222222222222
727	2	0.48148148148148145	0.8518518518518519
727	3	0.3333333333333333	0.4444444444444444
727	4	0.2222222222222222	0.25925925925925924
727	5	0.1111111111111111	0.1111111111111111
727	6	0.07407407407407407	0.07407407407407407
727	7	0.07407407407407407	0.07407407407407407
727	8	0.07407407407407407	0.07407407407407407
727	9	0.037037037037037035	0.037037037037037035
727	10	0.0	0.0
728	1	1.0	4.555555555555555
728	2	0.5555555555555556	0.7777777777777778
728	3	0.3333333333333333	0.37037037037037035
728	4	0.14814814814814814	0.18518518518518517
728	5	0.07407407407407407	0.1111111111111111
728	6	0.037037037037037035	0.037037037037037035
728	7	0.0	0.0
728	8	0.0	0.0
728	9	0.0	0.0
728	10	0.0	0.0
729	1	1.0	4.444444444444445
729	2	0.5555555555555556	1.037037037037037
729	3	0.3333333333333333	0.48148148148148145
729	4	0.14814814814814814	0.14814814814814814
729	5	0.07407407407407407	0.07407407407407407
729	6	0.0	0.0
729	7	0.0	0.0
729	8	0.0	0.0
729	9	0.0	0.0
729	10	0.0	0.0
730	1	1.0	4.62962962962963
730	2	0.3333333333333333	0.5925925925925926
730	3	0.14814814814814814	0.2222222222222222
730	4	0.1111111111111111	0.18518518518518517
730	5	0.1111111111111111	0.18518518518518517
730	6	0.0	0.0
730	7	0.0	0.0
730	8	0.0	0.0
730	9	0.0	0.0
730	10	0.0	0.0
731	1	1.0	4.888888888888889
731	2	0.6666666666666666	1.4444444444444444
731	3	0.37037037037037035	0.5925925925925926
731	4	0.18518518518518517	0.3333333333333333
731	5	0.1111111111111111	0.18518518518518517
731	6	0.1111111111111111	0.1111111111111111
731	7	0.1111111111111111	0.1111111111111111
731	8	0.07407407407407407	0.07407407407407407
731	9	0.07407407407407407	0.07407407407407407
731	10	0.0	0.0
732	1	1.0	4.481481481481482
732	2	0.5185185185185185	0.7777777777777778
732	3	0.25925925925925924	0.3333333333333333
732	4	0.18518518518518517	0.2222222222222222
732	5	0.14814814814814814	0.18518518518518517
732	6	0.037037037037037035	0.037037037037037035
732	7	0.037037037037037035	0.037037037037037035
732	8	0.037037037037037035	0.037037037037037035
732	9	0.037037037037037035	0.037037037037037035
732	10	0.0	0.0
733	1	1.0	4.37037037037037
733	2	0.48148148148148145	0.7407407407407407
733	3	0.2962962962962963	0.3333333333333333
733	4	0.14814814814814814	0.14814814814814814
733	5	0.07407407407407407	0.07407407407407407
733	6	0.07407407407407407	0.07407407407407407
733	7	0.037037037037037035	0.037037037037037035
733	8	0.037037037037037035	0.037037037037037035
733	9	0.0	0.0
733	10	0.0	0.0
734	1	1.0	4.333333333333333
734	2	0.5925925925925926	1.037037037037037
734	3	0.37037037037037035	0.48148148148148145
734	4	0.18518518518518517	0.25925925925925924
734	5	0.1111111111111111	0.14814814814814814
734	6	0.07407407407407407	0.1111111111111111
734	7	0.037037037037037035	0.07407407407407407
734	8	0.0	0.0
734	9	0.0	0.0
734	10	0.0	0.0
735	1	1.0	4.37037037037037
735	2	0.4074074074074074	0.5925925925925926
735	3	0.25925925925925924	0.37037037037037035
735	4	0.14814814814814814	0.2222222222222222
735	5	0.07407407407407407	0.1111111111111111
735	6	0.037037037037037035	0.037037037037037035
735	7	0.0	0.0
735	8	0.0	0.0
735	9	0.0	0.0
735	10	0.0	0.0
736	1	1.0	4.37037037037037
736	2	0.5185185185185185	0.8518518518518519
736	3	0.2222222222222222	0.2962962962962963
736	4	0.037037037037037035	0.07407407407407407
736	5	0.037037037037037035	0.037037037037037035
736	6	0.037037037037037035	0.037037037037037035
736	7	0.037037037037037035	0.037037037037037035
736	8	0.037037037037037035	0.037037037037037035
736	9	0.0	0.0
736	10	0.0	0.0
737	1	1.0	4.222222222222222
737	2	0.6666666666666666	1.0
737	3	0.2222222222222222	0.2962962962962963
737	4	0.2222222222222222	0.2222222222222222
737	5	0.14814814814814814	0.14814814814814814
737	6	0.07407407407407407	0.07407407407407407
737	7	0.037037037037037035	0.037037037037037035
737	8	0.037037037037037035	0.037037037037037035
737	9	0.0	0.0
737	10	0.0	0.0
738	1	1.0	3.962962962962963
738	2	0.3333333333333333	0.48148148148148145
738	3	0.14814814814814814	0.18518518518518517
738	4	0.0	0.0
738	5	0.0	0.0
738	6	0.0	0.0
738	7	0.0	0.0
738	8	0.0	0.0
738	9	0.0	0.0
738	10	0.0	0.0
739	1	1.0	5.37037037037037
739	2	0.4444444444444444	0.7407407407407407
739	3	0.14814814814814814	0.18518518518518517
739	4	0.07407407407407407	0.1111111111111111
739	5	0.07407407407407407	0.1111111111111111
739	6	0.07407407407407407	0.07407407407407407
739	7	0.0	0.0
739	8	0.0	0.0
739	9	0.0	0.0
739	10	0.0	0.0
740	1	1.0	4.925925925925926
740	2	0.48148148148148145	0.7037037037037037
740	3	0.2222222222222222	0.25925925925925924
740	4	0.1111111111111111	0.1111111111111111
740	5	0.1111111111111111	0.1111111111111111
740	6	0.1111111111111111	0.1111111111111111
740	7	0.037037037037037035	0.037037037037037035
740	8	0.0	0.0
740	9	0.0	0.0
740	10	0.0	0.0
741	1	1.0	4.111111111111111
741	2	0.4074074074074074	0.9629629629629629
741	3	0.2222222222222222	0.5555555555555556
741	4	0.14814814814814814	0.25925925925925924
741	5	0.14814814814814814	0.2222222222222222
741	6	0.1111111111111111	0.14814814814814814
741	7	0.037037037037037035	0.037037037037037035
741	8	0.037037037037037035	0.037037037037037035
741	9	0.037037037037037035	0.037037037037037035
741	10	0.037037037037037035	0.037037037037037035
742	1	1.0	4.074074074074074
742	2	0.4444444444444444	0.7037037037037037
742	3	0.2962962962962963	0.3333333333333333
742	4	0.14814814814814814	0.18518518518518517
742	5	0.1111111111111111	0.1111111111111111
742	6	0.07407407407407407	0.07407407407407407
742	7	0.07407407407407407	0.07407407407407407
742	8	0.07407407407407407	0.07407407407407407
742	9	0.07407407407407407	0.07407407407407407
742	10	0.07407407407407407	0.07407407407407407
743	1	1.0	4.407407407407407
743	2	0.37037037037037035	0.5925925925925926
743	3	0.18518518518518517	0.18518518518518517
743	4	0.07407407407407407	0.07407407407407407
743	5	0.037037037037037035	0.037037037037037035
743	6	0.037037037037037035	0.037037037037037035
743	7	0.0	0.0
743	8	0.0	0.0
743	9	0.0	0.0
743	10	0.0	0.0
744	1	1.0	4.777777777777778
744	2	0.5185185185185185	0.7407407407407407
744	3	0.2962962962962963	0.37037037037037035
744	4	0.18518518518518517	0.25925925925925924
744	5	0.18518518518518517	0.2222222222222222
744	6	0.1111111111111111	0.14814814814814814
744	7	0.1111111111111111	0.1111111111111111
744	8	0.1111111111111111	0.1111111111111111
744	9	0.07407407407407407	0.07407407407407407
744	10	0.0	0.0
745	1	1.0	4.222222222222222
745	2	0.4444444444444444	0.7037037037037037
745	3	0.1111111111111111	0.18518518518518517
745	4	0.07407407407407407	0.1111111111111111
745	5	0.037037037037037035	0.037037037037037035
745	6	0.037037037037037035	0.037037037037037035
745	7	0.037037037037037035	0.037037037037037035
745	8	0.037037037037037035	0.037037037037037035
745	9	0.037037037037037035	0.037037037037037035
745	10	0.0	0.0
746	1	1.0	4.481481481481482
746	2	0.48148148148148145	0.7777777777777778
746	3	0.25925925925925924	0.3333333333333333
746	4	0.1111111111111111	0.1111111111111111
746	5	0.1111111111111111	0.1111111111111111
746	6	0.1111111111111111	0.1111111111111111
746	7	0.0	0.0
746	8	0.0	0.0
746	9	0.0	0.0
746	10	0.0	0.0
747	1	1.0	4.518518518518518
747	2	0.48148148148148145	0.8148148148148148
747	3	0.18518518518518517	0.25925925925925924
747	4	0.1111111111111111	0.1111111111111111
747	5	0.0	0.0
747	6	0.0	0.0
747	7	0.0	0.0
747	8	0.0	0.0
747	9	0.0	0.0
747	10	0.0	0.0
748	1	1.0	4.7407407407407405
748	2	0.48148148148148145	0.9259259259259259
748	3	0.25925925925925924	0.2962962962962963
748	4	0.037037037037037035	0.07407407407407407
748	5	0.037037037037037035	0.037037037037037035
748	6	0.037037037037037035	0.037037037037037035
748	7	0.037037037037037035	0.037037037037037035
748	8	0.037037037037037035	0.037037037037037035
748	9	0.037037037037037035	0.037037037037037035
748	10	0.037037037037037035	0.037037037037037035
749	1	1.0	4.481481481481482
749	2	0.5555555555555556	0.7407407407407407
749	3	0.25925925925925924	0.4074074074074074
749	4	0.18518518518518517	0.2222222222222222
749	5	0.14814814814814814	0.14814814814814814
749	6	0.14814814814814814	0.14814814814814814
749	7	0.1111111111111111	0.1111111111111111
749	8	0.1111111111111111	0.1111111111111111
749	9	0.07407407407407407	0.07407407407407407
749	10	0.0	0.0
750	1	1.0	3.814814814814815
750	2	0.5185185185185185	0.8148148148148148
750	3	0.2222222222222222	0.2962962962962963
750	4	0.1111111111111111	0.1111111111111111
750	5	0.037037037037037035	0.037037037037037035
750	6	0.0	0.0
750	7	0.0	0.0
750	8	0.0	0.0
750	9	0.0	0.0
750	10	0.0	0.0
751	1	1.0	3.814814814814815
751	2	0.4444444444444444	0.6296296296296297
751	3	0.14814814814814814	0.2222222222222222
751	4	0.07407407407407407	0.1111111111111111
751	5	0.07407407407407407	0.1111111111111111
751	6	0.037037037037037035	0.07407407407407407
751	7	0.037037037037037035	0.037037037037037035
751	8	0.0	0.0
751	9	0.0	0.0
751	10	0.0	0.0
752	1	1.0	4.851851851851852
752	2	0.5185185185185185	0.8888888888888888
752	3	0.3333333333333333	0.4444444444444444
752	4	0.2222222222222222	0.25925925925925924
752	5	0.2222222222222222	0.2222222222222222
752	6	0.1111111111111111	0.1111111111111111
752	7	0.07407407407407407	0.07407407407407407
752	8	0.037037037037037035	0.037037037037037035
752	9	0.037037037037037035	0.037037037037037035
752	10	0.0	0.0
753	1	1.0	3.5555555555555554
753	2	0.4444444444444444	0.5555555555555556
753	3	0.2222222222222222	0.2222222222222222
753	4	0.14814814814814814	0.14814814814814814
753	5	0.07407407407407407	0.07407407407407407
753	6	0.037037037037037035	0.037037037037037035
753	7	0.0	0.0
753	8	0.0	0.0
753	9	0.0	0.0
753	10	0.0	0.0
754	1	1.0	5.185185185185185
754	2	0.5555555555555556	0.8888888888888888
754	3	0.3333333333333333	0.48148148148148145
754	4	0.25925925925925924	0.3333333333333333
754	5	0.18518518518518517	0.25925925925925924
754	6	0.18518518518518517	0.25925925925925924
754	7	0.18518518518518517	0.25925925925925924
754	8	0.07407407407407407	0.1111111111111111
754	9	0.07407407407407407	0.07407407407407407
754	10	0.037037037037037035	0.037037037037037035
755	1	1.0	4.555555555555555
755	2	0.5185185185185185	0.8518518518518519
755	3	0.37037037037037035	0.4444444444444444
755	4	0.2222222222222222	0.25925925925925924
755	5	0.14814814814814814	0.14814814814814814
755	6	0.1111111111111111	0.1111111111111111
755	7	0.07407407407407407	0.07407407407407407
755	8	0.07407407407407407	0.07407407407407407
755	9	0.07407407407407407	0.07407407407407407
755	10	0.037037037037037035	0.037037037037037035
756	1	1.0	4.037037037037037
756	2	0.5555555555555556	0.8888888888888888
756	3	0.3333333333333333	0.4074074074074074
756	4	0.14814814814814814	0.14814814814814814
756	5	0.1111111111111111	0.1111111111111111
756	6	0.037037037037037035	0.037037037037037035
756	7	0.0	0.0
756	8	0.0	0.0
756	9	0.0	0.0
756	10	0.0	0.0
757	1	1.0	4.888888888888889
757	2	0.48148148148148145	0.7407407407407407
757	3	0.2222222222222222	0.2222222222222222
757	4	0.1111111111111111	0.1111111111111111
757	5	0.037037037037037035	0.037037037037037035
757	6	0.037037037037037035	0.037037037037037035
757	7	0.0	0.0
757	8	0.0	0.0
757	9	0.0	0.0
757	10	0.0	0.0
758	1	1.0	3.7777777777777777
758	2	0.6296296296296297	1.1111111111111112
758	3	0.3333333333333333	0.5185185185185185
758	4	0.2222222222222222	0.3333333333333333
758	5	0.14814814814814814	0.2222222222222222
758	6	0.14814814814814814	0.18518518518518517
758	7	0.1111111111111111	0.14814814814814814
758	8	0.037037037037037035	0.037037037037037035
758	9	0.0	0.0
758	10	0.0	0.0
759	1	1.0	3.740740740740741
759	2	0.5185185185185185	0.8888888888888888
759	3	0.4444444444444444	0.6296296296296297
759	4	0.18518518518518517	0.25925925925925924
759	5	0.14814814814814814	0.18518518518518517
759	6	0.1111111111111111	0.1111111111111111
759	7	0.07407407407407407	0.07407407407407407
759	8	0.037037037037037035	0.037037037037037035
759	9	0.037037037037037035	0.037037037037037035
759	10	0.0	0.0
760	1	1.0	5.074074074074074
760	2	0.48148148148148145	0.7777777777777778
760	3	0.2962962962962963	0.37037037037037035
760	4	0.1111111111111111	0.1111111111111111
760	5	0.037037037037037035	0.037037037037037035
760	6	0.037037037037037035	0.037037037037037035
760	7	0.037037037037037035	0.037037037037037035
760	8	0.037037037037037035	0.037037037037037035
760	9	0.037037037037037035	0.037037037037037035
760	10	0.037037037037037035	0.037037037037037035
761	1	1.0	4.2592592592592595
761	2	0.4444444444444444	0.6296296296296297
761	3	0.18518518518518517	0.25925925925925924
761	4	0.14814814814814814	0.18518518518518517
761	5	0.1111111111111111	0.1111111111111111
761	6	0.037037037037037035	0.037037037037037035
761	7	0.0	0.0
761	8	0.0	0.0
761	9	0.0	0.0
761	10	0.0	0.0
762	1	1.0	4.037037037037037
762	2	0.5925925925925926	1.037037037037037
762	3	0.2962962962962963	0.4444444444444444
762	4	0.18518518518518517	0.2962962962962963
762	5	0.18518518518518517	0.2222222222222222
762	6	0.1111111111111111	0.14814814814814814
762	7	0.1111111111111111	0.1111111111111111
762	8	0.037037037037037035	0.037037037037037035
762	9	0.037037037037037035	0.037037037037037035
762	10	0.037037037037037035	0.037037037037037035
763	1	1.0	4.037037037037037
763	2	0.48148148148148145	0.8518518518518519
763	3	0.18518518518518517	0.2962962962962963
763	4	0.14814814814814814	0.18518518518518517
763	5	0.07407407407407407	0.07407407407407407
763	6	0.037037037037037035	0.037037037037037035
763	7	0.0	0.0
763	8	0.0	0.0
763	9	0.0	0.0
763	10	0.0	0.0
764	1	1.0	4.2592592592592595
764	2	0.4444444444444444	0.7037037037037037
764	3	0.18518518518518517	0.18518518518518517
764	4	0.07407407407407407	0.07407407407407407
764	5	0.07407407407407407	0.07407407407407407
764	6	0.037037037037037035	0.037037037037037035
764	7	0.0	0.0
764	8	0.0	0.0
764	9	0.0	0.0
764	10	0.0	0.0
765	1	1.0	4.074074074074074
765	2	0.5185185185185185	0.8888888888888888
765	3	0.2962962962962963	0.4074074074074074
765	4	0.14814814814814814	0.14814814814814814
765	5	0.07407407407407407	0.07407407407407407
765	6	0.037037037037037035	0.037037037037037035
765	7	0.0	0.0
765	8	0.0	0.0
765	9	0.0	0.0
765	10	0.0	0.0
766	1	1.0	4.2592592592592595
766	2	0.5185185185185185	1.0
766	3	0.37037037037037035	0.5925925925925926
766	4	0.2962962962962963	0.4444444444444444
766	5	0.14814814814814814	0.2222222222222222
766	6	0.07407407407407407	0.1111111111111111
766	7	0.0	0.0
766	8	0.0	0.0
766	9	0.0	0.0
766	10	0.0	0.0
767	1	1.0	5.37037037037037
767	2	0.6296296296296297	0.9629629629629629
767	3	0.2222222222222222	0.2962962962962963
767	4	0.14814814814814814	0.14814814814814814
767	5	0.14814814814814814	0.14814814814814814
767	6	0.1111111111111111	0.1111111111111111
767	7	0.07407407407407407	0.07407407407407407
767	8	0.07407407407407407	0.07407407407407407
767	9	0.0	0.0
767	10	0.0	0.0
768	1	1.0	4.962962962962963
768	2	0.6296296296296297	0.8888888888888888
768	3	0.37037037037037035	0.4444444444444444
768	4	0.25925925925925924	0.2962962962962963
768	5	0.1111111111111111	0.1111111111111111
768	6	0.037037037037037035	0.037037037037037035
768	7	0.0	0.0
768	8	0.0	0.0
768	9	0.0	0.0
768	10	0.0	0.0
769	1	1.0	4.925925925925926
769	2	0.5185185185185185	1.0
769	3	0.3333333333333333	0.4074074074074074
769	4	0.14814814814814814	0.14814814814814814
769	5	0.07407407407407407	0.07407407407407407
769	6	0.037037037037037035	0.037037037037037035
769	7	0.0	0.0
769	8	0.0	0.0
769	9	0.0	0.0
769	10	0.0	0.0
770	1	1.0	4.481481481481482
770	2	0.5185185185185185	0.8888888888888888
770	3	0.2222222222222222	0.25925925925925924
770	4	0.1111111111111111	0.14814814814814814
770	5	0.07407407407407407	0.1111111111111111
770	6	0.07407407407407407	0.1111111111111111
770	7	0.07407407407407407	0.07407407407407407
770	8	0.07407407407407407	0.07407407407407407
770	9	0.07407407407407407	0.07407407407407407
770	10	0.0	0.0
771	1	1.0	4.962962962962963
771	2	0.4444444444444444	0.5185185185185185
771	3	0.2962962962962963	0.2962962962962963
771	4	0.1111111111111111	0.1111111111111111
771	5	0.07407407407407407	0.07407407407407407
771	6	0.037037037037037035	0.037037037037037035
771	7	0.037037037037037035	0.037037037037037035
771	8	0.037037037037037035	0.037037037037037035
771	9	0.0	0.0
771	10	0.0	0.0
772	1	1.0	4.333333333333333
772	2	0.4444444444444444	0.8888888888888888
772	3	0.3333333333333333	0.48148148148148145
772	4	0.2222222222222222	0.25925925925925924
772	5	0.07407407407407407	0.07407407407407407
772	6	0.037037037037037035	0.037037037037037035
772	7	0.0	0.0
772	8	0.0	0.0
772	9	0.0	0.0
772	10	0.0	0.0
773	1	1.0	5.111111111111111
773	2	0.6296296296296297	0.9629629629629629
773	3	0.2962962962962963	0.37037037037037035
773	4	0.14814814814814814	0.14814814814814814
773	5	0.1111111111111111	0.1111111111111111
773	6	0.07407407407407407	0.07407407407407407
773	7	0.07407407407407407	0.07407407407407407
773	8	0.037037037037037035	0.037037037037037035
773	9	0.037037037037037035	0.037037037037037035
773	10	0.037037037037037035	0.037037037037037035
774	1	1.0	4.555555555555555
774	2	0.4444444444444444	0.6666666666666666
774	3	0.2222222222222222	0.25925925925925924
774	4	0.14814814814814814	0.14814814814814814
774	5	0.07407407407407407	0.07407407407407407
774	6	0.037037037037037035	0.037037037037037035
774	7	0.037037037037037035	0.037037037037037035
774	8	0.037037037037037035	0.037037037037037035
774	9	0.037037037037037035	0.037037037037037035
774	10	0.037037037037037035	0.037037037037037035
775	1	1.0	4.666666666666667
775	2	0.5555555555555556	1.0740740740740742
775	3	0.2962962962962963	0.48148148148148145
775	4	0.18518518518518517	0.3333333333333333
775	5	0.18518518518518517	0.2962962962962963
775	6	0.14814814814814814	0.18518518518518517
775	7	0.1111111111111111	0.14814814814814814
775	8	0.1111111111111111	0.14814814814814814
775	9	0.037037037037037035	0.07407407407407407
775	10	0.037037037037037035	0.07407407407407407
776	1	1.0	4.925925925925926
776	2	0.8148148148148148	1.3333333333333333
776	3	0.48148148148148145	0.6666666666666666
776	4	0.37037037037037035	0.48148148148148145
776	5	0.3333333333333333	0.4074074074074074
776	6	0.2222222222222222	0.25925925925925924
776	7	0.1111111111111111	0.1111111111111111
776	8	0.07407407407407407	0.07407407407407407
776	9	0.037037037037037035	0.037037037037037035
776	10	0.037037037037037035	0.037037037037037035
777	1	1.0	4.296296296296297
777	2	0.4444444444444444	0.8518518518518519
777	3	0.2222222222222222	0.4074074074074074
777	4	0.18518518518518517	0.18518518518518517
777	5	0.037037037037037035	0.037037037037037035
777	6	0.037037037037037035	0.037037037037037035
777	7	0.037037037037037035	0.037037037037037035
777	8	0.037037037037037035	0.037037037037037035
777	9	0.037037037037037035	0.037037037037037035
777	10	0.0	0.0
778	1	1.0	4.666666666666667
778	2	0.3333333333333333	0.5925925925925926
778	3	0.3333333333333333	0.4444444444444444
778	4	0.25925925925925924	0.37037037037037035
778	5	0.18518518518518517	0.18518518518518517
778	6	0.07407407407407407	0.07407407407407407
778	7	0.07407407407407407	0.07407407407407407
778	8	0.037037037037037035	0.037037037037037035
778	9	0.037037037037037035	0.037037037037037035
778	10	0.037037037037037035	0.037037037037037035
779	1	1.0	4.444444444444445
779	2	0.5185185185185185	0.7037037037037037
779	3	0.2962962962962963	0.3333333333333333
779	4	0.1111111111111111	0.1111111111111111
779	5	0.1111111111111111	0.1111111111111111
779	6	0.037037037037037035	0.037037037037037035
779	7	0.037037037037037035	0.037037037037037035
779	8	0.037037037037037035	0.037037037037037035
779	9	0.0	0.0
779	10	0.0	0.0
780	1	1.0	4.592592592592593
780	2	0.6296296296296297	0.8888888888888888
780	3	0.4074074074074074	0.48148148148148145
780	4	0.2962962962962963	0.3333333333333333
780	5	0.2222222222222222	0.25925925925925924
780	6	0.14814814814814814	0.18518518518518517
780	7	0.1111111111111111	0.14814814814814814
780	8	0.1111111111111111	0.1111111111111111
780	9	0.037037037037037035	0.037037037037037035
780	10	0.037037037037037035	0.037037037037037035
781	1	1.0	4.703703703703703
781	2	0.4074074074074074	0.6666666666666666
781	3	0.18518518518518517	0.18518518518518517
781	4	0.037037037037037035	0.037037037037037035
781	5	0.0	0.0
781	6	0.0	0.0
781	7	0.0	0.0
781	8	0.0	0.0
781	9	0.0	0.0
781	10	0.0	0.0
782	1	1.0	4.222222222222222
782	2	0.6296296296296297	1.0
782	3	0.25925925925925924	0.4074074074074074
782	4	0.1111111111111111	0.14814814814814814
782	5	0.07407407407407407	0.07407407407407407
782	6	0.037037037037037035	0.037037037037037035
782	7	0.0	0.0
782	8	0.0	0.0
782	9	0.0	0.0
782	10	0.0	0.0
783	1	1.0	4.592592592592593
783	2	0.5555555555555556	0.6666666666666666
783	3	0.25925925925925924	0.25925925925925924
783	4	0.1111111111111111	0.1111111111111111
783	5	0.07407407407407407	0.07407407407407407
783	6	0.037037037037037035	0.037037037037037035
783	7	0.037037037037037035	0.037037037037037035
783	8	0.0	0.0
783	9	0.0	0.0
783	10	0.0	0.0
784	1	1.0	3.8518518518518516
784	2	0.4444444444444444	0.7037037037037037
784	3	0.2222222222222222	0.3333333333333333
784	4	0.1111111111111111	0.14814814814814814
784	5	0.07407407407407407	0.1111111111111111
784	6	0.037037037037037035	0.037037037037037035
784	7	0.037037037037037035	0.037037037037037035
784	8	0.0	0.0
784	9	0.0	0.0
784	10	0.0	0.0
785	1	1.0	4.555555555555555
785	2	0.5185185185185185	0.7777777777777778
785	3	0.25925925925925924	0.2962962962962963
785	4	0.1111111111111111	0.14814814814814814
785	5	0.1111111111111111	0.14814814814814814
785	6	0.07407407407407407	0.1111111111111111
785	7	0.037037037037037035	0.07407407407407407
785	8	0.037037037037037035	0.07407407407407407
785	9	0.037037037037037035	0.07407407407407407
785	10	0.037037037037037035	0.07407407407407407
786	1	1.0	4.407407407407407
786	2	0.6666666666666666	1.2592592592592593
786	3	0.3333333333333333	0.5185185185185185
786	4	0.14814814814814814	0.2222222222222222
786	5	0.14814814814814814	0.18518518518518517
786	6	0.1111111111111111	0.14814814814814814
786	7	0.1111111111111111	0.1111111111111111
786	8	0.07407407407407407	0.07407407407407407
786	9	0.037037037037037035	0.037037037037037035
786	10	0.0	0.0
787	1	1.0	4.481481481481482
787	2	0.48148148148148145	1.0740740740740742
787	3	0.2962962962962963	0.48148148148148145
787	4	0.2222222222222222	0.3333333333333333
787	5	0.2222222222222222	0.25925925925925924
787	6	0.1111111111111111	0.1111111111111111
787	7	0.1111111111111111	0.1111111111111111
787	8	0.037037037037037035	0.037037037037037035
787	9	0.037037037037037035	0.037037037037037035
787	10	0.037037037037037035	0.037037037037037035
788	1	1.0	4.0
788	2	0.48148148148148145	0.7407407407407407
788	3	0.18518518518518517	0.25925925925925924
788	4	0.07407407407407407	0.07407407407407407
788	5	0.037037037037037035	0.037037037037037035
788	6	0.037037037037037035	0.037037037037037035
788	7	0.037037037037037035	0.037037037037037035
788	8	0.037037037037037035	0.037037037037037035
788	9	0.0	0.0
788	10	0.0	0.0
789	1	1.0	3.962962962962963
