profile_id	paper_key	target_key	target_label	marker_count	local_comparison_profiles	reported_panel_exclusivity	global_same_label_profiles	global_marker_recovery
profile:8269fb93b8f341f195f9	hca:0328_10.1164_rccm.201912-2445oc_4927636a02	monocyte	monocyte	3	8	1.0	35	0.05714285714285714
profile:2dbba726395c727f2992	hca:0329_10.1164_rccm.201712-2410oc_fdd97d9097	airway basal stem cell	airway basal stem cell	6	14	0.6666666666666666	0	
profile:7d1eb5d2f6b0c76a0240	hca:0329_10.1164_rccm.201712-2410oc_fdd97d9097	lymphatic progenitor	lymphatic progenitor	4	14	1.0	0	
profile:b2cb8378a6c3d01472cd	hca:0329_10.1164_rccm.201712-2410oc_fdd97d9097	plasmacytoid dendritic cell	plasmacytoid dendritic cell	4	14	1.0	14	0.17857142857142855
profile:9b21847610c1691ce947	hca:0329_10.1164_rccm.201712-2410oc_fdd97d9097	tissue resident alveolar macrophage	tissue-resident alveolar macrophage	3	14	1.0	0	
profile:fbd36bbd155afd77b10b	hca:0330_10.1016_j.celrep.2020.01.007_2459125119	bipolar cell	bipolar cell	3	10	1.0	2	0.16666666666666666
profile:21e6eef92c2b93421530	hca:0330_10.1016_j.celrep.2020.01.007_2459125119	müller glia	Müller glia	3	10	1.0	4	0.16666666666666666
profile:4bc3952f0313f7b3cda5	hca:0330_10.1016_j.celrep.2020.01.007_2459125119	retinal progenitor cell	retinal progenitor cell	4	10	1.0	1	1.0
profile:e5ada6c445ea5d1114e9	hca:0330_10.1016_j.celrep.2020.01.007_2459125119	transition cell population 1	transition cell population 1	3	10	0.6666666666666666	0	
profile:2012f5348475aaa3b51b	hca:0330_10.1016_j.celrep.2020.01.007_2459125119	transition cell population 2	transition cell population 2	3	10	1.0	0	
profile:680bf2c824abcb3634be	hca:0330_10.1016_j.celrep.2020.01.007_2459125119	transition cell population 3	transition cell population 3	3	10	0.3333333333333333	0	
profile:4105d74a99ac6d1275cc	hca:0331_10.3389_fdmed.2021.806294_aea78ef1b6	b cell	B cell	4	9	0.0	30	0.025
profile:eb455e1822a5a146f195	hca:0331_10.3389_fdmed.2021.806294_aea78ef1b6	hematopoietic stem cell	hematopoietic stem cell	5	9	1.0	5	0.08
profile:d48c2c35ad3ea43688b5	hca:0331_10.3389_fdmed.2021.806294_aea78ef1b6	macrophage	macrophage	4	9	1.0	42	0.005952380952380952
profile:f89d4c2167ea2d3beed9	hca:0331_10.3389_fdmed.2021.806294_aea78ef1b6	odontoblast	odontoblast	4	9	1.0	0	
profile:613d267339e7423ef7c6	hca:0331_10.3389_fdmed.2021.806294_aea78ef1b6	plasma cell	plasma cell	4	9	0.0	22	0.07954545454545454
profile:d3a50ca9d87a712cc2cd	hca:0334_10.1681_asn.2018020125_804c4742d9	activated endothelial cell	activated endothelial cell	3	13	1.0	1	0.0
profile:eb681e4613498d4d2525	hca:0334_10.1681_asn.2018020125_804c4742d9	angiogenic endothelial cell	angiogenic endothelial cell	4	13	1.0	1	0.0
profile:a62d674a0badbc2e3e29	hca:0334_10.1681_asn.2018020125_804c4742d9	fibroblast	fibroblast	6	13	0.16666666666666666	49	0.08843537414965986
profile:32c5dc41102d53248172	hca:0334_10.1681_asn.2018020125_804c4742d9	monocyte 1	monocyte 1	9	13	0.7777777777777778	0	
profile:cf5338fa57ba5dc802e7	hca:0334_10.1681_asn.2018020125_804c4742d9	myofibroblast	myofibroblast	7	13	0.2857142857142857	16	0.03571428571428571
profile:13171713dfa113499477	hca:0334_10.1681_asn.2018020125_804c4742d9	pericyte	pericyte	5	13	0.4	29	0.12413793103448276
profile:6dcb7f2b8dc73be60c0d	hca:0334_10.1681_asn.2018020125_804c4742d9	resting endothelial cell	resting endothelial cell	3	13	1.0	0	
profile:8c431c2b252a39e084b4	hca:0335_10.2337_db16-0405_ae79f269d3	alpha cell	alpha cell	4	6	0.75	13	0.4807692307692307
profile:e55d8f00242a4023f6b3	hca:0335_10.2337_db16-0405_ae79f269d3	beta cell	beta cell	10	6	1.0	15	0.2866666666666667
profile:cf6ab5f2571f6677d47f	hca:0335_10.2337_db16-0405_ae79f269d3	ductal cell	ductal cell	3	6	1.0	6	0.3333333333333333
profile:21730472beb4e9010f10	hca:0335_10.2337_db16-0405_ae79f269d3	pp cell	PP cell	3	6	0.3333333333333333	1	0.0
profile:6ba339ee9335a91208f8	hca:0338_10.3389_fnmol.2020.00134_d9eafa03d0	microglia	microglia	7	7	0.8571428571428571	16	0.05357142857142857
profile:2ffb5bd6a5606b37e917	hca:0338_10.3389_fnmol.2020.00134_d9eafa03d0	microglia cluster 0	microglia cluster 0	6	7	1.0	0	
profile:b0b670099c5dc803e70d	hca:0338_10.3389_fnmol.2020.00134_d9eafa03d0	microglia cluster 1	microglia cluster 1	3	7	1.0	0	
profile:1f12e832ec485e71dc09	hca:0338_10.3389_fnmol.2020.00134_d9eafa03d0	microglia cluster 2	microglia cluster 2	6	7	0.8333333333333334	0	
profile:0d10910f5264e4dfc5fc	hca:0339_10.7150_thno.65694_e762e5f2bb	macrophage	macrophage	4	13	0.0	42	0.017857142857142856
profile:1b20cc6ce75512680c64	hca:0339_10.7150_thno.65694_e762e5f2bb	mesenchymal stem cell	mesenchymal stem cell	3	13	1.0	4	0.16666666666666666
profile:b6f88536d0b0850ffda7	hca:0339_10.7150_thno.65694_e762e5f2bb	monocyte	monocyte	4	13	0.0	35	0.03571428571428571
profile:1cd50675c79531be2d11	hca:0339_10.7150_thno.65694_e762e5f2bb	myofibroblast	myofibroblast	3	13	0.6666666666666666	16	0.25
profile:7e7eaea3ac368884ab63	hca:0339_10.7150_thno.65694_e762e5f2bb	osteoclast	osteoclast	4	13	0.75	3	0.16666666666666666
profile:de8718364bafce47e034	hca:0339_10.7150_thno.65694_e762e5f2bb	osteoclast precursor cell	osteoclast precursor cell	6	13	0.8333333333333334	0	
profile:6c4ec1abff24a24b5c9e	hca:0339_10.7150_thno.65694_e762e5f2bb	spon2 positive pericyte	SPON2-positive pericyte	5	13	1.0	0	
profile:ca4a03947bf5c50d618a	hca:0339_10.7150_thno.65694_e762e5f2bb	tnfrsf21 positive fibroblast	TNFRSF21-positive fibroblast	7	13	1.0	0	
profile:a9921623a9ea042ce1ea	hca:0340_10.1038_s41467-020-16164-1_15fae00c00	alveolar macrophage	alveolar macrophage	3	7	1.0	6	0.3888888888888889
profile:7ae2a7a4b5d534859e6f	hca:0340_10.1038_s41467-020-16164-1_15fae00c00	anti inflammatory alveolar macrophage	anti-inflammatory alveolar macrophage	3	7	1.0	0	
profile:fbff0c71d6628a0a778c	hca:0342_10.18632_aging.203124_280d72e18e	b cell	B cell	3	20	1.0	30	0.5222222222222223
profile:3b68cc0fd6f8ca3c2703	hca:0342_10.18632_aging.203124_280d72e18e	gzmk positive ccr6 positive cd8 t cell	GZMK-positive CCR6-positive CD8 T cell	3	20	0.6666666666666666	0	
profile:155ec8a8fceb27f4c37c	hca:0342_10.18632_aging.203124_280d72e18e	gzmk positive cxcl8 positive cd8 t cell	GZMK-positive CXCL8-positive CD8 T cell	3	20	0.6666666666666666	0	
profile:af3f262df4ee123637b7	hca:0343_10.1038_s41597-019-0351-8_0cf4fb36a1	collecting duct intercalated cell	collecting duct intercalated cell	3	4	1.0	0	
profile:265355b6411f0a967ce7	hca:0343_10.1038_s41597-019-0351-8_0cf4fb36a1	natural killer t cell	natural killer T cell	4	4	0.0	5	0.3
profile:9ba8a4970a6e5043081c	hca:0343_10.1038_s41597-019-0351-8_0cf4fb36a1	t cell	T cell	3	4	0.3333333333333333	36	0.3888888888888889
profile:b9022feff53f36f8f63b	hca:0345_10.3389_fimmu.2021.645666_15198bd9bb	b cell	B cell	3	5	1.0	30	0.41111111111111115
profile:73723479525418c495c3	hca:0345_10.3389_fimmu.2021.645666_15198bd9bb	cd4 positive t cell	CD4-positive T cell	4	5	0.25	2	0.5
profile:3b48981162b7815204f1	hca:0345_10.3389_fimmu.2021.645666_15198bd9bb	cd8 positive t cell	CD8-positive T cell	5	5	0.4	7	0.2
profile:370a69456df3d64cfdd3	hca:0345_10.3389_fimmu.2021.645666_15198bd9bb	cluster 21	cluster 21	4	5	1.0	0	
profile:3aac4ca5dfede7a2ed98	hca:0345_10.3389_fimmu.2021.645666_15198bd9bb	natural killer cell	natural killer cell	4	5	1.0	33	0.2878787878787879
profile:4927e26b301b297fb16f	hca:0347_10.1186_s12943-021-01419-2_236ba26890	cytotoxic t cell	cytotoxic T cell	3	24	0.6666666666666666	5	0.26666666666666666
profile:ab583a80338a348da450	hca:0347_10.1186_s12943-021-01419-2_236ba26890	dendritic cell dc 1	dendritic cell DC-1	3	24	1.0	0	
profile:ed9e98bf20869adcb986	hca:0347_10.1186_s12943-021-01419-2_236ba26890	fibroblast fb 1	fibroblast FB-1	3	24	0.6666666666666666	0	
profile:39854c77f9e0d5d45c8d	hca:0347_10.1186_s12943-021-01419-2_236ba26890	fibroblast fb 4	fibroblast FB-4	4	24	1.0	0	
profile:7069ca5806901c33f46e	hca:0347_10.1186_s12943-021-01419-2_236ba26890	inflammatory fibroblast fb 3	inflammatory fibroblast FB-3	4	24	1.0	0	
profile:eb5dc6d97edde8e992a3	hca:0348_10.1126_sciadv.aba1972_746bae0b3c	has1 high fibroblast	HAS1 high fibroblast	3	13	1.0	0	
profile:7c683ccb29fde55e6f1a	hca:0348_10.1126_sciadv.aba1972_746bae0b3c	krt5 negative krt17 positive epithelial cell	KRT5-negative/KRT17-positive epithelial cell	12	13	0.8333333333333334	1	0.16666666666666666
profile:82183c98fb15bf824995	hca:0348_10.1126_sciadv.aba1972_746bae0b3c	scgb3a2 positive secretory cell	SCGB3A2-positive secretory cell	4	13	0.25	0	
profile:8df12e3ef69ba7a9ef94	hca:0348_10.1126_sciadv.aba1972_746bae0b3c	secretory cell	secretory cell	3	13	0.3333333333333333	3	0.0
profile:bd7edef2db3e4d991dbf	hca:0348_10.1126_sciadv.aba1972_746bae0b3c	transitional alveolar type 2 cell	transitional alveolar type 2 cell	3	13	0.0	0	
profile:cfe3303865828eb1ce21	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	c1qc tumor associated macrophage	C1QC+ tumor-associated macrophage	5	35	1.0	0	
profile:2d0bb944b4699588c173	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	conventional dendritic cell type 3	conventional dendritic cell type 3	3	35	0.3333333333333333	0	
profile:326f9fa1fe0806360307	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	ctla4 cd8 t cell	CTLA4+ CD8+ T cell	4	35	0.75	0	
profile:4a72230f3e2077b6db49	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	inflammatory cancer associated fibroblast	inflammatory cancer-associated fibroblast	5	35	0.8	4	0.0
profile:d4f19ee809aa8275fe3c	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	myeloid derived suppressor cell	myeloid-derived suppressor cell	3	35	0.3333333333333333	1	0.0
profile:47645267cefe4ea56abf	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	myofibroblastic cancer associated fibroblast	myofibroblastic cancer-associated fibroblast	3	35	0.6666666666666666	2	0.0
profile:2692c16d300045f018a6	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	peri islet schwann cell	peri-islet Schwann cell	3	35	1.0	0	
profile:bdb0641c325544f22308	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	pericyte	pericyte	4	35	0.75	29	0.33620689655172414
profile:05a53ddb04ccab6fd096	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	spp1 tumor associated macrophage	SPP1+ tumor-associated macrophage	4	35	0.5	0	
profile:4f8b7ada154d8b0855be	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	antibody secreting cell	antibody-secreting cell	5	34	1.0	3	0.4
profile:ff4ded90ba72713cc480	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	b cell	B cell	5	34	1.0	30	0.3
profile:443b498409048453c84d	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	c7 cycling lymphoid subset	C7-cycling lymphoid subset	7	34	0.7142857142857143	0	
profile:a4698cc897491eaeab25	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	classical memory b cell	classical memory B cell	3	34	1.0	0	
profile:30a09e5ab70ac9594c5f	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	conventional natural killer cell	conventional natural killer cell	3	34	0.0	0	
profile:f6562b0c994fd8b7d6ab	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	liver resident natural killer cell	liver-resident natural killer cell	4	34	0.0	0	
profile:7bad4efc703d8fe3c233	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	liver resident t and natural killer cell	liver-resident T and natural killer cell	4	34	0.25	0	
profile:b51513e22c902a914a84	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	mucosal associated invariant t cell	mucosal-associated invariant T cell	7	34	0.42857142857142855	5	0.2285714285714286
profile:fc582e5d1fe26b350c99	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	naive central memory t cell	naive/central memory T cell	7	34	0.8571428571428571	0	
profile:097b5336456a064ab9e0	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	terminally differentiated cytotoxic t and natural killer cell	terminally differentiated cytotoxic T and natural killer cell	6	34	0.6666666666666666	0	
profile:c656abe8996851f99a65	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	tissue resident memory t cell	tissue-resident memory T cell	13	34	0.46153846153846156	5	0.06153846153846154
profile:f5e23ed0bf9269265bd6	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	tissue resident natural killer cell	tissue-resident natural killer cell	5	34	0.0	1	0.4
profile:55733ee8b1215e960625	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	tissue resident t and natural killer cell	tissue-resident T and natural killer cell	3	34	0.0	0	
profile:d563460c60d855ef8659	hca:0351_10.1038_s41422-018-0103-x_169d6c1666	hepatocyte	hepatocyte	3	2	0.3333333333333333	3	0.4444444444444444
profile:6fd8d13b7d53580fd9f5	hca:0351_10.1038_s41422-018-0103-x_169d6c1666	hepatocyte derived liver progenitor like cell	hepatocyte-derived liver progenitor-like cell	7	2	0.42857142857142855	0	
profile:04bdb8973e8495dd1f67	hca:0352_10.1038_nature25980_27cde67bed	intermediate progenitor cell	intermediate progenitor cell	5	10	1.0	0	
profile:48835ca7c22d2c268b6b	hca:0352_10.1038_nature25980_27cde67bed	interneuron	interneuron	6	10	1.0	3	0.3333333333333333
profile:f052ef31d301bb4e8ac0	hca:0352_10.1038_nature25980_27cde67bed	interneuron progenitor cell	interneuron progenitor cell	3	10	1.0	0	
profile:2c33c709a7035c9b9b5c	hca:0352_10.1038_nature25980_27cde67bed	microglia	microglia	3	10	1.0	16	0.125
profile:e4d523115404985e458c	hca:0352_10.1038_nature25980_27cde67bed	outer radial glia	outer radial glia	3	10	1.0	1	0.3333333333333333
profile:a8649422db3d867c7626	hca:0353_10.1016_j.neuron.2017.02.014_ebc3a9c467	cortical interneuron	cortical interneuron	6	12	0.6666666666666666	0	
profile:5ea1d1e712beef8a0a7a	hca:0353_10.1016_j.neuron.2017.02.014_ebc3a9c467	late stage progenitor	late-stage progenitor	3	12	0.0	0	
profile:9845ff5d6bd83c8738c3	hca:0353_10.1016_j.neuron.2017.02.014_ebc3a9c467	lateral ganglionic eminence neuron	lateral ganglionic eminence neuron	3	12	0.0	0	
profile:d437498374e03f36b13c	hca:0353_10.1016_j.neuron.2017.02.014_ebc3a9c467	mature cortical interneuron	mature cortical interneuron	3	12	0.6666666666666666	0	
profile:0dd13f0bf860fbdba4ce	hca:0353_10.1016_j.neuron.2017.02.014_ebc3a9c467	medial ganglionic eminence progenitor	medial ganglionic eminence progenitor	5	12	0.4	0	
profile:78cdb54cc5c5bf64dca7	hca:0353_10.1016_j.neuron.2017.02.014_ebc3a9c467	oligodendrocyte precursor	oligodendrocyte precursor	4	12	1.0	0	
profile:15d939660ad4ca086c24	hca:0353_10.1016_j.neuron.2017.02.014_ebc3a9c467	radial glia and intermediate precursor	radial glia and intermediate precursor	4	12	0.25	0	
profile:4848d8cb80aab1dad3e1	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	b cell	B cell	10	9	1.0	30	0.11000000000000001
profile:cec5942bf063dde49c04	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	erythroblast	erythroblast	10	9	0.4	2	0.05
profile:d3cbfe3d0464a49b54f2	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	erythroblast cluster 12	erythroblast cluster 12	10	9	1.0	0	
profile:a75f992f3d6c17893d2c	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	erythroblast cluster 6	erythroblast cluster 6	9	9	0.3333333333333333	0	
profile:d150a3198faaf65ed92a	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	erythroblast cluster 9	erythroblast cluster 9	9	9	1.0	0	
profile:0cef2040ebf19d751595	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	hematopoietic stem and progenitor cell	hematopoietic stem and progenitor cell	9	9	1.0	1	0.0
profile:eff759264ac3ceda64c0	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	megakaryocyte	megakaryocyte	6	9	1.0	3	0.0
profile:a4b25d1a21b9908d4d8e	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	monocyte	monocyte	11	9	1.0	35	0.02857142857142857
profile:08b1ffb80dfcbcb70823	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	neutrophil granulocyte	neutrophil granulocyte	10	9	1.0	0	
profile:a8a7a0872a4061cc83c9	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	plasma cell	plasma cell	10	9	1.0	22	0.08181818181818182
profile:20036f1a153b2064fdc1	hca:0356_10.3389_fcell.2020.00384_845548ef53	stimulated natural killer t cell cluster 1	stimulated natural killer T cell cluster 1	6	10	0.8333333333333334	0	
profile:c4496cc5caa42985389d	hca:0356_10.3389_fcell.2020.00384_845548ef53	stimulated natural killer t cell cluster 2	stimulated natural killer T cell cluster 2	7	10	0.0	0	
profile:0d22b8f56e4c5f3eb9c6	hca:0356_10.3389_fcell.2020.00384_845548ef53	stimulated natural killer t cell cluster 2 sub cluster a	stimulated natural killer T cell cluster 2 sub-cluster A	5	10	0.0	0	
profile:a985677997c7d89efd20	hca:0356_10.3389_fcell.2020.00384_845548ef53	stimulated natural killer t cell cluster 2 sub cluster b	stimulated natural killer T cell cluster 2 sub-cluster B	7	10	0.7142857142857143	0	
profile:1b89e20f75379857a03e	hca:0356_10.3389_fcell.2020.00384_845548ef53	stimulated natural killer t cell cluster 3	stimulated natural killer T cell cluster 3	3	10	0.3333333333333333	0	
profile:67dafc6328e30c0d4342	hca:0356_10.3389_fcell.2020.00384_845548ef53	stimulated natural killer t cell cluster 4	stimulated natural killer T cell cluster 4	4	10	0.75	0	
profile:97e34eda88012543d966	hca:0356_10.3389_fcell.2020.00384_845548ef53	stimulated natural killer t cell cluster 5	stimulated natural killer T cell cluster 5	8	10	0.875	0	
profile:bace2edb4f2c6e46925c	hca:0356_10.3389_fcell.2020.00384_845548ef53	unstimulated natural killer t cell cluster 2	unstimulated natural killer T cell cluster 2	5	10	1.0	0	
profile:c5aaa3a3144d685d7c1a	hca:0356_10.3389_fcell.2020.00384_845548ef53	unstimulated natural killer t cell cluster 3	unstimulated natural killer T cell cluster 3	9	10	0.8888888888888888	0	
profile:091f3db5b57aab00aa7e	hca:0356_10.3389_fcell.2020.00384_845548ef53	unstimulated natural killer t cell cluster 4	unstimulated natural killer T cell cluster 4	5	10	0.8	0	
profile:ea8f5a45dc2d360dbc99	hca:0357_10.1126_science.abf1970_a409ac73f2	atypical b cell	atypical B cell	3	18	1.0	0	
profile:6d492b941e32c50b4819	hca:0358_10.1126_sciadv.aba1983_17b603cdcb	aberrant basaloid cell	aberrant basaloid cell	19	6	1.0	1	1.0
profile:ccb5b1e43a40e8550fd7	hca:0358_10.1126_sciadv.aba1983_17b603cdcb	fibroblast	fibroblast	8	6	0.875	49	0.030612244897959183
profile:2f8bbecb246220ba9175	hca:0358_10.1126_sciadv.aba1983_17b603cdcb	myofibroblast	myofibroblast	8	6	0.875	16	0.1484375
profile:999313555b6b566b9623	hca:0358_10.1126_sciadv.aba1983_17b603cdcb	profibrotic macrophage	profibrotic macrophage	9	6	1.0	0	
profile:658fe9fc450381597bcb	hca:0358_10.1126_sciadv.aba1983_17b603cdcb	smooth muscle cell	smooth muscle cell	3	6	1.0	24	0.20833333333333334
profile:f3c505fe6405ee28ff58	hca:0359_10.1101_759902_400af2c5fc	aberrant basaloid cell	aberrant basaloid cell	19	6	1.0	1	1.0
profile:9f2081a648cb299ac5d3	hca:0359_10.1101_759902_400af2c5fc	fibroblast	fibroblast	4	6	1.0	49	0.03571428571428571
profile:52ed43601e9d3d4c0521	hca:0359_10.1101_759902_400af2c5fc	myofibroblast	myofibroblast	6	6	1.0	16	0.07291666666666667
profile:6ba3382bbd91ba4b5839	hca:0359_10.1101_759902_400af2c5fc	smooth muscle cell	smooth muscle cell	3	6	1.0	24	0.20833333333333334
profile:e89ab625ea68f5b90e42	hca:0360_10.1084_jem.20161135_0465d3ea50	cd141 conventional dendritic cell	CD141+ conventional dendritic cell	3	6	0.0	0	
profile:0920f12293c393325dee	hca:0360_10.1084_jem.20161135_0465d3ea50	cd141 lineage primed pre conventional dendritic cell	CD141+ lineage-primed pre-conventional dendritic cell	6	6	0.3333333333333333	0	
profile:ad99d35c0eb0186cc1a2	hca:0360_10.1084_jem.20161135_0465d3ea50	cd172a pre conventional dendritic cell	CD172a+ pre-conventional dendritic cell	7	6	0.14285714285714285	0	
profile:45e20fd7c1d3d3e5a7c1	hca:0360_10.1084_jem.20161135_0465d3ea50	cd1c conventional dendritic cell	CD1c+ conventional dendritic cell	5	6	0.0	0	
profile:c22464f68bb8a611c149	hca:0360_10.1084_jem.20161135_0465d3ea50	cd1c lineage primed pre conventional dendritic cell	CD1c+ lineage-primed pre-conventional dendritic cell	5	6	0.0	0	
profile:49f1b1dc1784b4564839	hca:0360_10.1084_jem.20161135_0465d3ea50	non dendritic cell	non-dendritic cell	4	6	0.25	0	
profile:f3b57da6d88a4873fad7	hca:0361_10.1016_j.gpb.2020.11.002_84c7c58535	decidual natural killer cell 1	decidual natural killer cell 1	6	15	0.8333333333333334	1	0.8333333333333334
profile:8a12f21ab9c01a915a64	hca:0361_10.1016_j.gpb.2020.11.002_84c7c58535	decidual natural killer cell 2	decidual natural killer cell 2	3	15	1.0	1	0.3333333333333333
profile:7c978e41f95787a48cfb	hca:0361_10.1016_j.gpb.2020.11.002_84c7c58535	decidual natural killer cell 3	decidual natural killer cell 3	3	15	1.0	1	1.0
profile:c5c2063f3901953361e4	hca:0361_10.1016_j.gpb.2020.11.002_84c7c58535	decidual natural killer cell 4	decidual natural killer cell 4	5	15	0.6	0	
profile:3757e1603e009b8101a6	hca:0361_10.1016_j.gpb.2020.11.002_84c7c58535	decidual natural killer proliferative cell	decidual natural killer proliferative cell	3	15	1.0	0	
profile:3261be8270a0e469edc5	hca:0362_10.1038_s41591-019-0733-7_d499f1b21b	ccr10 high cd4 positive t cell	CCR10-high CD4-positive T cell	5	3	0.6	0	
profile:73bd139b1f25a653b7f6	hca:0362_10.1038_s41591-019-0733-7_d499f1b21b	lymphocyte	lymphocyte	5	3	0.4	3	0.0
profile:a29a9b4a30d778d22035	hca:0363_10.1016_j.omtn.2021.03.017_8083e53d24	cervical cancer endothelial cell	cervical cancer endothelial cell	4	15	1.0	0	
profile:080394609198c8d7d0aa	hca:0363_10.1016_j.omtn.2021.03.017_8083e53d24	endothelial cell	endothelial cell	5	15	0.8	51	0.12941176470588237
profile:1da36d6fb09ff7d876fc	hca:0363_10.1016_j.omtn.2021.03.017_8083e53d24	epithelial cancer cell	epithelial/cancer cell	4	15	1.0	0	
profile:2d7a25baaa66684b9dce	hca:0363_10.1016_j.omtn.2021.03.017_8083e53d24	tumor cell cluster 0	tumor cell cluster 0	9	15	1.0	0	
profile:c509452da5235c1fe66c	hca:0363_10.1016_j.omtn.2021.03.017_8083e53d24	tumor cell cluster 1	tumor cell cluster 1	3	15	1.0	0	
profile:4235b6c2a7f5d1b3ab40	hca:0363_10.1016_j.omtn.2021.03.017_8083e53d24	tumor cell cluster 3	tumor cell cluster 3	3	15	1.0	0	
profile:3b15ead6d5bfcb29e878	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	active cd4 t lymphocyte	active CD4 T lymphocyte	4	32	1.0	0	
profile:92ca3ecef417a4a6a6d1	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	active cd8 t lymphocyte	active CD8 T lymphocyte	4	32	0.75	0	
profile:7b44ebe794ff175197c7	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	cd8 terminally differentiated effector t lymphocyte	CD8 terminally differentiated effector T lymphocyte	5	32	1.0	0	
profile:d2e4f2c8065ca0531d64	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	contractile smooth muscle cell	contractile smooth muscle cell	4	32	0.5	2	0.375
profile:b8a9dcf4a6acf9a8d071	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	dendritic cell	dendritic cell	3	32	1.0	11	0.12121212121212122
profile:a005c7ce8d8a91acb782	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	effector memory resting cd4 t lymphocyte	effector memory resting CD4 T lymphocyte	4	32	1.0	0	
profile:7997ff6a47a0b13feda7	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	endothelial cell 1	endothelial cell 1	3	32	0.0	0	
profile:115196a0a5d1b14fce11	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	endothelial cell 2	endothelial cell 2	3	32	0.0	0	
profile:e745462735c366a5d62e	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	fibroblast 1	fibroblast 1	4	32	0.0	3	0.0
profile:7ba1bb24439efd0102ae	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	fibroblast 2	fibroblast 2	4	32	0.0	2	0.0
profile:5e674e02839bd101c33d	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	fibromyocyte	fibromyocyte	4	32	0.25	2	0.0
profile:9edce2da00d95dc6f75a	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	interferon response macrophage	interferon response macrophage	4	32	0.75	0	
profile:1756d1401d34795a38f0	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	m1 like macrophage	M1-like macrophage	3	32	0.6666666666666666	0	
profile:eb64186448bdec8248ac	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	m1 like macrophage 1	M1-like macrophage 1	4	32	0.5	0	
profile:1a79f6abd334a6c36f67	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	m1 like macrophage 2	M1-like macrophage 2	4	32	1.0	0	
profile:f35bad46ee7bfdc0a6fe	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	m2 like macrophage	M2-like macrophage	4	32	0.75	0	
profile:5f2e0ed96a22274e92de	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	m2 like macrophage 1	M2-like macrophage 1	4	32	0.75	0	
profile:1ce972f6fa0b3ee7ea17	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	m2 like macrophage 2	M2-like macrophage 2	4	32	0.5	0	
profile:f3a62c680a06e59a8fee	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	mesenchymal stem cell 1	mesenchymal stem cell 1	3	32	0.0	0	
profile:e056a0295e5bbaa6973e	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	mesenchymal stem cell 2	mesenchymal stem cell 2	3	32	0.0	0	
profile:90df93321b8a054b1217	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	monocyte	monocyte	3	32	1.0	35	0.12380952380952381
