paper_key	paper_id	collection	organism	source_sha256	manuscript	title	title_key	article_key
biorxiv:1b5b9967-7410-1014-9d5d-ebe46b4a06ee	1b5b9967-7410-1014-9d5d-ebe46b4a06ee	biorxiv	homo_sapiens	sha256:5b8067e0fb9da403a2e0a710f117c7eb230f5a5bcf78f0e20afd0f581ef7ae75	data/biorxiv/meca/1b5b9967-7410-1014-9d5d-ebe46b4a06ee/manuscript.md	New insight on DNA isolation from single automated recovered Ceratocystis platani conidia	new insight on dna isolation from single automated recovered ceratocystis platani conidia	title:new insight on dna isolation from single automated recovered ceratocystis platani conidia
biorxiv:1b938bfc-6db4-1014-bcdd-aff1924d9f72	1b938bfc-6db4-1014-bcdd-aff1924d9f72	biorxiv	homo_sapiens	sha256:02e72247221fdad3978e6cf474abf5bf969b34f48e8dae6f2098b83dddfdec3f	data/biorxiv/meca/1b938bfc-6db4-1014-bcdd-aff1924d9f72/manuscript.md	Primed smooth muscle cells acting as first responder cells in disease	primed smooth muscle cells acting as first responder cells in disease	title:primed smooth muscle cells acting as first responder cells in disease
biorxiv:1c593d96-7704-1014-b3d9-ab6a192adcff	1c593d96-7704-1014-b3d9-ab6a192adcff	biorxiv	homo_sapiens	sha256:c6a403807854bb05ebed077f1badd67bcbc90533d8f2fc5b58302a654907c38e	data/biorxiv/meca/1c593d96-7704-1014-b3d9-ab6a192adcff/manuscript.md	Enhanced recovery of single-cell RNA-sequencing reads for missing gene expression data	enhanced recovery of single cell rna sequencing reads for missing gene expression data	title:enhanced recovery of single cell rna sequencing reads for missing gene expression data
biorxiv:1c7188d4-6df9-1014-ac27-b7cf1f27940e	1c7188d4-6df9-1014-ac27-b7cf1f27940e	biorxiv	homo_sapiens	sha256:32eec39fa7caefc3b45271016a4aa950932127c53db0fbca20082ff18a3f979e	data/biorxiv/meca/1c7188d4-6df9-1014-ac27-b7cf1f27940e/manuscript.md	Unravelling cancer subtype-specific driver genes in single-cell transcriptomics data with CSDGI	unravelling cancer subtype specific driver genes in single cell transcriptomics data with csdgi	title:unravelling cancer subtype specific driver genes in single cell transcriptomics data with csdgi
biorxiv:1ccf76c6-6c0c-1014-a726-e1b5f2096f2b	1ccf76c6-6c0c-1014-a726-e1b5f2096f2b	biorxiv	homo_sapiens	sha256:db32119ed9ccaf17ef8ea5ecdf387818c5caa1851acc0e1ffaadaf70457b7dc9	data/biorxiv/meca/1ccf76c6-6c0c-1014-a726-e1b5f2096f2b/manuscript.md	Microbial Similarity Between Students in a Common Dormitory Environment Reveals the Forensic Potential of Individual Microbial Signatures	microbial similarity between students in a common dormitory environment reveals the forensic potential of individual microbial signatures	title:microbial similarity between students in a common dormitory environment reveals the forensic potential of individual microbial signatures
biorxiv:1d26f338-6e4a-1014-b712-c54808557510	1d26f338-6e4a-1014-b712-c54808557510	biorxiv	homo_sapiens	sha256:4263b9d7ea86cb2c9a9f0f4476fa4bca6ea4e5748f64e1c711b3c968e6ee132c	data/biorxiv/meca/1d26f338-6e4a-1014-b712-c54808557510/manuscript.md	BRG1 establishes the neuroectodermal chromatin landscape to restrict dorsal cell fates	brg1 establishes the neuroectodermal chromatin landscape to restrict dorsal cell fates	title:brg1 establishes the neuroectodermal chromatin landscape to restrict dorsal cell fates
biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	1e0a6787-73c3-1014-991b-bc3d9c192616	biorxiv	homo_sapiens	sha256:d6d028b00a94576a2d338af99f4cea57ea61a259a7006a2b560023251cd87d2b	data/biorxiv/meca/1e0a6787-73c3-1014-991b-bc3d9c192616/manuscript.md	Single-cell RNA sequencing of peripheral blood defines two immunological subtypes of Sjögren’s disease	single cell rna sequencing of peripheral blood defines two immunological subtypes of sjögren s disease	title:single cell rna sequencing of peripheral blood defines two immunological subtypes of sjögren s disease
biorxiv:1e500b21-6c04-1014-adde-c104b14bbdad	1e500b21-6c04-1014-adde-c104b14bbdad	biorxiv	homo_sapiens	sha256:f7c274f302ac0e23d1385a36af8fd8e510db563b872d3ed4961b95f48b152f1b	data/biorxiv/meca/1e500b21-6c04-1014-adde-c104b14bbdad/manuscript.md	The CD8+ T cell landscape of human brain metastases	the cd8 t cell landscape of human brain metastases	title:the cd8 t cell landscape of human brain metastases
biorxiv:1efd9fbe-6f02-1014-8df4-f37a8d806beb	1efd9fbe-6f02-1014-8df4-f37a8d806beb	biorxiv	homo_sapiens	sha256:ec82b50e80293c0eca3f2382057e88eef18028f429791d688bd9b49e6ee97570	data/biorxiv/meca/1efd9fbe-6f02-1014-8df4-f37a8d806beb/manuscript.md	Single recipient cell tracking of tellurium-labeled extracellular vesicle proteomes (TeLEV) identifies EV-driven immunomodulation	single recipient cell tracking of tellurium labeled extracellular vesicle proteomes telev identifies ev driven immunomodulation	title:single recipient cell tracking of tellurium labeled extracellular vesicle proteomes telev identifies ev driven immunomodulation
biorxiv:1f87890c-7e00-1014-91de-cf40554be0ec	1f87890c-7e00-1014-91de-cf40554be0ec	biorxiv	homo_sapiens	sha256:4e0bcf0f726ce943c36bbd2f9b0b2c200489f7fa7601aef4127294ae95e84d9d	data/biorxiv/meca/1f87890c-7e00-1014-91de-cf40554be0ec/manuscript.md	Accurate highly variable gene selection using RECODE in scRNA-seq data analysis	accurate highly variable gene selection using recode in scrna seq data analysis	title:accurate highly variable gene selection using recode in scrna seq data analysis
biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv	homo_sapiens	sha256:5f5fe53976317efc9668226edd0a88debeb25a3adc4457f5afeb33d60e7fe1a0	data/biorxiv/meca/1fa7b83f-6da7-1014-a69d-d257852e8dd1/manuscript.md	Single-cell atlas of tumor clonal evolution in liver cancer	single cell atlas of tumor clonal evolution in liver cancer	title:single cell atlas of tumor clonal evolution in liver cancer
biorxiv:200cf446-75b0-1014-a31c-a786c6d74a08	200cf446-75b0-1014-a31c-a786c6d74a08	biorxiv	homo_sapiens	sha256:cf41bcbd5d7217042cdcd81d37f85b2a5019e89f4f94f1a53f486455d05bcef3	data/biorxiv/meca/200cf446-75b0-1014-a31c-a786c6d74a08/manuscript.md	An ultrasound-guided biopsy technique for obtaining supraclavicular brown fat biopsies and preadipocytes	an ultrasound guided biopsy technique for obtaining supraclavicular brown fat biopsies and preadipocytes	title:an ultrasound guided biopsy technique for obtaining supraclavicular brown fat biopsies and preadipocytes
biorxiv:20db10ff-6d71-1014-91a5-bffabd7bad90	20db10ff-6d71-1014-91a5-bffabd7bad90	biorxiv	homo_sapiens	sha256:b9e34768598ef376275146a2d387361794ec6e8cf12116adb940a2fac9d71cd7	data/biorxiv/meca/20db10ff-6d71-1014-91a5-bffabd7bad90/manuscript.md	Ultraviolet light-induced collagen degradation inhibits melanoma invasion	ultraviolet light induced collagen degradation inhibits melanoma invasion	title:ultraviolet light induced collagen degradation inhibits melanoma invasion
biorxiv:20fc65e4-74c6-1014-952a-cf8a447eb13e	20fc65e4-74c6-1014-952a-cf8a447eb13e	biorxiv	homo_sapiens	sha256:a958dfb2ec7dedc74c931e2be1226fd40f91ab6ad8db0c742af0b1166dad8a92	data/biorxiv/meca/20fc65e4-74c6-1014-952a-cf8a447eb13e/manuscript.md	Population-scale sequencing resolves correlates and determinants of latent Epstein-Barr Virus infection	population scale sequencing resolves correlates and determinants of latent epstein barr virus infection	title:population scale sequencing resolves correlates and determinants of latent epstein barr virus infection
biorxiv:219b21d9-7007-1014-9157-ab439216a355	219b21d9-7007-1014-9157-ab439216a355	biorxiv	homo_sapiens	sha256:c969f8fa41fc8ff60327feac948f49619bd164a320e10a5eb571fa63f9cc3683	data/biorxiv/meca/219b21d9-7007-1014-9157-ab439216a355/manuscript.md	Targeting Modulated Vascular Smooth Muscle Cells in Atherosclerosis via FAP-Directed Immunotherapy	targeting modulated vascular smooth muscle cells in atherosclerosis via fap directed immunotherapy	title:targeting modulated vascular smooth muscle cells in atherosclerosis via fap directed immunotherapy
biorxiv:22314fa0-6cad-1014-85e4-cfe631db2db6	22314fa0-6cad-1014-85e4-cfe631db2db6	biorxiv	homo_sapiens	sha256:edc6d11fe6f83f53954c8a8c5b7e2b6deca47ecaddb410f730cac1d8b20df1ed	data/biorxiv/meca/22314fa0-6cad-1014-85e4-cfe631db2db6/manuscript.md	Guidance for the design and analysis of cell-type specific epigenetic epidemiology studies	guidance for the design and analysis of cell type specific epigenetic epidemiology studies	title:guidance for the design and analysis of cell type specific epigenetic epidemiology studies
biorxiv:23409dfc-6e5d-1014-9cd4-a72bf39f7923	23409dfc-6e5d-1014-9cd4-a72bf39f7923	biorxiv	homo_sapiens	sha256:6ea6a1e7864f680bade69b2c96ed17bd7ca33a9eb27476894689ddb14e33b641	data/biorxiv/meca/23409dfc-6e5d-1014-9cd4-a72bf39f7923/manuscript.md	Extended taxonomic profiling of diverse environments with mOTUs 2.6	extended taxonomic profiling of diverse environments with motus 2 6	title:extended taxonomic profiling of diverse environments with motus 2 6
biorxiv:2351d19e-6c56-1014-8708-9339c5f1215f	2351d19e-6c56-1014-8708-9339c5f1215f	biorxiv	homo_sapiens	sha256:ba7d487d66e1fc70caa8821349b266b2f0a029f07a1a66055516a60b2cf34271	data/biorxiv/meca/2351d19e-6c56-1014-8708-9339c5f1215f/manuscript.md	Crowdsourcing Temporal Transcriptomic Coronavirus Host Infection Data: resources, guide, and novel insights	crowdsourcing temporal transcriptomic coronavirus host infection data resources guide and novel insights	title:crowdsourcing temporal transcriptomic coronavirus host infection data resources guide and novel insights
biorxiv:23bc60ca-7289-1014-89a4-d91c9024f382	23bc60ca-7289-1014-89a4-d91c9024f382	biorxiv	homo_sapiens	sha256:e6dc20eaa6e6db14b5b561a80d1a3295acd5d470763d46a51b7a83af4872e70e	data/biorxiv/meca/23bc60ca-7289-1014-89a4-d91c9024f382/manuscript.md	Design of an Integrated Microvascularised Human Skin-on-a-Chip Tissue Equivalent Model	design of an integrated microvascularised human skin on a chip tissue equivalent model	title:design of an integrated microvascularised human skin on a chip tissue equivalent model
biorxiv:2431a642-7683-1014-a4b0-b5fecb358b70	2431a642-7683-1014-a4b0-b5fecb358b70	biorxiv	homo_sapiens	sha256:ffff5119322545663628fe465e2caf3812ee7466d57cb004c42224185be9e51b	data/biorxiv/meca/2431a642-7683-1014-a4b0-b5fecb358b70/manuscript.md	Functional associations of evolutionarily recent human genes exhibit sensitivity to the 3D genome landscape and disease	functional associations of evolutionarily recent human genes exhibit sensitivity to the 3d genome landscape and disease	title:functional associations of evolutionarily recent human genes exhibit sensitivity to the 3d genome landscape and disease
biorxiv:2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	biorxiv	homo_sapiens	sha256:0c28b1659e88c258ef43556b487fafe5d53a69a7ebd5d718b662b87e0dcd7076	data/biorxiv/meca/2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9/manuscript.md	In vitro culture of aberrant basal-like cells from fibrotic lung tissue	in vitro culture of aberrant basal like cells from fibrotic lung tissue	title:in vitro culture of aberrant basal like cells from fibrotic lung tissue
biorxiv:24629940-6c09-1014-990c-ab0ee25195e2	24629940-6c09-1014-990c-ab0ee25195e2	biorxiv	homo_sapiens	sha256:529223617305311d18e6ce315bd97ab8e3e263b34c50777fb817814edc909505	data/biorxiv/meca/24629940-6c09-1014-990c-ab0ee25195e2/manuscript.md	Toward a privacy-preserving predictive foundation model of single-cell transcriptomics with federated learning and tabular modeling	toward a privacy preserving predictive foundation model of single cell transcriptomics with federated learning and tabular modeling	title:toward a privacy preserving predictive foundation model of single cell transcriptomics with federated learning and tabular modeling
biorxiv:246573c6-6bf4-1014-bd4e-f70adfbb3853	246573c6-6bf4-1014-bd4e-f70adfbb3853	biorxiv	homo_sapiens	sha256:bf640f75e6f2110ecdfa20d1d816087761d100b3feae146fbe61a769650e6a03	data/biorxiv/meca/246573c6-6bf4-1014-bd4e-f70adfbb3853/manuscript.md	Quantitative microbiome profiling in lumenal and tissue samples with broad coverage and dynamic range via a single-step 16S rRNA gene DNA copy quantification and amplicon barcoding	quantitative microbiome profiling in lumenal and tissue samples with broad coverage and dynamic range via a single step 16s rrna gene dna copy quantification and amplicon barcoding	title:quantitative microbiome profiling in lumenal and tissue samples with broad coverage and dynamic range via a single step 16s rrna gene dna copy quantification and amplicon barcoding
biorxiv:246df28d-6c4d-1014-a703-9a1fb999a0ad	246df28d-6c4d-1014-a703-9a1fb999a0ad	biorxiv	homo_sapiens	sha256:bc63f52d5ff78829148f18f0299f485d40a701e694043aec5a9d4dbcad9672f9	data/biorxiv/meca/246df28d-6c4d-1014-a703-9a1fb999a0ad/manuscript.md	APOL1 kidney risk variants in glomerular diseases modeled in transgenic mice	apol1 kidney risk variants in glomerular diseases modeled in transgenic mice	title:apol1 kidney risk variants in glomerular diseases modeled in transgenic mice
biorxiv:254eeb9d-6ef8-1014-a50d-c9b37176bd84	254eeb9d-6ef8-1014-a50d-c9b37176bd84	biorxiv	homo_sapiens	sha256:3ed27d7c277d028496b3e2ddb9f06a0e9cac471569fb9de6f269b33e5f75b089	data/biorxiv/meca/254eeb9d-6ef8-1014-a50d-c9b37176bd84/manuscript.md	A rule-based multiscale model of hepatic stellate cell plasticity: critical role of the inactivation loop in fibrosis progression	a rule based multiscale model of hepatic stellate cell plasticity critical role of the inactivation loop in fibrosis progression	title:a rule based multiscale model of hepatic stellate cell plasticity critical role of the inactivation loop in fibrosis progression
biorxiv:2696a317-6c07-1014-9562-d326b0aa508e	2696a317-6c07-1014-9562-d326b0aa508e	biorxiv	homo_sapiens	sha256:8af8a6412815673130d022f406418e6e5d0d4ceb66f49e77ded1cb142304a242	data/biorxiv/meca/2696a317-6c07-1014-9562-d326b0aa508e/manuscript.md	Tissue-specific immune transcriptional signatures in the bordering tissues of the mouse brain and retina	tissue specific immune transcriptional signatures in the bordering tissues of the mouse brain and retina	title:tissue specific immune transcriptional signatures in the bordering tissues of the mouse brain and retina
biorxiv:26a2e5f3-6c27-1014-acda-b6b1f27a1855	26a2e5f3-6c27-1014-acda-b6b1f27a1855	biorxiv	homo_sapiens	sha256:e1f67ee80072a2ed102ca0f5f653fdd2e4c6ff0d5a1ac794f95bceb08c958651	data/biorxiv/meca/26a2e5f3-6c27-1014-acda-b6b1f27a1855/manuscript.md	Ly6Chi monocytes are metabolically reprogrammed in the blood during inflammatory stimulation allowing for macrophage lineage commitment	ly6chi monocytes are metabolically reprogrammed in the blood during inflammatory stimulation allowing for macrophage lineage commitment	title:ly6chi monocytes are metabolically reprogrammed in the blood during inflammatory stimulation allowing for macrophage lineage commitment
biorxiv:2746af96-6da7-1014-ab14-859a63e4801c	2746af96-6da7-1014-ab14-859a63e4801c	biorxiv	homo_sapiens	sha256:34906d8bf456b20964f94c7d76b55959d91ad011e389bdd7f11221ed4c0cbc51	data/biorxiv/meca/2746af96-6da7-1014-ab14-859a63e4801c/manuscript.md	Aquaporins enriched in endothelial vacuole membrane regulate the diameters of microvasculature in hyperglycemia	aquaporins enriched in endothelial vacuole membrane regulate the diameters of microvasculature in hyperglycemia	title:aquaporins enriched in endothelial vacuole membrane regulate the diameters of microvasculature in hyperglycemia
biorxiv:278ac735-6c7d-1014-a21b-fd84484249ca	278ac735-6c7d-1014-a21b-fd84484249ca	biorxiv	homo_sapiens	sha256:c3b0afddc711dbe8ed2a7d5d8a6bf944e2c9c18e4b76ae94e93c2d22b9795b4a	data/biorxiv/meca/278ac735-6c7d-1014-a21b-fd84484249ca/manuscript.md	cytoGPNet: Enhancing Clinical Outcome Prediction Accuracy Using Longitudinal Cytometry Data in Small Cohort Studies	cytogpnet enhancing clinical outcome prediction accuracy using longitudinal cytometry data in small cohort studies	title:cytogpnet enhancing clinical outcome prediction accuracy using longitudinal cytometry data in small cohort studies
biorxiv:2991147a-6cb7-1014-9cbe-8ba81ca3274c	2991147a-6cb7-1014-9cbe-8ba81ca3274c	biorxiv	homo_sapiens	sha256:87c26d4b7ee8a4197bbbf6b1b4bf966c185b42dd60d87a801bd11489788c2fa6	data/biorxiv/meca/2991147a-6cb7-1014-9cbe-8ba81ca3274c/manuscript.md	Genetic effects on brain traits impact cell-type specific gene regulation during neurogenesis	genetic effects on brain traits impact cell type specific gene regulation during neurogenesis	title:genetic effects on brain traits impact cell type specific gene regulation during neurogenesis
biorxiv:29ae8fb9-6d50-1014-8923-847f08fdc25e	29ae8fb9-6d50-1014-8923-847f08fdc25e	biorxiv	homo_sapiens	sha256:d8b6b0512510265777b6b6da9a5746b92c5251b27d70c9d16e76ac2ace27cb62	data/biorxiv/meca/29ae8fb9-6d50-1014-8923-847f08fdc25e/manuscript.md	Human primary plaque cell cultures to study mechanisms of atherosclerosis	human primary plaque cell cultures to study mechanisms of atherosclerosis	title:human primary plaque cell cultures to study mechanisms of atherosclerosis
