"cellType"	"gene"	"log1p_FC"	"pct.copd"	"pct.ctrl"	"wilcox.p"	"wilcox.fdr"	"wilcox.bonferroni"
"220"	"Macrophage Alveolar"	"SGMS2"	0.435355878864454	1	0.964285714285714	1.59666764298707e-05	0.000252273487591957	0.00126136743795979
"221"	"Macrophage Alveolar"	"ADGRE5"	0.361095413312023	1	1	3.36890486185869e-05	0.000443572473478061	0.00266143484086836
"222"	"Macrophage Alveolar"	"TAGLN2"	0.338086040522625	1	1	4.2801469116346e-05	0.000475600082281061	0.00338131606019133
"223"	"Macrophage Alveolar"	"PELI1"	0.568171512402932	1	0.964285714285714	4.8162033648715e-05	0.000475600082281061	0.00380480065824849
"224"	"Macrophage Alveolar"	"DOCK4"	-0.336000667103197	1	1	6.077861390142e-05	0.00053350116646802	0.00480151049821218
"225"	"Macrophage Alveolar"	"QKI"	-0.320663456397812	1	1	8.54679959379238e-05	0.000675197167909598	0.00675197167909598
"226"	"Macrophage Alveolar"	"STOM"	0.314848815652627	1	1	9.55525000085303e-05	0.000686240681879445	0.00754864750067389
"227"	"Macrophage Alveolar"	"MT2A"	1.04939973756889	1	1	0.000106716827649548	0.000702552448692857	0.00843062938431428
"228"	"Macrophage Alveolar"	"ARHGAP26"	0.313943859847016	1	1	0.000119064813153261	0.000723547710700586	0.00940612023910762
"229"	"Macrophage Alveolar"	"CDC42"	0.275026972056601	1	1	0.000164376687285901	0.000927554163970441	0.0129857582955862
"230"	"Macrophage Alveolar"	"PKP2"	0.342591866094221	1	1	0.000182675018684678	0.000962088431739302	0.0144313264760895
"231"	"Macrophage Alveolar"	"STAC"	-0.311111647059985	1	1	0.000202816006494501	0.0010014040320666	0.0160224645130656
"232"	"Macrophage Alveolar"	"TAOK3"	-0.279616375063026	1	1	0.000276012402733105	0.00121138776755085	0.0218049798159153
"233"	"Macrophage Alveolar"	"THBS1"	0.594233295683494	1	1	0.000276012402733105	0.00121138776755085	0.0218049798159153
"234"	"Macrophage Alveolar"	"PLIN2"	-0.419181766026783	1	1	0.000337407515007882	0.00140290493082225	0.0266551936856227
"235"	"Macrophage Alveolar"	"ENSG00000240040"	0.378194192590276	1	0.892857142857143	0.000359892220418985	0.00142157427065499	0.0284314854130998
"236"	"Macrophage Alveolar"	"CD163L1"	-0.551974879843716	1	1	0.000452994704498632	0.00162666280251782	0.035786581655392
"237"	"Macrophage Alveolar"	"HSPA1A"	-0.501591873109363	1	1	0.000452994704498632	0.00162666280251782	0.035786581655392
"238"	"Macrophage Alveolar"	"CRIP1"	0.632113719682634	1	1	0.000603459343366176	0.00207275165764904	0.0476732881259279
"239"	"Macrophage Alveolar"	"HIF1A"	-0.272947761006063	0.944444444444444	0.964285714285714	0.000797345911647613	0.00252120558310453	0.0629903270201614
"240"	"Macrophage Alveolar"	"ARL15"	-0.320827897129334	1	1	0.000797849868071052	0.00252120558310453	0.0630301395776131
"241"	"Macrophage Alveolar"	"MYO9B"	-0.324808834252375	1	1	0.000874245305827496	0.00265636073693739	0.0690653791603721
"242"	"Macrophage Alveolar"	"ABR"	-0.271217469402017	1	1	0.00095718233521512	0.00280064461044424	0.0756174044819945
"243"	"Macrophage Alveolar"	"LYZ"	0.447333750884089	1	0.964285714285714	0.00104715055359565	0.00285258254255366	0.0827248937340561
"244"	"Macrophage Alveolar"	"MS4A6E"	-0.264324506696361	1	1	0.00104715055359565	0.00285258254255366	0.0827248937340561
"245"	"Macrophage Alveolar"	"HSPD1"	-0.278783795687772	1	1	0.00114466772410625	0.00301429167347979	0.0904287502043938
"246"	"Macrophage Alveolar"	"ABL2"	0.293819801095991	1	0.964285714285714	0.0014881920609964	0.00379248944576501	0.117567172818715
"247"	"Macrophage Alveolar"	"HSPH1"	-0.295954457628939	1	0.964285714285714	0.00176596696414218	0.004359730942726	0.139511390167232
"248"	"Macrophage Alveolar"	"HSP90AA1"	-0.365503498078505	1	1	0.00227003298942999	0.00543432139893846	0.179332606164969
"249"	"Macrophage Alveolar"	"ARF6"	0.279343678462292	1	1	0.00289884758188834	0.00673555761674056	0.229008958969179
"250"	"Macrophage Alveolar"	"TANC2"	-0.34089537044155	1	1	0.00339992218316009	0.00746094034637909	0.268593852469647
"251"	"Macrophage Alveolar"	"C6orf48"	-0.269868972703084	1	1	0.00339992218316009	0.00746094034637909	0.268593852469647
"252"	"Macrophage Alveolar"	"MOB3B"	-0.264345034531476	1	1	0.00367817803435732	0.0078534071544386	0.290576064714228
"253"	"Macrophage Alveolar"	"PPARG"	-0.357927371749923	1	1	0.00397644137699646	0.00826681233638737	0.31413886878272
"254"	"Macrophage Alveolar"	"CD74"	0.339980360526754	1	1	0.00429592460017381	0.00848445108534328	0.339378043413731
"255"	"Macrophage Alveolar"	"TPT1"	0.424420401517514	1	1	0.00429592460017381	0.00848445108534328	0.339378043413731
"256"	"Macrophage Alveolar"	"SLC1A3"	0.264087573545925	1	0.964285714285714	0.00500370018424724	0.00964127596476907	0.395292314555532
"257"	"Macrophage Alveolar"	"HSPA1B"	-0.319704645365242	1	1	0.00961848513451807	0.0180919125149268	0.759860325626928
"258"	"Macrophage Alveolar"	"HMOX1"	-0.297154773177071	1	0.964285714285714	0.0144509021441001	0.0242898142422108	1
"259"	"Macrophage Alveolar"	"BCAS4"	0.283379833958554	1	1	0.0271450828727018	0.0420482656263421	1
"260"	"Macrophage Alveolar"	"JUND"	0.254009241500814	1	1	0.0144509021441001	0.0242898142422108	1
"261"	"Macrophage Alveolar"	"ALOX5AP"	-0.25975722489462	1	1	0.0343733458617019	0.0484909700549009	1
"262"	"Macrophage Alveolar"	"SH3BGRL3"	0.315945715031998	1	1	0.0305803990253612	0.0447379911667322	1
"263"	"Macrophage Alveolar"	"EEF1A1"	0.266043543604163	1	1	0.032430480208395	0.0465819624811491	1
"264"	"Macrophage Alveolar"	"IFI27"	0.35302458503297	1	1	0.0144509021441001	0.0242898142422108	1
"265"	"Macrophage Alveolar"	"CFL1"	0.253285182389971	1	1	0.0187271769927321	0.0301927955597109	1
"266"	"Macrophage Alveolar"	"NUPR1"	-0.284564971855266	1	1	0.0305803990253612	0.0447379911667322	1
"267"	"Macrophage Alveolar"	"MAML2"	-0.262434098530605	1	1	0.0144509021441001	0.0242898142422108	1
"268"	"Macrophage Alveolar"	"HLA-DRB1"	0.262542209559259	1	1	0.0154322471956187	0.0253989068427892	1
"269"	"Macrophage Alveolar"	"CFD"	0.270539472050307	1	1	0.01995135907346	0.0315231473360667	1
"270"	"Macrophage Alveolar"	"HLA-DRA"	0.30955717815151	1	1	0.0144509021441001	0.0242898142422108	1
"271"	"Macrophage Alveolar"	"HLA-DPA1"	0.285176335925478	1	1	0.0305803990253612	0.0447379911667322	1
"272"	"NK"	"ATP1B3"	0.715919215352857	1	0.964285714285714	3.0890517488972e-06	0.000191521208431627	0.000191521208431627
"273"	"NK"	"TG"	0.423220704148596	1	0.892857142857143	8.79069768027713e-05	0.00229395715105707	0.00545023256177182
"274"	"NK"	"RNF125"	0.515756409098004	1	1	0.000110997926664052	0.00229395715105707	0.0068818714531712
"275"	"NK"	"CRYBG1"	0.447500219834519	1	0.928571428571429	0.000356710629274078	0.00467115082340532	0.0221160590149928
"276"	"NK"	"JAZF1"	-0.269746375671107	1	1	0.000452046853877935	0.00467115082340532	0.0280269049404319
"277"	"NK"	"PYHIN1"	-0.291221693612543	1	1	0.000452046853877935	0.00467115082340532	0.0280269049404319
"278"	"NK"	"ELL2"	0.48939314014931	1	1	0.000741830443831217	0.00657049821679078	0.0459934875175355
"279"	"NK"	"HSP90AA1"	-0.633457568843963	1	1	0.000898575418160341	0.00696395949074264	0.0557116759259411
"280"	"NK"	"FCER1G"	-0.313549596677743	1	0.964285714285714	0.00108456589534054	0.00716306374719917	0.0672430855111136
"281"	"NK"	"ENSG00000240040"	0.267709361252416	1	0.571428571428571	0.00115533286245148	0.00716306374719917	0.0716306374719917
"282"	"NK"	"CDC42SE2"	-0.307778624369557	1	1	0.00203920968112724	0.0114921397399602	0.126431000229889
"283"	"NK"	"P2RY8"	0.255181312687016	1	1	0.00222428511096004	0.0114921397399602	0.137905676879522
"284"	"NK"	"YWHAZ"	0.310524055712419	1	0.964285714285714	0.0024241980676178	0.0115615600147926	0.150300280192303
"285"	"NK"	"MAFF"	0.288579219713913	1	0.928571428571429	0.00262686590691796	0.0116332633020652	0.162865686228913
"286"	"NK"	"CNOT2"	0.415069835256019	1	1	0.00287265947632392	0.0118627511461907	0.178104887532083
"287"	"NK"	"CCNH"	0.270172426566057	1	0.928571428571429	0.00306135513450083	0.0118627511461907	0.189804018339051
"288"	"NK"	"GZMB"	0.445846554657627	1	1	0.00339340001229269	0.0118712405123495	0.210390800762146
"289"	"NK"	"SLFN12L"	-0.257149477432579	1	1	0.00368388615147751	0.0118712405123495	0.228400941391606
"290"	"NK"	"LINC00298"	0.317996891896061	1	0.928571428571429	0.00383681467356591	0.0118712405123495	0.237882509761086
"291"	"NK"	"HSP90AB1"	-0.273042275980723	1	0.964285714285714	0.00399617844298611	0.0118712405123495	0.247763063465139
"292"	"NK"	"CLEC2B"	-0.250903316189378	1	1	0.00433165827868716	0.0118712405123495	0.268562813278604
"293"	"NK"	"FKBP5"	0.524634348098344	1	0.892857142857143	0.00444484585628911	0.0118712405123495	0.275580443089925
"294"	"NK"	"SPON2"	0.307619323557015	1	1	0.00469176997491273	0.0118712405123495	0.290889738444589
"295"	"NK"	"PLCG2"	-0.321758138831849	1	0.964285714285714	0.00469176997491273	0.0118712405123495	0.290889738444589
"296"	"NK"	"RNF115"	0.259129209470178	1	0.928571428571429	0.00478679052917318	0.0118712405123495	0.296781012808737
"297"	"NK"	"TXK"	-0.301128611147082	1	1	0.00549202898589989	0.0130963768125305	0.340505797125793
"298"	"NK"	"CORO1B"	-0.403094200235462	1	1	0.00691742044247405	0.0158844469419775	0.428880067433391
"299"	"NK"	"TGFB1"	0.343146184614454	1	0.964285714285714	0.00865679450065487	0.0191686163943072	0.536721259040602
"300"	"NK"	"TGFBR3"	-0.338807487861226	1	1	0.00931574724886716	0.0199164251527505	0.577576329429764
"301"	"NK"	"SMG1P1"	0.268111862820132	1	0.892857142857143	0.0096763204249979	0.019997728878329	0.59993186634987
"302"	"NK"	"FOXO1"	0.259332673751932	1	0.964285714285714	0.0107655750658861	0.0210820830404032	0.66746565408494
"303"	"NK"	"IQGAP2"	0.347731671924296	1	1	0.0115611423124792	0.0210820830404032	0.716790823373708
"304"	"NK"	"RAB8B"	-0.340441353348696	1	1	0.0115611423124792	0.0210820830404032	0.716790823373708
"305"	"NK"	"BRD2"	0.270511316218667	1	0.964285714285714	0.0115611423124792	0.0210820830404032	0.716790823373708
"306"	"NK"	"APBA2"	0.340850073852716	1	0.964285714285714	0.013305969289888	0.0222964890803529	0.824970095973058
"307"	"NK"	"FTL"	-0.433212702224746	1	1	0.013305969289888	0.0222964890803529	0.824970095973058
"308"	"NK"	"SKAP1"	-0.358197761708998	1	1	0.013305969289888	0.0222964890803529	0.824970095973058
"309"	"NK"	"SYNE2"	-0.287713314474867	1	1	0.0142604458367565	0.0232670432073396	0.884147641878906
"310"	"NK"	"TMSB10"	0.328495906173989	1	1	0.029276308574204	0.039459372426101	1
"311"	"NK"	"MT2A"	0.473368763011738	1	1	0.0227398654839254	0.0335683728572232	1
"312"	"NK"	"PIK3R5"	-0.263222251771927	1	1	0.0227398654839254	0.0335683728572232	1
"313"	"NK"	"SH3BGRL3"	0.264214989767859	1	0.964285714285714	0.0174852858126704	0.0277971210355274	1
"314"	"NK"	"LYST"	-0.272328124061221	1	0.964285714285714	0.0258340777622583	0.0364025641195459	1
"315"	"NK"	"FAM49B"	-0.261283693909629	1	1	0.0242452452093061	0.0349582605343483	1
"316"	"NK"	"JUN"	-0.348844779853575	1	1	0.0186904378288841	0.0289701786347703	1
"317"	"NK"	"MT-RNR1"	-0.312357504969938	1	1	0.0330957617660928	0.0436582389254841	1
"318"	"NK"	"ENSG00000279483"	0.512716670224554	1	0.964285714285714	0.029276308574204	0.039459372426101	1
"319"	"cMonocyte"	"ATP1A1"	0.26528345588903	1	0.964285714285714	3.77855011492616e-09	9.18187677927057e-07	9.18187677927057e-07
"320"	"cMonocyte"	"MT2A"	1.58746043920072	1	1	1.31687185627201e-08	1.59999930537049e-06	3.19999861074099e-06
"321"	"cMonocyte"	"PRKCH"	0.316570254470397	1	0.964285714285714	3.27033149822088e-08	2.64896851355891e-06	7.94690554067674e-06
"322"	"cMonocyte"	"ENSG00000250644"	-0.66137854131111	1	0.964285714285714	6.20106489830085e-08	3.76714692571776e-06	1.50685877028711e-05
"323"	"cMonocyte"	"SGMS2"	0.268068460177113	1	0.892857142857143	2.43456965966879e-07	1.18320085459903e-05	5.91600427299516e-05
"324"	"cMonocyte"	"MTHFD1L"	0.298227624652141	1	1	3.54851909137497e-07	1.43715023200686e-05	8.62290139204118e-05
"325"	"cMonocyte"	"ENSG00000256947"	0.256719078382013	1	0.785714285714286	4.97374648684279e-07	1.54078963811165e-05	0.00012086203963028
"326"	"cMonocyte"	"CCDC69"	0.2683295714706	1	0.964285714285714	5.07255847937993e-07	1.54078963811165e-05	0.000123263171048932
"327"	"cMonocyte"	"NLRP3"	0.75792355185944	1	0.964285714285714	8.51617022447389e-07	2.29936596060795e-05	0.000206942936454716
"328"	"cMonocyte"	"ARID5B"	-0.503555754582717	1	1	1.64803711536085e-06	4.00473019032687e-05	0.000400473019032687
"329"	"cMonocyte"	"CRYBG1"	0.607736513250503	1	1	2.26488723474641e-06	4.59538519244894e-05	0.000550367598043376
"330"	"cMonocyte"	"RNASE1"	-0.296855909454367	0.882352941176471	0.964285714285714	2.38396192725085e-06	4.59538519244894e-05	0.000579302748321956
"331"	"cMonocyte"	"EEPD1"	-0.329667549020255	1	0.964285714285714	2.64754702445618e-06	4.59538519244894e-05	0.000643353926942851
"332"	"cMonocyte"	"LITAF"	0.514255063061889	1	0.964285714285714	2.64754702445618e-06	4.59538519244894e-05	0.000643353926942851
"333"	"cMonocyte"	"CCNH"	0.330692338672814	1	0.964285714285714	3.5977182071948e-06	5.37637737340029e-05	0.000874245524348336
"334"	"cMonocyte"	"PPP1CB"	0.471739569309879	1	0.964285714285714	3.5977182071948e-06	5.37637737340029e-05	0.000874245524348336
"335"	"cMonocyte"	"SLC1A3"	0.522805370337322	1	0.892857142857143	3.7612516604035e-06	5.37637737340029e-05	0.00091398415347805
"336"	"cMonocyte"	"CTSZ"	-0.254640766464293	1	1	4.85429100340342e-06	6.2083827043528e-05	0.00117959271382703
"337"	"cMonocyte"	"DDX21"	0.332517580703378	1	0.964285714285714	4.85429100340342e-06	6.2083827043528e-05	0.00117959271382703
"338"	"cMonocyte"	"PCNX1"	0.598360084871626	1	1	6.50532521249747e-06	7.52759060303278e-05	0.00158079402663688
"339"	"cMonocyte"	"IL1RAP"	0.558078685376762	1	0.964285714285714	6.50532521249747e-06	7.52759060303278e-05	0.00158079402663688
"340"	"cMonocyte"	"TAOK3"	-0.503219717670208	1	1	8.66114760796213e-06	9.56663122152181e-05	0.0021046588687348
"341"	"cMonocyte"	"RILPL2"	0.432482254402668	1	0.964285714285714	9.97005078488908e-06	0.000100946764197002	0.00242272234072805
"342"	"cMonocyte"	"INSR"	0.314538248565548	1	0.964285714285714	9.97005078488908e-06	0.000100946764197002	0.00242272234072805
"343"	"cMonocyte"	"PELI1"	0.880862209987794	1	0.964285714285714	1.14592129224091e-05	0.000111383549605816	0.0027845887401454
"344"	"cMonocyte"	"ST6GALNAC3"	0.480441988769032	1	1	1.50698550764461e-05	0.000135628695688015	0.0036619747835764
"345"	"cMonocyte"	"SIPA1L1"	0.598135246029835	1	1	1.50698550764461e-05	0.000135628695688015	0.0036619747835764
"346"	"cMonocyte"	"AREG"	0.994210288198994	1	0.964285714285714	2.24812925619928e-05	0.000195105503305866	0.00546295409256424
"347"	"cMonocyte"	"AGTPBP1"	0.287775379299507	1	1	2.91481507919033e-05	0.000236100021414417	0.00708300064243251
"348"	"cMonocyte"	"WARS"	0.56952723054945	1	0.964285714285714	2.91481507919033e-05	0.000236100021414417	0.00708300064243251
"349"	"cMonocyte"	"PKM"	-0.265953530824411	1	0.964285714285714	3.31231148009753e-05	0.000259642480536677	0.008048916896637
"350"	"cMonocyte"	"PLCB1"	0.560661733550752	1	0.964285714285714	3.75904960523516e-05	0.00028443176320204	0.00913449054072143
"351"	"cMonocyte"	"IFITM10"	-0.338932040693058	0.941176470588235	0.928571428571429	3.97271303025595e-05	0.00028443176320204	0.00965369266352195
"352"	"cMonocyte"	"ZBTB16"	0.553255866988438	1	0.928571428571429	3.97970368266229e-05	0.00028443176320204	0.00967067994886937
"353"	"cMonocyte"	"RNASE2"	-0.302099729752908	1	0.928571428571429	4.40305817523055e-05	0.00030569803902315	0.0106994313658102
"354"	"cMonocyte"	"FKBP5"	0.82771848561591	1	1	5.45236531870303e-05	0.000368034659012454	0.0132492477244484
"355"	"cMonocyte"	"TREM1"	0.264370895341844	1	0.964285714285714	6.15652097798009e-05	0.000383598614781837	0.0149603459764916
"356"	"cMonocyte"	"AKAP13"	0.499552134168211	1	1	6.15652097798009e-05	0.000383598614781837	0.0149603459764916
"357"	"cMonocyte"	"ENSG00000244716"	0.272997735621459	1	0.964285714285714	6.15652097798009e-05	0.000383598614781837	0.0149603459764916
"358"	"cMonocyte"	"PTEN"	0.456347459784177	1	1	6.94318356355264e-05	0.000421798401485823	0.0168719360594329
"359"	"cMonocyte"	"ABCA1"	-0.656373100245116	1	0.964285714285714	7.82095453499128e-05	0.000463534622439727	0.0190049195200288
"360"	"cMonocyte"	"YBX3"	0.275037666312833	1	1	9.88850807785998e-05	0.000572120824504756	0.0240290746291998
"361"	"cMonocyte"	"ATF6"	0.288477849605325	1	0.964285714285714	0.000110997926664052	0.000627267353008478	0.0269724961793645
"362"	"cMonocyte"	"FGR"	0.288350948364805	1	1	0.000124453156871547	0.000672047047106351	0.0302421171197858
"363"	"cMonocyte"	"XPO6"	0.37381712094784	1	0.964285714285714	0.000124453156871547	0.000672047047106351	0.0302421171197858
"364"	"cMonocyte"	"PTK2B"	0.438650158370646	1	1	0.000139383880075815	0.000735204236283284	0.033870282858423
"365"	"cMonocyte"	"SSBP2"	0.380915674815418	1	0.928571428571429	0.000142199996318166	0.000735204236283284	0.0345545991053143
"366"	"cMonocyte"	"STAT3"	0.381260277581094	1	1	0.00017425875355543	0.000864181165591215	0.0423448771139695
"367"	"cMonocyte"	"H1FX"	-0.274827196377413	1	1	0.00017425875355543	0.000864181165591215	0.0423448771139695
"368"	"cMonocyte"	"MAP4K3"	-0.256030952969531	1	1	0.000194528203634194	0.000926869676139395	0.0472703534831091
"369"	"cMonocyte"	"FOXO3"	-0.400260650782113	1	1	0.000194528203634194	0.000926869676139395	0.0472703534831091
"370"	"cMonocyte"	"PABPC1"	0.430628268018857	1	1	0.000216925617460382	0.00101371009697832	0.0527129250428729
"371"	"cMonocyte"	"IQGAP2"	0.321557951318335	1	0.964285714285714	0.000241648337247555	0.00103722788640399	0.0587205459511558
"372"	"cMonocyte"	"SAMSN1"	0.526694836256012	1	0.964285714285714	0.000241648337247555	0.00103722788640399	0.0587205459511558
"373"	"cMonocyte"	"ADAMTSL4-AS1"	0.435760559975565	1	0.964285714285714	0.000241648337247555	0.00103722788640399	0.0587205459511558
"374"	"cMonocyte"	"HLA-DPA1"	0.413150041226247	1	0.964285714285714	0.000241648337247555	0.00103722788640399	0.0587205459511558
"375"	"cMonocyte"	"CXCR4"	0.413751901417288	1	0.928571428571429	0.000248458928540869	0.00103722788640399	0.0603755196354312
"376"	"cMonocyte"	"CLEC4E"	0.287686190899986	1	0.928571428571429	0.000248458928540869	0.00103722788640399	0.0603755196354312
"377"	"cMonocyte"	"CD74"	0.575111780883442	1	1	0.000268910933512146	0.00103722788640399	0.0653453568434516
"378"	"cMonocyte"	"GRN"	-0.278255687320398	1	0.964285714285714	0.000268910933512146	0.00103722788640399	0.0653453568434516
"379"	"cMonocyte"	"PPARD"	0.405219358461953	1	0.964285714285714	0.000268910933512146	0.00103722788640399	0.0653453568434516
"380"	"cMonocyte"	"OXSR1"	-0.332076346361248	1	1	0.000268910933512146	0.00103722788640399	0.0653453568434516
"381"	"cMonocyte"	"ENSG00000253736"	0.405391394638151	1	0.964285714285714	0.000268910933512146	0.00103722788640399	0.0653453568434516
"382"	"cMonocyte"	"RGS2"	0.46901894924898	1	1	0.0002989434517827	0.00111758859666455	0.072643258783196
"383"	"cMonocyte"	"HLA-DPB1"	0.459840707738678	1	1	0.0002989434517827	0.00111758859666455	0.072643258783196
"384"	"cMonocyte"	"HMOX1"	-0.286216997432823	1	0.964285714285714	0.000331995446800442	0.00118639549371334	0.0806748935725073
"385"	"cMonocyte"	"FLVCR2"	0.262156267359972	1	0.964285714285714	0.000331995446800442	0.00118639549371334	0.0806748935725073
"386"	"cMonocyte"	"PTPRJ"	-0.434009395102793	1	0.964285714285714	0.000331995446800442	0.00118639549371334	0.0806748935725073
"387"	"cMonocyte"	"CSMD1"	0.254160369973411	1	0.928571428571429	0.000356710629274078	0.00125624178135653	0.0866806829136009
"388"	"cMonocyte"	"CD83"	-0.326019366803682	1	1	0.000368334006214283	0.00127864519300101	0.0895051635100708
"389"	"cMonocyte"	"ZFAND5"	0.428245777102775	1	0.964285714285714	0.000408248181855521	0.00137783761376238	0.0992043081908915
"390"	"cMonocyte"	"HLA-DRA"	0.600961551049875	1	1	0.000408248181855521	0.00137783761376238	0.0992043081908915
"391"	"cMonocyte"	"IRAK3"	0.41546068550534	1	1	0.000500063495647282	0.00159888722950381	0.121515429442289
"392"	"cMonocyte"	"TEX14"	0.509260904122322	1	0.964285714285714	0.000500063495647282	0.00159888722950381	0.121515429442289
"393"	"cMonocyte"	"APOBEC3A"	0.306888543577904	1	0.964285714285714	0.000500063495647282	0.00159888722950381	0.121515429442289
"394"	"cMonocyte"	"PTPN2"	0.259197520200915	1	0.964285714285714	0.000500063495647282	0.00159888722950381	0.121515429442289
