source_corpus	paper_id	paper_key	cell_type	normalized_cell_type	neighborhood	relation	relation_label	marker_scope	marker_scope_label	n_markers	n_comparison_profiles	n_background_profiles	paper_n_profiles	local_marker_lb_log2	atlas_marker_lb_log2	marker_lb_gap_log2	observed_mean_profile_recall	expected_mean_profile_recall	mean_profile_recall_lift	observed_union_recall	expected_union_recall	union_recall_lift	n_recovered_markers	n_unrecovered_markers	recovered_marker_names	unrecovered_marker_names
hca	0389_10.1038_s41591-024-02807-z_9d82b71a18	hca:0389_10.1038_s41591-024-02807-z_9d82b71a18	EPITHELIAL	EPITHELIAL	epithelial	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	6	121	3336	15	4	12	8	0.0385674931129	0.00734412470024	5.25147579693	1	0.565935051054	1.76698721547	6	0	CDH1; EPCAM; KRT17; KRT8; KRT19; KRT10	NA
hca	0389_10.1038_s41591-024-02807-z_9d82b71a18	hca:0389_10.1038_s41591-024-02807-z_9d82b71a18	EPITHELIAL	EPITHELIAL	epithelial	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	6	121	3336	15	4	12	8	0.0385674931129	0.00734412470024	5.25147579693	1	0.565935051054	1.76698721547	6	0	CDH1; EPCAM; KRT17; KRT8; KRT19; KRT10	NA
hca	0389_10.1038_s41591-024-02807-z_9d82b71a18	hca:0389_10.1038_s41591-024-02807-z_9d82b71a18	NEPHRON PROGENITOR	NEPHRON PROGENITOR		same_exact_label	Same reported label	all_reported_markers	All reported markers	4	3	3336	15	4	12	8	0.0833333333333	0.00359712230216	23.1666666667	0.25	0.0107481657233	23.2597827793	1	3	PAX2	JAG1; PAX8; LHX1
hca	0389_10.1038_s41591-024-02807-z_9d82b71a18	hca:0389_10.1038_s41591-024-02807-z_9d82b71a18	PODOCYTE	PODOCYTE		same_exact_label	Same reported label	all_reported_markers	All reported markers	5	6	3336	15	4	12	8	0.433333333333	0.00425659472422	101.802816901	1	0.0251877112268	39.7019003036	5	0	NPHS2; PODXL; NPHS1; WT1; MAFB	NA
hca	0389_10.1038_s41591-024-02807-z_9d82b71a18	hca:0389_10.1038_s41591-024-02807-z_9d82b71a18	PODOCYTE	PODOCYTE		same_exact_label	Same reported label	local_private_markers	Local-only markers	4	6	3336	15	4	12	8	0.416666666667	0.00397182254197	104.905660377	1	0.0234995068415	42.5540845068	4	0	NPHS2; PODXL; NPHS1; MAFB	NA
hca	0389_10.1038_s41591-024-02807-z_9d82b71a18	hca:0389_10.1038_s41591-024-02807-z_9d82b71a18	PROXIMAL	PROXIMAL		same_exact_label	Same reported label	all_reported_markers	All reported markers	4	1	3336	15	4	12	8	0.25	0.000599520383693	417	0.25	0.000599520383693	417	1	3	CUBN	ABCC1; ABCC3; ABCC4
hca	0389_10.1038_s41591-024-02807-z_9d82b71a18	hca:0389_10.1038_s41591-024-02807-z_9d82b71a18	PROXIMAL	PROXIMAL		same_exact_label	Same reported label	local_private_markers	Local-only markers	4	1	3336	15	4	12	8	0.25	0.000599520383693	417	0.25	0.000599520383693	417	1	3	CUBN	ABCC1; ABCC3; ABCC4
hca	0390_10.1038_s41591-020-0901-9_be86edb292	hca:0390_10.1038_s41591-020-0901-9_be86edb292	CD8 + T CELL	CD 8 T CELL	T cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	6	14	3345	6	3	12	9	0.0833333333333	0.00747384155456	11.15	0.333333333333	0.0966026505047	3.4505609483	2	4	GZMK; GZMA	FASLG; JAML; CXCR6; ITGA1
hca	0390_10.1038_s41591-020-0901-9_be86edb292	hca:0390_10.1038_s41591-020-0901-9_be86edb292	CD8 + T CELL	CD 8 T CELL	T cell	same_exact_label	Same reported label	local_private_markers	Local-only markers	5	14	3345	6	3	12	9	0.1	0.00759342301943	13.1692913386	0.4	0.0975078082594	4.10223557621	2	3	GZMK; GZMA	FASLG; JAML; ITGA1
hca	0390_10.1038_s41591-020-0901-9_be86edb292	hca:0390_10.1038_s41591-020-0901-9_be86edb292	CD8 + T CELL	CD 8 T CELL	T cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	6	255	3345	6	3	12	9	0.0516339869281	0.00747384155456	6.90862745098	1	0.64239863261	1.55666582903	6	0	GZMK; FASLG; GZMA; JAML; CXCR6; ITGA1	NA
hca	0390_10.1038_s41591-020-0901-9_be86edb292	hca:0390_10.1038_s41591-020-0901-9_be86edb292	CD8 + T CELL	CD 8 T CELL	T cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	255	3345	6	3	12	9	0.0556862745098	0.00759342301943	7.3334877258	1	0.605307329001	1.65205334892	5	0	GZMK; FASLG; GZMA; JAML; ITGA1	NA
hca	0390_10.1038_s41591-020-0901-9_be86edb292	hca:0390_10.1038_s41591-020-0901-9_be86edb292	GROUP 2	GROUP 2		same_exact_label	Same reported label	all_reported_markers	All reported markers	3	1	3345	6	3	12	9	0	0.0101644245142	0	0	0.0101644245142	0	0	3	NA	CCL2; CXCL10; CCL3
hca	0390_10.1038_s41591-020-0901-9_be86edb292	hca:0390_10.1038_s41591-020-0901-9_be86edb292	GROUP 2	GROUP 2		same_exact_label	Same reported label	local_private_markers	Local-only markers	3	1	3345	6	3	12	9	0	0.0101644245142	0	0	0.0101644245142	0	0	3	NA	CCL2; CXCL10; CCL3
hca	0390_10.1038_s41591-020-0901-9_be86edb292	hca:0390_10.1038_s41591-020-0901-9_be86edb292	GROUP 3	GROUP 3		same_exact_label	Same reported label	all_reported_markers	All reported markers	10	1	3345	6	3	12	9	0	0.0026307922272	0	0	0.0026307922272	0	0	10	NA	NR1H3; TREM2; TGFB1; TFEB; CREB1; SPP1; GPR183; A2M; CCL13; PPARA
hca	0390_10.1038_s41591-020-0901-9_be86edb292	hca:0390_10.1038_s41591-020-0901-9_be86edb292	GROUP 3	GROUP 3		same_exact_label	Same reported label	local_private_markers	Local-only markers	10	1	3345	6	3	12	9	0	0.0026307922272	0	0	0.0026307922272	0	0	10	NA	NR1H3; TREM2; TGFB1; TFEB; CREB1; SPP1; GPR183; A2M; CCL13; PPARA
hca	0390_10.1038_s41591-020-0901-9_be86edb292	hca:0390_10.1038_s41591-020-0901-9_be86edb292	GROUP 4	GROUP 4		same_exact_label	Same reported label	all_reported_markers	All reported markers	5	1	3345	6	3	12	9	0	0.00394618834081	0	0	0.00394618834081	0	0	5	NA	MARCO; APOC1; PPARG; FABP4; CEBPB
hca	0390_10.1038_s41591-020-0901-9_be86edb292	hca:0390_10.1038_s41591-020-0901-9_be86edb292	GROUP 4	GROUP 4		same_exact_label	Same reported label	local_private_markers	Local-only markers	5	1	3345	6	3	12	9	0	0.00394618834081	0	0	0.00394618834081	0	0	5	NA	MARCO; APOC1; PPARG; FABP4; CEBPB
hca	0393_10.1038_s42255-022-00531-x_b92878970e	hca:0393_10.1038_s42255-022-00531-x_b92878970e	DUCTAL CELL	DUCTAL CELL		same_exact_label	Same reported label	all_reported_markers	All reported markers	6	4	3349	2	1	12	11	0.0833333333333	0.00467801333731	17.8138297872	0.166666666667	0.0185016356047	9.00821258332	1	5	KRT19	ICAM1; VSIR; ISG20; IRF7; HLA-DPB1
hca	0393_10.1038_s42255-022-00531-x_b92878970e	hca:0393_10.1038_s42255-022-00531-x_b92878970e	DUCTAL CELL	DUCTAL CELL		same_exact_label	Same reported label	local_private_markers	Local-only markers	6	4	3349	2	1	12	11	0.0833333333333	0.00467801333731	17.8138297872	0.166666666667	0.0185016356047	9.00821258332	1	5	KRT19	ICAM1; VSIR; ISG20; IRF7; HLA-DPB1
hca	0393_10.1038_s42255-022-00531-x_b92878970e	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MACROPHAGES	MACROPHAGES	monocyte/macrophage	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	5	3349	2	1	12	11	0.15	0.012466407883	12.0323353293	0.5	0.0604384891133	8.27287391421	2	2	CD14; FCGR3A	SPI1; CD68
hca	0393_10.1038_s42255-022-00531-x_b92878970e	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MACROPHAGES	MACROPHAGES	monocyte/macrophage	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	5	3349	2	1	12	11	0.15	0.012466407883	12.0323353293	0.5	0.0604384891133	8.27287391421	2	2	CD14; FCGR3A	SPI1; CD68
hca	0393_10.1038_s42255-022-00531-x_b92878970e	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MACROPHAGES	MACROPHAGES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	202	3349	2	1	12	11	0.0928217821782	0.012466407883	7.44575206024	1	0.824883741633	1.21229204739	4	0	SPI1; CD68; CD14; FCGR3A	NA
hca	0393_10.1038_s42255-022-00531-x_b92878970e	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MACROPHAGES	MACROPHAGES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	202	3349	2	1	12	11	0.0928217821782	0.012466407883	7.44575206024	1	0.824883741633	1.21229204739	4	0	SPI1; CD68; CD14; FCGR3A	NA
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	B CELL	B CELL	B cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	29	3341	10	4	12	8	0.206896551724	0.00374139479198	55.2993103448	0.75	0.0991034124835	7.56785242007	3	1	CD79B; CD22; CD79A	BTK
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	B CELL	B CELL	B cell	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	29	3341	10	4	12	8	0.206896551724	0.00374139479198	55.2993103448	0.75	0.0991034124835	7.56785242007	3	1	CD79B; CD22; CD79A	BTK
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	B CELL	B CELL	B cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	91	3341	10	4	12	8	0.104395604396	0.00374139479198	27.9028571429	0.75	0.258789972375	2.89810301812	3	1	CD79B; CD22; CD79A	BTK
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	B CELL	B CELL	B cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	91	3341	10	4	12	8	0.104395604396	0.00374139479198	27.9028571429	0.75	0.258789972375	2.89810301812	3	1	CD79B; CD22; CD79A	BTK
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	B CELLS	B CELLS	B cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	4	3341	10	4	12	8	0	0.000698393694503	0	0	0.00278981471542	0	0	3	NA	FCGR2B; PTPN6; CD72
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	B CELLS	B CELLS	B cell	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	4	3341	10	4	12	8	0	0.000698393694503	0	0	0.00278981471542	0	0	3	NA	FCGR2B; PTPN6; CD72
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	B CELLS	B CELLS	B cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	91	3341	10	4	12	8	0	0.000698393694503	0	0	0.0610631568346	0	0	3	NA	FCGR2B; PTPN6; CD72
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	B CELLS	B CELLS	B cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	91	3341	10	4	12	8	0	0.000698393694503	0	0	0.0610631568346	0	0	3	NA	FCGR2B; PTPN6; CD72
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	BAL MACROPHAGES	BAL MACROPHAGES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	202	3341	10	4	12	8	0.0222772277228	0.00763244537564	2.91875364007	1	0.646283877953	1.5473076679	4	0	CCL7; CCL2; CCL8; CCL4	NA
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	BAL MACROPHAGES	BAL MACROPHAGES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	202	3341	10	4	12	8	0.0222772277228	0.00763244537564	2.91875364007	1	0.646283877953	1.5473076679	4	0	CCL7; CCL2; CCL8; CCL4	NA
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	NK T	NK T	NK cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	61	3341	10	4	12	8	0.213114754098	0.00997705277861	21.3604918033	1	0.423027355455	2.36391331933	3	0	NCAM1; NCR1; FCGR3A	NA
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	NK T	NK T	NK cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	61	3341	10	4	12	8	0.213114754098	0.00658485483388	32.3643815201	1	0.312845736056	3.19646357533	2	0	NCAM1; NCR1	NA
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	T H 17	T H 17		same_exact_label	Same reported label	all_reported_markers	All reported markers	4	2	3341	10	4	12	8	0.125	0.00254414845855	49.1323529412	0.25	0.00507454524752	49.2654982478	1	3	RORC	IL17A; IL17F; IL21
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	T H 17	T H 17		same_exact_label	Same reported label	local_private_markers	Local-only markers	4	2	3341	10	4	12	8	0.125	0.00254414845855	49.1323529412	0.25	0.00507454524752	49.2654982478	1	3	RORC	IL17A; IL17F; IL21
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	ΑΒ T CELLS	T CELLS	T cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	4	3341	10	4	12	8	0	0.00890451960491	0	0	0.034828325454	0	0	4	NA	IKZF2; FOXP3; CD40LG; CCR7
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	ΑΒ T CELLS	T CELLS	T cell	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	4	3341	10	4	12	8	0	0.00890451960491	0	0	0.034828325454	0	0	4	NA	IKZF2; FOXP3; CD40LG; CCR7
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	ΑΒ T CELLS	T CELLS	T cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	255	3341	10	4	12	8	0.0686274509804	0.00890451960491	7.70703575548	1	0.725232676615	1.37886782028	4	0	IKZF2; FOXP3; CD40LG; CCR7	NA
hca	0394_10.1038_s41591-021-01329-2_7dcc6ae73c	hca:0394_10.1038_s41591-021-01329-2_7dcc6ae73c	ΑΒ T CELLS	T CELLS	T cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	255	3341	10	4	12	8	0.0686274509804	0.00890451960491	7.70703575548	1	0.725232676615	1.37886782028	4	0	IKZF2; FOXP3; CD40LG; CCR7	NA
hca	0396_10.7554_elife.62522_10df7c4591	hca:0396_10.7554_elife.62522_10df7c4591	AT1	AT 1		same_exact_label	Same reported label	all_reported_markers	All reported markers	5	2	3347	4	2	12	10	0	0.0013146100986	0	0	0.00262714921407	0	0	5	NA	ACE2; CTSL; FURIN; BSG; TMPRSS2
hca	0396_10.7554_elife.62522_10df7c4591	hca:0396_10.7554_elife.62522_10df7c4591	AT2	AT 2		same_exact_label	Same reported label	all_reported_markers	All reported markers	6	9	3347	4	2	12	10	0.0740740740741	0.0010955084155	67.6161616162	0.5	0.00979769128257	51.0324305574	3	3	ACE2; FURIN; TMPRSS2	CTSL; SLC6A20; BSG
hca	0396_10.7554_elife.62522_10df7c4591	hca:0396_10.7554_elife.62522_10df7c4591	AT2	AT 2		same_exact_label	Same reported label	local_private_markers	Local-only markers	1	9	3347	4	2	12	10	0	0	NA	0	0	NA	0	1	NA	SLC6A20
hca	0396_10.7554_elife.62522_10df7c4591	hca:0396_10.7554_elife.62522_10df7c4591	M1 MACROPHAGE	M 1 MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	202	3347	4	2	12	10	0.0049504950495	0.00099591674136	4.97079207921	0.333333333333	0.177941115677	1.87327887692	1	2	CTSL	FURIN; BSG
hca	0397_10.1186_s13059-023-03111-8_05defe1911	hca:0397_10.1186_s13059-023-03111-8_05defe1911	ROD	ROD		same_exact_label	Same reported label	all_reported_markers	All reported markers	7	2	3348	3	2	12	10	0.0714285714286	0.00204813108039	34.875	0.142857142857	0.00408841139947	34.9419686276	1	6	CRX	REST; ITGA6; NR3C1; WWC1; HLF; GPC6
hca	0397_10.1186_s13059-023-03111-8_05defe1911	hca:0397_10.1186_s13059-023-03111-8_05defe1911	ROD	ROD		same_exact_label	Same reported label	local_private_markers	Local-only markers	6	2	3348	3	2	12	10	0	0.0020908004779	0	0	0.00417297701345	0	0	6	NA	REST; ITGA6; NR3C1; WWC1; HLF; GPC6
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	CD4+ TCM	CD 4 TCM	T cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	15	255	3345	6	3	12	9	0.0115032679739	0.00621823617339	1.84992458522	0.4	0.610250619919	0.655468404199	6	9	IFNGR1; CCL20; CXCL8; CCL5; CCL3; CCL4	CXCL2; CCL7; IFNAR1; IFNAR2; IFNGR2; CXCL16; CXCL3; CXCL1; CCL18
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	CD4+ TCM	CD 4 TCM	T cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	255	3345	6	3	12	9	0.00196078431373	0.00209267563528	0.936974789916	0.5	0.407029441323	1.22841236834	1	1	IFNGR1	IFNGR2
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	CLASSICAL	CLASSICAL		same_exact_label	Same reported label	all_reported_markers	All reported markers	6	1	3345	6	3	12	9	0	9.96512207275e-05	0	0	9.96512207275e-05	0	0	6	NA	APOBEC3H; APOBEC3F; APOBEC3B; APOBEC3G; APOBEC3D; APOBEC3C
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	CLASSICAL MONOCYTES	CLASSICAL MONOCYTES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	18	200	3345	6	3	12	9	0.0291666666667	0.00705862813486	4.13205882353	0.777777777778	0.585854834946	1.32759470672	14	4	TNFRSF1B; CXCL2; CCL7; CCL20; S100A8; S100A9; S100A12; CXCL3; CXCL1; CXCL8; CCL5; CCL3; CCL4; CCL18	APOBEC3A; IFNAR1; IFNAR2; CXCL16
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	CLASSICAL MONOCYTES	CLASSICAL MONOCYTES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	200	3345	6	3	12	9	0.03	0.00388639760837	7.71923076923	1	0.541040751056	1.84828961229	1	0	S100A12	NA
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	INTERMEDIATE MONOCYTES	INTERMEDIATE MONOCYTES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	7	200	3345	6	3	12	9	0	0.00021353833013	0	0	0.0400522964438	0	0	7	NA	APOBEC3H; APOBEC3A; APOBEC3F; APOBEC3B; APOBEC3G; APOBEC3D; APOBEC3C
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	MONOCYTES	MONOCYTES	monocyte/macrophage	same_exact_label	Same reported label	all_reported_markers	All reported markers	5	2	3345	6	3	12	9	0.4	0.00789237668161	50.6818181818	0.4	0.015677541162	25.5142050572	2	3	S100A8; S100A9	CST3; MT2A; TXNIP
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	MONOCYTES	MONOCYTES	monocyte/macrophage	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	2	3345	6	3	12	9	0	0.00249128051819	0	0	0.00497478555996	0	0	3	NA	CST3; MT2A; TXNIP
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	MONOCYTES	MONOCYTES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	5	200	3345	6	3	12	9	0.052	0.00789237668161	6.58863636364	0.6	0.60848678835	0.986052633332	3	2	MT2A; S100A8; S100A9	CST3; TXNIP
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	MONOCYTES	MONOCYTES	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	200	3345	6	3	12	9	0.00166666666667	0.00249128051819	0.669	0.333333333333	0.374295758809	0.89056134217	1	2	MT2A	CST3; TXNIP
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	NK CELLS	NK CELLS	NK cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	14	4	3345	6	3	12	9	0	0.00395045910741	0	0	0.0155253881942	0	0	14	NA	TNFRSF1B; APOBEC3H; CCL7; CCL20; APOBEC3A; APOBEC3F; APOBEC3B; APOBEC3G; APOBEC3D; APOBEC3C; CCL5; CCL3; CCL4; CCL18
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	NK CELLS	NK CELLS	NK cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	14	61	3345	6	3	12	9	0.0128805620609	0.00395045910741	3.2605228179	0.214285714286	0.174173805401	1.23029817137	3	11	CCL5; CCL3; CCL4	TNFRSF1B; APOBEC3H; CCL7; CCL20; APOBEC3A; APOBEC3F; APOBEC3B; APOBEC3G; APOBEC3D; APOBEC3C; CCL18
hca	0399_10.1016_j.immuni.2019.08.008_d590b8282e	hca:0399_10.1016_j.immuni.2019.08.008_d590b8282e	CDC2S	CDC 2 S		same_exact_label	Same reported label	all_reported_markers	All reported markers	3	1	3350	1	0	12	12	0	0.0121393034826	0	0	0.0121393034826	0	0	3	NA	CD5; CD14; CD163
hca	0399_10.1016_j.immuni.2019.08.008_d590b8282e	hca:0399_10.1016_j.immuni.2019.08.008_d590b8282e	CDC2S	CDC 2 S		same_exact_label	Same reported label	local_private_markers	Local-only markers	3	1	3350	1	0	12	12	0	0.0121393034826	0	0	0.0121393034826	0	0	3	NA	CD5; CD14; CD163
hca	0400_10.1038_s41467-022-35297-z_0eab5d0ba9	hca:0400_10.1038_s41467-022-35297-z_0eab5d0ba9	MP2	MP 2		same_exact_label	Same reported label	all_reported_markers	All reported markers	5	1	3337	14	4	12	8	0	0.00557386874438	0	0	0.00557386874438	0	0	5	NA	FCN1; CXCR4; SIGLEC10; FPR1; FCGR3A
hca	0400_10.1038_s41467-022-35297-z_0eab5d0ba9	hca:0400_10.1038_s41467-022-35297-z_0eab5d0ba9	MP2	MP 2		same_exact_label	Same reported label	local_private_markers	Local-only markers	2	1	3337	14	4	12	8	0	0.00329637398861	0	0	0.00329637398861	0	0	2	NA	CXCR4; FPR1
hca	0400_10.1038_s41467-022-35297-z_0eab5d0ba9	hca:0400_10.1038_s41467-022-35297-z_0eab5d0ba9	MP3	MP 3		same_exact_label	Same reported label	all_reported_markers	All reported markers	6	1	3337	14	4	12	8	0	0.00704225352113	0	0	0.00704225352113	0	0	6	NA	CD9; TREM2; APOE; APOC1; CLEC10A; CD1C
hca	0400_10.1038_s41467-022-35297-z_0eab5d0ba9	hca:0400_10.1038_s41467-022-35297-z_0eab5d0ba9	MP3	MP 3		same_exact_label	Same reported label	local_private_markers	Local-only markers	6	1	3337	14	4	12	8	0	0.00704225352113	0	0	0.00704225352113	0	0	6	NA	CD9; TREM2; APOE; APOC1; CLEC10A; CD1C
hca	0400_10.1038_s41467-022-35297-z_0eab5d0ba9	hca:0400_10.1038_s41467-022-35297-z_0eab5d0ba9	PT1	PT 1		same_exact_label	Same reported label	all_reported_markers	All reported markers	6	2	3337	14	4	12	8	0	0.000449505543902	0	0	0.000898666845553	0	0	6	NA	SLC4A4; SLC5A2; ANK2; SLC22A8; SLC7A7; SLC6A19
hca	0400_10.1038_s41467-022-35297-z_0eab5d0ba9	hca:0400_10.1038_s41467-022-35297-z_0eab5d0ba9	PT1	PT 1		same_exact_label	Same reported label	local_private_markers	Local-only markers	6	2	3337	14	4	12	8	0	0.000449505543902	0	0	0.000898666845553	0	0	6	NA	SLC4A4; SLC5A2; ANK2; SLC22A8; SLC7A7; SLC6A19
hca	0400_10.1038_s41467-022-35297-z_0eab5d0ba9	hca:0400_10.1038_s41467-022-35297-z_0eab5d0ba9	T1	T 1		same_exact_label	Same reported label	all_reported_markers	All reported markers	5	1	3337	14	4	12	8	0	0.0136050344621	0	0	0.0136050344621	0	0	5	NA	CD40LG; CCR7; IL7R; SELL; LTB
hca	0400_10.1038_s41467-022-35297-z_0eab5d0ba9	hca:0400_10.1038_s41467-022-35297-z_0eab5d0ba9	T1	T 1		same_exact_label	Same reported label	local_private_markers	Local-only markers	5	1	3337	14	4	12	8	0	0.0136050344621	0	0	0.0136050344621	0	0	5	NA	CD40LG; CCR7; IL7R; SELL; LTB
hca	0400_10.1038_s41467-022-35297-z_0eab5d0ba9	hca:0400_10.1038_s41467-022-35297-z_0eab5d0ba9	T2	T 2		same_exact_label	Same reported label	all_reported_markers	All reported markers	9	1	3337	14	4	12	8	0	0.0104218692771	0	0	0.0104218692771	0	0	9	NA	GZMH; GZMB; GNLY; KLRD1; KLRG1; GZMA; PRF1; TRDV2; TRDC
hca	0400_10.1038_s41467-022-35297-z_0eab5d0ba9	hca:0400_10.1038_s41467-022-35297-z_0eab5d0ba9	T2	T 2		same_exact_label	Same reported label	local_private_markers	Local-only markers	9	1	3337	14	4	12	8	0	0.0104218692771	0	0	0.0104218692771	0	0	9	NA	GZMH; GZMB; GNLY; KLRD1; KLRG1; GZMA; PRF1; TRDV2; TRDC
hca	0402_10.1016_j.cell.2021.04.038_26e3dc6d2f	hca:0402_10.1016_j.cell.2021.04.038_26e3dc6d2f	CD8 T CELL	CD 8 T CELL	T cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	14	3343	8	3	12	9	0.166666666667	0.0090736863097	18.3681318681	0.666666666667	0.117138432061	5.69127189889	2	1	LAG3; PDCD1	TOX2
