group	target	rank	nnz	nnz_frac	mean	log_fc	p_raw	p_corr
Mon	ENSG00000170458	151.0	241.0	0.5502283105022832	0.7549102057093778	0.6104491913563158	1.0877558580289771e-46	3.6650845880428354e-42
Mon	ENSG00000182578	187.0	205.0	0.4680365296803653	0.5854553388801028	0.5392669329719583	2.1104700460404823e-46	7.111017773128801e-42
Mon	ENSG00000019582	25.0	390.0	0.8904109589041096	2.0632165335045465	1.2143272359931552	1.3015687707300455e-74	4.3855058160978154e-70
Mon	ENSG00000211445	301.0	129.0	0.2945205479452055	0.33109732305366535	0.23645481937410878	9.120556784089323e-17	3.0730804028310562e-12
Mon	ENSG00000120129	84.0	331.0	0.7557077625570776	1.3050206287079213	0.5121529963226946	2.7845653174473163e-25	9.382314380606987e-21
Mon	ENSG00000113742	1000.0	46.0	0.1050228310502283	0.11398847782625841	0.09475497152766187	3.036066414796068e-08	0.0010229722178013872
Mon	ENSG00000213316	489.0	83.0	0.18949771689497716	0.21356359749603465	0.19264689316825548	1.7406483431821252e-16	5.864940527517852e-12
Mon	ENSG00000113269	428.0	100.0	0.228310502283105	0.24204784163671275	0.12317030928661778	2.3530202671740857e-07	0.007928266488216365
Mon	ENSG00000124491	198.0	190.0	0.4337899543378995	0.5508871312095811	0.523890502456321	7.429649252280072e-45	2.5033460190632475e-40
Mon	ENSG00000112149	1137.0	41.0	0.09360730593607305	0.10001973592896554	0.07668304735909887	1.2736751916417747e-06	0.04291521190717796
Mon	ENSG00000137331	595.0	70.0	0.1598173515981735	0.18223237202597092	0.1427641723476249	1.2068169228512583e-10	4.06624893985503e-06
Mon	ENSG00000204472	80.0	355.0	0.8105022831050228	1.3357155009399442	0.9620977454682231	5.0213771756909435e-83	1.6919028255773065e-78
Mon	ENSG00000213722	501.0	81.0	0.18493150684931506	0.2074452237551464	0.12173570826251036	1.809579199389201e-07	0.006097196154421974
Mon	ENSG00000204389	454.0	84.0	0.1917808219178082	0.22833460072228035	0.14773055088555537	2.153979838549338e-08	0.000725761966800814
Mon	ENSG00000204287	66.0	333.0	0.7602739726027398	1.471601381514444	0.8861257014853149	4.24387108187224e-46	1.4299299223260325e-41
Mon	ENSG00000198502	209.0	169.0	0.3858447488584475	0.5029749982165813	0.2692823602473958	1.339227707056701e-13	4.512393836156849e-09
Mon	ENSG00000196126	117.0	284.0	0.6484018264840182	1.0242402700817828	0.6206101389227603	2.6738481935408043e-34	9.009264103316386e-30
Mon	ENSG00000204257	210.0	181.0	0.4132420091324201	0.4980059705189885	0.32626905229847897	9.692121704265996e-22	3.2656634870353846e-17
Mon	ENSG00000231389	175.0	192.0	0.4383561643835616	0.6231624055710266	0.2775417467088575	3.2279670358493965e-11	1.0876312130590956e-06
Mon	ENSG00000223865	136.0	242.0	0.5525114155251142	0.7975309768436024	0.3584698946402113	4.5246413964714084e-15	1.5245326721270764e-10
Mon	ENSG00000124762	438.0	83.0	0.18949771689497716	0.23617737528602653	0.17584597310057232	1.3550108879700675e-11	4.5655736859263453e-07
Mon	ENSG00000112715	762.0	45.0	0.10273972602739725	0.1459865929603617	0.12979237008867547	9.688428688501468e-09	0.00032644191623036844
Mon	ENSG00000146072	1586.0	31.0	0.07077625570776255	0.07326698424448344	0.06698538090286668	4.936754248565757e-07	0.01663389976511746
Mon	ENSG00000065833	731.0	62.0	0.1415525114155251	0.15263415858152637	0.1409241750836537	1.7081190437942734e-12	5.755336306160425e-08
Mon	ENSG00000118689	513.0	83.0	0.18949771689497716	0.20315579352748045	0.14908176145580881	3.2385902416937335e-11	1.0912105960362866e-06
Mon	ENSG00000080546	455.0	92.0	0.2100456621004566	0.227829208313745	0.12756706553129188	6.879954309855508e-08	0.002318131805162715
Mon	ENSG00000277443	312.0	122.0	0.2785388127853881	0.325305621832035	0.24587611698063885	5.434169783355611e-17	1.8309891668038397e-12
Mon	ENSG00000111885	213.0	182.0	0.4155251141552511	0.4803588194954797	0.45525798542387597	3.9552887981166634e-41	1.3326950076374286e-36
Mon	ENSG00000146376	587.0	77.0	0.17579908675799086	0.18315987012149196	0.11763616394842973	2.72210020858792e-08	0.0009171844442816138
Mon	ENSG00000079950	616.0	76.0	0.1735159817351598	0.17714445353842678	0.12290139045284851	1.4162503713868483e-09	4.7719140013508466e-05
Mon	ENSG00000146409	944.0	50.0	0.1141552511415525	0.12167629933424616	0.09851085233235381	2.3219175139305064e-08	0.0007823468871437448
Mon	ENSG00000118515	476.0	77.0	0.17579908675799086	0.22095834934267156	0.12789435782832534	5.148631923179478e-07	0.017347800401960933
Mon	ENSG00000112531	721.0	65.0	0.14840182648401826	0.1548205930704245	0.10569489496124276	1.0813265369012059e-07	0.003643421633434923
Mon	ENSG00000026297	245.0	158.0	0.3607305936073059	0.4137870380782992	0.1704374532588544	2.784326395387679e-08	0.0009381509356619246
Mon	ENSG00000136238	179.0	215.0	0.4908675799086758	0.6115950808955417	0.2998119336215419	1.7188480236773087e-16	5.791486530978324e-12
Mon	ENSG00000106066	452.0	91.0	0.20776255707762556	0.22850202097672984	0.11578389530775729	1.1870732714205713e-06	0.03999724680724473
Mon	ENSG00000106605	557.0	83.0	0.18949771689497716	0.19074185120123943	0.13268521709487618	6.567204882114105e-10	2.2127540129795267e-05
Mon	ENSG00000106211	199.0	195.0	0.4452054794520548	0.5477506281559815	0.30763539885965197	1.0739349160218903e-17	3.618516306044157e-13
Mon	ENSG00000127951	273.0	120.0	0.273972602739726	0.3650118899508425	0.28336749611751	1.1937712122380965e-17	4.0222927225150423e-13
Mon	ENSG00000135218	266.0	141.0	0.3219178082191781	0.37442712601447026	0.3024238364546703	3.1488831717523904e-23	1.0609846958902505e-18
Mon	ENSG00000004799	70.0	328.0	0.7488584474885844	1.4317130980206165	1.1467017225731733	3.335279885806305e-80	1.1237892047235763e-75
Mon	ENSG00000164713	444.0	93.0	0.21232876712328766	0.23340359053205303	0.12325085171182784	3.202905152992677e-07	0.010791868622493525
Mon	ENSG00000105835	338.0	106.0	0.2420091324200913	0.3051706768374204	0.20696272176417468	1.7808366894855508e-12	6.000351141552615e-08
Mon	ENSG00000106034	1344.0	33.0	0.07534246575342465	0.08574418607884329	0.07402949473030143	1.0099655759379565e-06	0.0340297801156535
Mon	ENSG00000106565	337.0	116.0	0.2648401826484018	0.30617294544429385	0.27578509938519963	1.0596870346424123e-22	3.570509494524144e-18
Mon	ENSG00000002933	579.0	72.0	0.1643835616438356	0.18536459654542475	0.16009909783791904	3.4767789633902673e-13	1.1714659039247167e-08
Mon	ENSG00000130066	59.0	366.0	0.8356164383561644	1.5161212428657922	0.8753494552189655	4.654364281714488e-64	1.5682415010808796e-59
Mon	ENSG00000165168	520.0	81.0	0.18493150684931506	0.2006879922564977	0.12832424758332273	1.393730387384945e-08	0.00046960351672548333
Mon	ENSG00000171659	261.0	137.0	0.3127853881278539	0.3814160894183824	0.3407819772782046	9.788453777225574e-28	3.298121615698385e-23
Mon	ENSG00000155659	248.0	145.0	0.3310502283105023	0.40884775953083324	0.2831057041861114	4.572506878302301e-18	1.5406604675751772e-13
Mon	ENSG00000229807	206.0	177.0	0.4041095890410959	0.513247888240851	0.2759807885821578	1.4200666579409894e-14	4.78477259726637e-10
Mon	ENSG00000102032	971.0	49.0	0.11187214611872145	0.1170992084812788	0.09627690312168781	1.431440266284146e-08	0.00048230948332178016
Mon	ENSG00000164733	144.0	250.0	0.5707762557077626	0.7783780803812265	0.5272970817156445	1.8217417617937585e-35	6.1381766921878895e-31
Mon	ENSG00000038945	602.0	74.0	0.1689497716894977	0.18063407430176592	0.12966189079452164	1.1177479715606018e-09	3.766140015376292e-05
Mon	ENSG00000104763	387.0	104.0	0.2374429223744292	0.26909901195389435	0.15422727772507122	3.4316110943151858e-09	0.00011562470421185586
Mon	ENSG00000092964	597.0	75.0	0.17123287671232876	0.1820260679392401	0.12401096503393881	5.717749234796026e-09	0.0001926538427172173
Mon	ENSG00000077782	1316.0	38.0	0.0867579908675799	0.08708154675193906	0.07390293270995657	2.031003080254499e-07	0.006843261778609508
Mon	ENSG00000221869	90.0	338.0	0.771689497716895	1.2371920259020395	0.8814975218393415	4.278606773002033e-71	1.441633766095305e-66
Mon	ENSG00000137575	160.0	238.0	0.54337899543379	0.688599304077793	0.35601472922781735	3.29605739433464e-21	1.1105735784471137e-16
Mon	ENSG00000175606	518.0	77.0	0.17579908675799086	0.2016411949652881	0.14927136712978784	1.2612207385741843e-10	4.249557156551856e-06
Mon	ENSG00000154589	239.0	157.0	0.3584474885844749	0.4253312272255616	0.32631807429657655	4.634532433892936e-24	1.561559358275886e-19
Mon	ENSG00000170323	134.0	234.0	0.5342465753424658	0.8587705038946093	0.3374522147258606	8.379896754701387e-11	2.8235224125290853e-06
Mon	ENSG00000123124	382.0	106.0	0.2420091324200913	0.27269008817197066	0.23264449212796198	7.615230512181573e-19	2.5658757687744592e-14
Mon	ENSG00000155090	666.0	69.0	0.15753424657534246	0.1669651361383935	0.13083497150878604	1.193189528016868e-10	4.020332795700035e-06
Mon	ENSG00000170873	446.0	93.0	0.21232876712328766	0.23160855283133755	0.18638762748678475	8.232416332108258e-15	2.7738303589405564e-10
Mon	ENSG00000178719	1009.0	49.0	0.11187214611872145	0.11237426909187515	0.08687738008333123	1.0603935553487503e-07	0.003572890045392079
Mon	ENSG00000165072	687.0	72.0	0.1643835616438356	0.16177224466474247	0.14421826877315613	3.7246431207578496e-14	1.2549812531081499e-09
Mon	ENSG00000119138	506.0	81.0	0.18493150684931506	0.2062730236313898	0.14114250068833445	1.142465889384119e-09	3.8494245676908505e-05
Mon	ENSG00000107372	353.0	118.0	0.2694063926940639	0.2948014509670096	0.15227643578234384	1.0288201364298647e-08	0.0003466506567686786
Mon	ENSG00000135047	440.0	97.0	0.22146118721461186	0.23462914176651017	0.15139305158125144	6.03819066728758e-10	2.034507963435877e-05
Mon	ENSG00000131669	324.0	125.0	0.2853881278538813	0.3155994242455937	0.2526894527881989	6.123344604429886e-20	2.0631997310166056e-15
Mon	ENSG00000165029	925.0	49.0	0.11187214611872145	0.12342349496236112	0.10686857961582136	2.0529433273808582e-09	6.917187247277063e-05
Mon	ENSG00000136826	358.0	112.0	0.2557077625570776	0.28882501891888757	0.2275412558689045	2.3431130137167303e-17	7.894884988417151e-13
Mon	ENSG00000126883	630.0	69.0	0.15753424657534246	0.17425350490429056	0.11577494452101333	3.5998750598335905e-08	0.0012129419026603299
Mon	ENSG00000172889	253.0	145.0	0.3310502283105023	0.4004258076631174	0.3751178953263627	4.6054201199831454e-32	1.551750255227121e-27
Mon	ENSG00000142089	137.0	252.0	0.5753424657534246	0.7959414678358065	0.48485020306422294	1.233674577159056e-30	4.156743120279723e-26
Mon	ENSG00000214063	402.0	106.0	0.2420091324200913	0.25610956057459805	0.18390885506565346	9.498422461037322e-14	3.2003984640219155e-09
Mon	ENSG00000117984	186.0	202.0	0.4611872146118721	0.5857376732649135	0.34523842166708407	3.682496597881004e-20	1.2407804036900256e-15
Mon	ENSG00000148926	842.0	49.0	0.11187214611872145	0.13311641579706404	0.10547962771293279	9.57464380625769e-08	0.0032260804840804663
Mon	ENSG00000133800	157.0	232.0	0.5296803652968036	0.7226881957044088	0.6260345588899368	3.9941444383311045e-50	1.3457870270512823e-45
Mon	ENSG00000085063	294.0	129.0	0.2945205479452055	0.3379588790017551	0.2134126542129228	1.1185953918197344e-13	3.7689953131974134e-09
Mon	ENSG00000149131	410.0	96.0	0.2191780821917808	0.24968549153731281	0.15169605599257452	2.343995853009701e-09	7.897859627130886e-05
Mon	ENSG00000197629	412.0	96.0	0.2191780821917808	0.2491331325222256	0.21683038310387293	1.9496909438346626e-17	6.569288666156512e-13
Mon	ENSG00000110077	116.0	300.0	0.684931506849315	1.032738427324454	0.8130334029221162	3.935770763402567e-65	1.3261186010208607e-60
Mon	ENSG00000110079	133.0	272.0	0.6210045662100456	0.8799997841791612	0.7701412299256551	4.649953429053014e-66	1.5667553083851225e-61
Mon	ENSG00000166927	147.0	241.0	0.5502283105022832	0.7651676652246668	0.6587813872572583	1.2906644985148915e-52	4.348764961296075e-48
Mon	ENSG00000167996	6.0	433.0	0.9885844748858448	2.8551688353700584	0.7415738445406808	5.209437169710314e-49	1.755267759962193e-44
Mon	ENSG00000245532	100.0	305.0	0.6963470319634704	1.1409260183295404	0.6348852763087725	2.7233843429667003e-36	9.176171205192e-32
Mon	ENSG00000110721	1521.0	32.0	0.0730593607305936	0.07699202407491332	0.06908879573260579	4.030365464723117e-07	0.013579913396838072
Mon	ENSG00000149357	316.0	121.0	0.2762557077625571	0.3221122712769712	0.15549266970106287	5.994465140571593e-08	0.0020197750844641927
Mon	ENSG00000165457	131.0	270.0	0.6164383561643836	0.9039952674314404	0.8253291454140841	2.3008258672474338e-67	7.752402677103504e-63
Mon	ENSG00000137491	516.0	85.0	0.19406392694063926	0.20244387373493983	0.17849793227187888	3.2697179400731207e-16	1.1016987627282374e-11
Mon	ENSG00000109861	189.0	194.0	0.4429223744292237	0.5807797230032925	0.44242068211587116	2.372536024443984e-31	7.99402288076156e-27
Mon	ENSG00000137726	565.0	78.0	0.1780821917808219	0.18885760964543943	0.17492340900869996	4.011023598881693e-16	1.3514742914071977e-11
Mon	ENSG00000084234	281.0	139.0	0.317351598173516	0.35508815793388654	0.2043700144242341	2.419793829410617e-12	8.153253328816133e-08
Mon	ENSG00000170525	415.0	84.0	0.1917808219178082	0.24793687693667718	0.20187312678113722	1.0787380305839502e-13	3.634699920249562e-09
Mon	ENSG00000260314	169.0	215.0	0.4908675799086758	0.6375758224488323	0.5845056560823727	1.1673066380670771e-48	3.9331229863032097e-44
Mon	ENSG00000099250	807.0	60.0	0.136986301369863	0.13947045642826564	0.12551083300564433	7.359781213039905e-12	2.4798046819216655e-07
Mon	ENSG00000095794	376.0	97.0	0.22146118721461186	0.27576786586032637	0.17452302537659353	5.179643746047226e-10	1.7452291637931525e-05
Mon	ENSG00000107562	362.0	113.0	0.2579908675799087	0.2862542880080603	0.2580380565654398	5.33577370388106e-22	1.7978355917856844e-17
Mon	ENSG00000107551	1066.0	43.0	0.09817351598173515	0.10642160956321793	0.08250048429004286	6.746554514426485e-07	0.022731840780908598
Mon	ENSG00000197746	135.0	272.0	0.6210045662100456	0.8478747923796728	0.3872541457425296	1.3590707967947263e-19	4.579253142720151e-15
Mon	ENSG00000138135	472.0	67.0	0.15296803652968036	0.22248898483238763	0.20445421999728278	2.0558880824931377e-13	6.927109305152378e-09
Mon	ENSG00000148908	306.0	127.0	0.2899543378995434	0.328397572871569	0.1908197207159152	1.5004813664168184e-11	5.055721916004827e-07
Mon	ENSG00000166033	613.0	71.0	0.16210045662100456	0.17773801265985367	0.12743208090621105	5.202023741247343e-09	0.00017527698793758797
Mon	ENSG00000067182	384.0	100.0	0.228310502283105	0.27068185479350443	0.2017852695412824	2.866102889160753e-14	9.65704707473824e-10
Mon	ENSG00000010610	449.0	88.0	0.2009132420091324	0.2296698636155974	0.15040816553601755	1.1362814841439068e-09	3.8285868326744794e-05
Mon	ENSG00000177575	223.0	169.0	0.3858447488584475	0.4625672935776635	0.3904953481772314	2.454623853028764e-32	8.270609610395116e-28
Mon	ENSG00000166523	794.0	53.0	0.12100456621004566	0.1408144460952803	0.1205903962308085	4.74455461643664e-10	1.5986302324621615e-05
Mon	ENSG00000175899	437.0	95.0	0.21689497716894976	0.2366098676330391	0.1661130392174405	5.382719747210609e-12	1.8136535916251424e-07
Mon	ENSG00000060138	422.0	90.0	0.2054794520547945	0.24619096042564748	0.16643284661436403	1.4426905704453928e-10	4.861001608058707e-06
Mon	ENSG00000060982	670.0	66.0	0.1506849315068493	0.16565817362203067	0.1399670711609454	1.4847330114420772e-11	5.002659408752935e-07
Mon	ENSG00000123416	140.0	244.0	0.5570776255707762	0.7842682037291544	0.40692356366818844	2.5455892849374533e-22	8.577108536668255e-18
Mon	ENSG00000123358	497.0	78.0	0.1780821917808219	0.20966174453244946	0.1313595514529222	3.713862009461374e-08	0.0012513486654679154
Mon	ENSG00000135404	111.0	318.0	0.726027397260274	1.0702145103697622	0.4694159711404048	3.939691119871763e-27	1.327439525929592e-22
Mon	ENSG00000123384	603.0	72.0	0.1643835616438356	0.18039762394535466	0.13225595982876215	4.6274375149154716e-10	1.559168796275619e-05
Mon	ENSG00000135678	503.0	79.0	0.18036529680365296	0.206949918660416	0.16871705902661605	6.167310442816717e-13	2.0780135806026644e-08
Mon	ENSG00000139318	657.0	69.0	0.15753424657534246	0.16816315589192515	0.1286872497930827	3.862026050338748e-10	1.3012710574011378e-05
Mon	ENSG00000017427	832.0	54.0	0.1232876712328767	0.13549427430945246	0.12543230459188667	4.5849100881212334e-11	1.5448396050915683e-06
Mon	ENSG00000111252	1074.0	42.0	0.0958904109589041	0.10589141188142481	0.0847855440778934	2.4615536874462826e-07	0.008293958994481505
Mon	ENSG00000165475	795.0	59.0	0.13470319634703196	0.1407148517638041	0.09220368119042893	5.651016024916168e-07	0.01904053339435254
Mon	ENSG00000133112	15.0	423.0	0.9657534246575342	2.254119479328202	0.5013770634834391	1.836760364820058e-33	6.188780373224704e-29
Mon	ENSG00000136156	58.0	377.0	0.860730593607306	1.5345967996910987	0.6328848382315706	4.685193100670041e-44	1.5786289633397636e-39
Mon	ENSG00000139687	954.0	48.0	0.1095890410958904	0.12024585913709405	0.08953109628892078	4.246952818663523e-07	0.014309682827204875
Mon	ENSG00000178695	328.0	119.0	0.271689497716895	0.31211703765535065	0.24455861571409687	2.2404319276404645e-18	7.548911336991781e-14
Mon	ENSG00000185950	646.0	62.0	0.1415525114155251	0.17116596457669506	0.13757058188821858	1.8441900417658317e-10	6.213813926725793e-06
Mon	ENSG00000185896	379.0	108.0	0.2465753424657534	0.2740534551185217	0.15650158700508568	1.6796072434283043e-09	5.6592686460073283e-05
Mon	ENSG00000183087	386.0	108.0	0.2465753424657534	0.27018500612678514	0.21023592394621343	1.8919537003381646e-15	6.374748797919412e-11
Mon	ENSG00000169413	342.0	118.0	0.2694063926940639	0.3026806652094989	0.200258239670786	1.8760286220629748e-13	6.321090839178987e-09
Mon	ENSG00000129538	5.0	434.0	0.9908675799086758	3.0015691204243464	2.6532597169483783	1.2251433848326483e-302	4.127998120855125e-298
Mon	ENSG00000129515	343.0	114.0	0.2602739726027397	0.3019870439847443	0.18448634849816392	4.372652679628536e-11	1.473321593874039e-06
Mon	ENSG00000100906	150.0	238.0	0.54337899543379	0.7584781302470175	0.25725792412365467	5.57974438999587e-10	1.8800390747652086e-05
Mon	ENSG00000185650	287.0	127.0	0.2899543378995434	0.3434904885432448	0.1694772196115989	1.105759661646327e-08	0.00037257466039511346
Mon	ENSG00000119655	82.0	345.0	0.7876712328767124	1.318587247065583	0.9004836837804538	1.1249671355764763e-71	3.790464266611379e-67
Mon	ENSG00000170345	34.0	360.0	0.821917808219178	1.868014355091944	0.9881757279570941	1.0157913466051527e-53	3.4226073632514014e-49
Mon	ENSG00000100600	91.0	334.0	0.7625570776255708	1.234471374362296	1.1210890717032846	7.488744548638134e-101	2.523257588218133e-96
Mon	ENSG00000185215	535.0	75.0	0.17123287671232876	0.19625469814307053	0.16777706093274636	2.099862640672923e-13	7.0752771814833464e-09
Mon	ENSG00000166068	1239.0	37.0	0.08447488584474885	0.09226464370903625	0.08046672609580685	1.4640225936699166e-07	0.0049328777271114175
Mon	ENSG00000171766	1115.0	44.0	0.1004566210045662	0.10184123980967287	0.08912050102480601	1.1029447671395558e-08	0.00037162620984000194
Mon	ENSG00000176046	367.0	107.0	0.24429223744292236	0.2827708492498118	0.14667783383766592	9.253719992021143e-08	0.003117948414111604
Mon	ENSG00000051108	145.0	239.0	0.545662100456621	0.7708669317963553	0.47545043314177887	1.1380477774780545e-28	3.834538181434557e-24
Mon	ENSG00000140836	726.0	65.0	0.14840182648401826	0.15416000053290918	0.13825248226915277	4.707970344198873e-13	1.5863035277743684e-08
Mon	ENSG00000178573	218.0	168.0	0.3835616438356164	0.4743889706265593	0.39476933323891955	2.2927404895273165e-30	7.725159805413341e-26
Mon	ENSG00000230989	390.0	109.0	0.24885844748858446	0.26677664548223645	0.14498750329731033	1.3613510924719065e-08	0.0004586936370974842
Mon	ENSG00000161921	589.0	68.0	0.1552511415525114	0.18310776320732455	0.13462515252375754	1.9699098098756033e-09	6.637414113394857e-05
Mon	ENSG00000182853	608.0	66.0	0.1506849315068493	0.17941489852523873	0.14946810072387598	2.068450674361521e-11	6.96943770219371e-07
Mon	ENSG00000132514	405.0	102.0	0.2328767123287671	0.25418132487057293	0.15073929531906913	2.3974929002815676e-09	8.078112578208714e-05
Mon	ENSG00000129226	171.0	219.0	0.5	0.6290113354449779	0.4517701676437508	7.98925320834186e-33	2.6918989760187065e-28
Mon	ENSG00000109099	334.0	122.0	0.2785388127853881	0.3083148990397116	0.24554860665213243	3.5102474471582765e-19	1.1827427748455097e-14
Mon	ENSG00000176974	1203.0	39.0	0.08904109589041095	0.0955072509478979	0.0861025305390094	2.9721497570020432e-08	0.0010014361391242684
Mon	ENSG00000262202	421.0	87.0	0.19863013698630136	0.24621482719946422	0.22756786449749408	5.764268482048964e-18	1.942212622341578e-13
Mon	ENSG00000108691	310.0	98.0	0.2237442922374429	0.3253675452357166	0.23914646867897177	2.510411600581956e-12	8.458580847000842e-08
Mon	ENSG00000108700	393.0	76.0	0.1735159817351598	0.2650119367877022	0.262253200799532	1.3598264465007992e-16	4.581799228839793e-12
Mon	ENSG00000277632	215.0	113.0	0.2579908675799087	0.4781974965499324	0.3753057158527601	4.79202919912257e-16	1.6146263183523588e-11
Mon	ENSG00000141753	994.0	50.0	0.1141552511415525	0.11434339596362346	0.08202091565457409	1.4766668495804676e-06	0.049754812829764274
Mon	ENSG00000030582	250.0	158.0	0.3607305936073059	0.4078260455417563	0.21952509878079268	6.356484418766701e-13	2.141753860059252e-08
Mon	ENSG00000141367	505.0	90.0	0.2054794520547945	0.20664589920862822	0.1336880061469946	1.927775251550249e-09	6.495445932573408e-05
Mon	ENSG00000154262	354.0	108.0	0.2465753424657534	0.29408120380905434	0.26308320743950575	4.4353850245160176e-20	1.494458630160427e-15
Mon	ENSG00000035862	457.0	89.0	0.20319634703196346	0.22660490120794585	0.17413386900752115	3.1372256361963916e-13	1.0570568058600122e-08
Mon	ENSG00000168461	712.0	56.0	0.1278538812785388	0.15703598089198229	0.11614535032253373	5.436317069273912e-08	0.001831712673321152
Mon	ENSG00000196628	673.0	66.0	0.1506849315068493	0.16525605092993118	0.1401544358020181	1.483052483078793e-11	4.996997036485685e-07
Mon	ENSG00000088854	1170.0	40.0	0.091324200913242	0.09751879314106411	0.08208353405647383	1.5849510490427988e-07	0.005340334064644806
Mon	ENSG00000088827	906.0	52.0	0.1187214611872146	0.12594553417893467	0.10152075171905839	1.2814415176538782e-08	0.0004317689049582977
Mon	ENSG00000178726	286.0	109.0	0.24885844748858446	0.3437946520038549	0.32417646836025715	1.026699957447881e-21	3.4593628366248904e-17
Mon	ENSG00000125810	1206.0	37.0	0.08447488584474885	0.09523462201064313	0.08434212930557904	1.8004778942333743e-07	0.006066530216829931
Mon	ENSG00000101439	11.0	433.0	0.9885844748858448	2.5205333641018575	1.6703422024564876	2.919901652063739e-181	9.838316626463562e-177
Mon	ENSG00000204103	152.0	239.0	0.545662100456621	0.7530709542395156	0.6458560772080701	1.17222954685703e-50	3.949710235180077e-46
Mon	ENSG00000100979	168.0	218.0	0.4977168949771689	0.6410972319005604	0.5218746608939058	8.450511917084332e-41	2.8473154853423947e-36
Mon	ENSG00000172216	158.0	239.0	0.545662100456621	0.7213672118015695	0.38906979431459726	1.0328764298764543e-22	3.480173842825725e-18
Mon	ENSG00000101160	272.0	140.0	0.319634703196347	0.3653318992627585	0.22062352472900293	2.0991246521541316e-13	7.072790602968131e-09
Mon	ENSG00000197766	83.0	340.0	0.776255707762557	1.3135079446769338	0.7120163692397379	2.5109340989514573e-44	8.46034135300704e-40
Mon	ENSG00000099860	176.0	194.0	0.4429223744292237	0.6224696414399047	0.4697155505746473	7.205555983280167e-30	2.4278400330064194e-25
Mon	ENSG00000090674	1108.0	46.0	0.1050228310502283	0.10276454924146877	0.07663967311512469	9.307446382625661e-07	0.0313605098416189
Mon	ENSG00000104921	1204.0	42.0	0.0958904109589041	0.09542332280708996	0.08552673937804349	1.279106133690216e-08	0.0004309820206855814
Mon	ENSG00000090659	763.0	65.0	0.14840182648401826	0.14598518200608693	0.13856884956437077	2.1737596387082924e-14	7.324265726663721e-10
Mon	ENSG00000102575	494.0	85.0	0.19406392694063926	0.21158369074326605	0.13269873689093448	1.3077440994078702e-08	0.0004406312968544878
Mon	ENSG00000171223	98.0	304.0	0.6940639269406392	1.1653583937200356	0.24815588617756168	3.7869584140974994e-07	0.012759777680460114
Mon	ENSG00000104907	889.0	49.0	0.11187214611872145	0.1275260127728636	0.10122903198637054	4.4560968110051465e-08	0.001501437259500074
Mon	ENSG00000130303	264.0	141.0	0.3219178082191781	0.3799487197814862	0.1779480683425528	6.290223605395521e-09	0.00021194279416019668
Mon	ENSG00000105643	445.0	82.0	0.1872146118721461	0.23181891108096808	0.2030848234103139	2.3657703772675417e-15	7.971226709165255e-11
Mon	ENSG00000130522	269.0	132.0	0.3013698630136986	0.36954956522645815	0.28797136560024544	2.8138163311686854e-20	9.48087274623977e-16
Mon	ENSG00000175489	684.0	66.0	0.1506849315068493	0.16208797537840194	0.13361922725654687	2.6445140350738573e-11	8.910425589777854e-07
Mon	ENSG00000011600	47.0	396.0	0.9041095890410958	1.6983155489211665	1.0902133997025598	5.713057657030508e-102	1.9249576469598594e-97
Mon	ENSG00000128016	114.0	288.0	0.6575342465753424	1.0514798100553415	0.43524307121719685	6.045722223141827e-20	2.037045645865407e-15
Mon	ENSG00000105223	302.0	126.0	0.2876712328767123	0.33057072425958856	0.20900360127889844	6.261480703313341e-13	2.109743308174397e-08
Mon	ENSG00000090013	154.0	250.0	0.5707762557077626	0.7484194829360642	0.5901382617828843	9.047812193105277e-49	3.048569840344892e-44
Mon	ENSG00000167601	1213.0	38.0	0.0867579908675799	0.09457051125970542	0.08133168007329594	1.3712348175243708e-07	0.004620238594166615
Mon	ENSG00000125740	207.0	170.0	0.3881278538812785	0.5107231352965771	0.3810497442544464	2.3185327859851882e-24	7.812064369098494e-20
Mon	ENSG00000197405	383.0	97.0	0.22146118721461186	0.2714729552937369	0.2220126533548376	4.4388509660400064e-16	1.4956264444975197e-11
Mon	ENSG00000087086	1.0	438.0	1.0	3.767272639711796	1.7060833910011244	3.1514884160719053e-174	1.0618625069112678e-169
Mon	ENSG00000104870	97.0	332.0	0.7579908675799086	1.1949599923477932	0.9432193839480933	5.1203240386566026e-83	1.7252419815849558e-78
Mon	ENSG00000187474	852.0	52.0	0.1187214611872146	0.13253042446655344	0.10912883084757237	6.240940727030712e-09	0.0002102822568565728
Mon	ENSG00000105609	373.0	112.0	0.2557077625570776	0.28030594712007706	0.2525022614593204	1.9541286358316131e-22	6.584241025571037e-18
Mon	ENSG00000100365	554.0	75.0	0.17123287671232876	0.19117430981593353	0.15435937160561763	4.960802537172463e-12	1.6714928068748896e-07
Mon	ENSG00000100311	1815.0	26.0	0.0593607305936073	0.06334169134286638	0.06166664336450023	7.302335179894163e-07	0.02460448815513539
Mon	ENSG00000205726	676.0	67.0	0.15296803652968036	0.16451156654869853	0.14038383869647933	8.550273605684557e-12	2.880929188699354e-07
Mon	ENSG00000157557	504.0	79.0	0.18036529680365296	0.20679542016292127	0.1434088306252686	1.6907289898737444e-09	5.6967422584805946e-05
Mon	ENSG00000198888	37.0	401.0	0.9155251141552512	1.8198198893953272	0.41276317135512164	1.990724029750861e-19	6.7075455458425515e-15
