file_name	file_uri	file_id	data_id	file_type	group_label	group_name	group_id
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	MEG3-hi fibroblasts	MEG3-HI FIBROBLAST	http://purl.obolibrary.org/obo/CL_2000042
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	melanocytes	MELANOCYTE	http://purl.obolibrary.org/obo/CL_0002567
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	MGP-hi fibroblasts	MGP-HI FIBROBLAST	http://purl.obolibrary.org/obo/CL_0002549
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	monocytes	MONOCYTE	http://purl.obolibrary.org/obo/CL_0000576
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Pigmented ciliary body cells	PIGMENTED CILIARY BODY CELL	http://purl.obolibrary.org/obo/CL_0002303
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	putative stem cells	PUTATIVE STEM CELL	http://purl.obolibrary.org/obo/CL_0000034
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Ribosomal genes-hi fibroblasts	RIBOSOMAL GENES-HI FIBROBLAST	http://purl.obolibrary.org/obo/CL_4006000
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Schwann cells	SCHWANN CELL	http://purl.obolibrary.org/obo/CL_0002573
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Smooth muscle cells	SMOOTH MUSCLE CELL	http://purl.obolibrary.org/obo/CL_0000192
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	WIF1-hi fibroblasts	WIF1-HI FIBROBLAST	http://purl.obolibrary.org/obo/CL_0000057
