resource	label_basis	profile_idx	normalized_cell_type	cell_type	context_uid	comparison_context	n_local_markers	n_comparison_profiles	observed_global_recovery
LLMarkers	reported label	665	BASAL CELL	BASAL CELL	biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	2	6	1.0
LLMarkers	reported label	684	CD 8 T CELL	CD8+ T CELL	biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	3	14	1.0
LLMarkers	reported label	686	MONOCYTE	MONOCYTE	biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	3	23	1.0
LLMarkers	reported label	689	T CELL	T CELL	biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	3	37	1.0
LLMarkers	reported label	690	CD 8 T CELL	CD8+ T-CELL	biorxiv|c3556304-707d-1014-b47e-8d7767eb41eb	biorxiv|c3556304-707d-1014-b47e-8d7767eb41eb	3	14	1.0
LLMarkers	reported label	691	MESENCHYMAL	MESENCHYMAL	biorxiv|c37c4c27-6d25-1014-a7a4-b416d496387c	biorxiv|c37c4c27-6d25-1014-a7a4-b416d496387c	4	6	1.0
LLMarkers	reported label	697	ASTROCYTE	ASTROCYTE	biorxiv|c6b2e62c-6bf8-1014-b389-a9824584e0b5	biorxiv|c6b2e62c-6bf8-1014-b389-a9824584e0b5	6	7	0.5
LLMarkers	reported label	698	CLUSTER 5	CLUSTER 5	biorxiv|c6b2e62c-6bf8-1014-b389-a9824584e0b5	biorxiv|c6b2e62c-6bf8-1014-b389-a9824584e0b5	3	8	0.3333333333333333
LLMarkers	reported label	699	EPITHELIAL CELL	EPITHELIAL CELL	biorxiv|c704e998-6f4b-1014-8cb1-c3d28b577fb8	biorxiv|c704e998-6f4b-1014-8cb1-c3d28b577fb8	3	6	0.6666666666666666
LLMarkers	reported label	708	MONOCYTE	MONOCYTE	biorxiv|c8264099-6fc3-1014-9d27-9ae05a0c1d33	biorxiv|c8264099-6fc3-1014-9d27-9ae05a0c1d33	3	23	1.0
LLMarkers	reported label	709	T CELL	T CELL	biorxiv|c8264099-6fc3-1014-9d27-9ae05a0c1d33	biorxiv|c8264099-6fc3-1014-9d27-9ae05a0c1d33	3	37	1.0
LLMarkers	reported label	724	AT 2	AT2	biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	3	9	0.3333333333333333
LLMarkers	reported label	725	B CELL	B CELL	biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	3	29	0.6666666666666666
LLMarkers	reported label	726	BASAL CELL	BASAL CELL	biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	1	6	0.0
LLMarkers	reported label	732	PERICYTE	PERICYTE	biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	3	13	0.6666666666666666
LLMarkers	reported label	735	SMOOTH MUSCLE CELL	SMOOTH MUSCLE CELL	biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	2	8	0.5
LLMarkers	reported label	749	CDC 1	CDC1	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	3	10	1.0
LLMarkers	reported label	750	CDC 2	CDC2	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	3	8	0.6666666666666666
LLMarkers	reported label	752	ENDOTHELIAL CELL	ENDOTHELIAL CELL	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	3	27	1.0
LLMarkers	reported label	754	HEPATOCYTE	HEPATOCYTE	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	3	4	0.3333333333333333
LLMarkers	reported label	757	MONOCYTE	MONOCYTE	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	1	23	1.0
LLMarkers	reported label	758	PLASMA CELL	PLASMA CELL	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	3	15	1.0
LLMarkers	reported label	761	TREG	TREG	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173	4	14	1.0
LLMarkers	reported label	772	ENDOTHELIAL CELL	ENDOTHELIAL CELL	biorxiv|d8ee72e2-7047-1014-a159-a9ef37bce7a4	biorxiv|d8ee72e2-7047-1014-a159-a9ef37bce7a4	3	27	1.0
LLMarkers	reported label	777	MACROPHAGE	MACROPHAGE	biorxiv|d8ee72e2-7047-1014-a159-a9ef37bce7a4	biorxiv|d8ee72e2-7047-1014-a159-a9ef37bce7a4	3	28	1.0
LLMarkers	reported label	787	MAST CELL	MAST CELL	biorxiv|db8af155-6c8b-1014-b5f3-cedb7b3b1723	biorxiv|db8af155-6c8b-1014-b5f3-cedb7b3b1723	3	14	1.0
LLMarkers	reported label	795	HSC	HSC	biorxiv|dd32f357-70c5-1014-bad0-ccf1b5b647f4	biorxiv|dd32f357-70c5-1014-bad0-ccf1b5b647f4	6	4	0.0
LLMarkers	reported label	801	T CELL	T CELL	biorxiv|de5904ff-71b0-1014-b1f7-fe7935302eab	biorxiv|de5904ff-71b0-1014-b1f7-fe7935302eab	11	37	0.36363636363636365
LLMarkers	reported label	820	MYOFIBROBLASTS	MYOFIBROBLASTS	biorxiv|e2efdcad-73c4-1014-9c6c-8a89f519fd2d	biorxiv|e2efdcad-73c4-1014-9c6c-8a89f519fd2d	10	4	0.2
LLMarkers	reported label	826	CLUSTER 0	CLUSTER 0	biorxiv|e3312584-7421-1014-b0a7-823d4471ccf1	biorxiv|e3312584-7421-1014-b0a7-823d4471ccf1	3	4	0.0
LLMarkers	reported label	830	MACROPHAGE	MACROPHAGE	biorxiv|e3312584-7421-1014-b0a7-823d4471ccf1	biorxiv|e3312584-7421-1014-b0a7-823d4471ccf1	2	28	1.0
LLMarkers	reported label	839	MICROGLIA	MICROGLIA	biorxiv|e3c9e28c-70c5-1014-9616-aa7d906f9d5d	biorxiv|e3c9e28c-70c5-1014-9616-aa7d906f9d5d	4	17	0.75
LLMarkers	reported label	843	CARDIOMYOCYTE	CARDIOMYOCYTE	biorxiv|e69e6aa5-6cf9-1014-aa41-9f7e5b3de6e8	biorxiv|e69e6aa5-6cf9-1014-aa41-9f7e5b3de6e8	7	8	0.5714285714285714
LLMarkers	reported label	851	B CELL	B-CELL	biorxiv|e6e04172-6c15-1014-9229-c57ac33d21f6	biorxiv|e6e04172-6c15-1014-9229-c57ac33d21f6	3	29	1.0
LLMarkers	reported label	852	MONOCYTE	MONOCYTE	biorxiv|e6e04172-6c15-1014-9229-c57ac33d21f6	biorxiv|e6e04172-6c15-1014-9229-c57ac33d21f6	4	23	1.0
LLMarkers	reported label	863	AT 2	AT2	biorxiv|e91c125a-709d-1014-bc43-9d192767cd15	biorxiv|e91c125a-709d-1014-bc43-9d192767cd15	7	9	0.0
LLMarkers	reported label	865	FIBROBLAST	FIBROBLAST	biorxiv|e91c125a-709d-1014-bc43-9d192767cd15	biorxiv|e91c125a-709d-1014-bc43-9d192767cd15	12	28	0.0
LLMarkers	reported label	873	CLUSTER 0	CLUSTER 0	biorxiv|ebaf49e5-7438-1014-8951-c3e925f71d14	biorxiv|ebaf49e5-7438-1014-8951-c3e925f71d14	4	4	0.0
LLMarkers	reported label	874	CLUSTER 2	CLUSTER 2	biorxiv|ebaf49e5-7438-1014-8951-c3e925f71d14	biorxiv|ebaf49e5-7438-1014-8951-c3e925f71d14	5	18	0.0
LLMarkers	reported label	875	CLUSTER 3	CLUSTER 3	biorxiv|ebaf49e5-7438-1014-8951-c3e925f71d14	biorxiv|ebaf49e5-7438-1014-8951-c3e925f71d14	6	11	0.0
LLMarkers	reported label	909	CLUSTER 2	CLUSTER 2	biorxiv|f29672cc-6d87-1014-b915-87fbd4bb053f	biorxiv|f29672cc-6d87-1014-b915-87fbd4bb053f	4	18	0.0
LLMarkers	reported label	919	MYELOID CELL	MYELOID CELL	biorxiv|f3be1d12-72db-1014-a9a0-ac8d78e3151e	biorxiv|f3be1d12-72db-1014-a9a0-ac8d78e3151e	3	9	0.3333333333333333
LLMarkers	reported label	934	ENDOTHELIAL CELL	ENDOTHELIAL CELL	biorxiv|f96f23ec-83f2-1014-ad76-8d430e749668	biorxiv|f96f23ec-83f2-1014-ad76-8d430e749668	3	27	0.3333333333333333
LLMarkers	reported label	935	CDC 1	CDC1	biorxiv|fa200037-7001-1014-b4a8-b2d1b5dda72e	biorxiv|fa200037-7001-1014-b4a8-b2d1b5dda72e	6	10	0.6666666666666666
LLMarkers	reported label	936	CDC 2	CDC2	biorxiv|fa200037-7001-1014-b4a8-b2d1b5dda72e	biorxiv|fa200037-7001-1014-b4a8-b2d1b5dda72e	4	8	0.5
LLMarkers	reported label	938	PLASMA CELL	PLASMA CELL	biorxiv|fbd95004-6cf9-1014-bead-f9f2e4a06d20	biorxiv|fbd95004-6cf9-1014-bead-f9f2e4a06d20	3	15	0.3333333333333333
LLMarkers	reported label	939	CDC 1	CDC1	biorxiv|fc7595eb-733c-1014-9892-ed444a916a2a	biorxiv|fc7595eb-733c-1014-9892-ed444a916a2a	3	10	1.0
LLMarkers	reported label	954	BASAL	BASAL	hca|0001_10.1016_j.celrep.2018.11.086_7aff07407b	hca|0001_10.1016_j.celrep.2018.11.086_7aff07407b	1	6	1.0
LLMarkers	reported label	956	FIBROBLAST	FIBROBLAST	hca|0001_10.1016_j.celrep.2018.11.086_7aff07407b	hca|0001_10.1016_j.celrep.2018.11.086_7aff07407b	7	28	0.42857142857142855
LLMarkers	reported label	964	HEPATOCYTE	HEPATOCYTE	hca|0002_10.1038_s41586-019-1373-2_de5bb9e220	hca|0002_10.1038_s41586-019-1373-2_de5bb9e220	5	4	0.4
LLMarkers	reported label	967	ENDOTHELIAL CELL	ENDOTHELIAL CELL	hca|0003_10.3389_fimmu.2021.645988_480a5ea7f6	hca|0003_10.3389_fimmu.2021.645988_480a5ea7f6	10	27	0.3
LLMarkers	reported label	970	MACROPHAGE	MACROPHAGE	hca|0003_10.3389_fimmu.2021.645988_480a5ea7f6	hca|0003_10.3389_fimmu.2021.645988_480a5ea7f6	3	28	0.0
LLMarkers	reported label	972	PODOCYTE	PODOCYTE	hca|0003_10.3389_fimmu.2021.645988_480a5ea7f6	hca|0003_10.3389_fimmu.2021.645988_480a5ea7f6	5	6	0.0
LLMarkers	reported label	979	ALPHA CELL	ALPHA CELL	hca|0008_10.1016_j.cels.2016.09.002_fd6b21337a	hca|0008_10.1016_j.cels.2016.09.002_fd6b21337a	17	5	0.47058823529411764
LLMarkers	reported label	980	BETA CELL	BETA CELL	hca|0008_10.1016_j.cels.2016.09.002_fd6b21337a	hca|0008_10.1016_j.cels.2016.09.002_fd6b21337a	16	9	0.5625
LLMarkers	reported label	981	DELTA CELL	DELTA CELL	hca|0008_10.1016_j.cels.2016.09.002_fd6b21337a	hca|0008_10.1016_j.cels.2016.09.002_fd6b21337a	5	4	0.8
LLMarkers	reported label	983	BETA CELL	BETA CELL	hca|0010_10.1016_j.cels.2016.08.011_1f66aabffa	hca|0010_10.1016_j.cels.2016.08.011_1f66aabffa	4	9	0.75
LLMarkers	reported label	985	C 1	C1	hca|0011_10.1038_s41413-021-00163-z_07f1a1af96	hca|0011_10.1038_s41413-021-00163-z_07f1a1af96	3	5	0.0
LLMarkers	reported label	1000	PERICYTE	PERICYTE	hca|0011_10.1038_s41413-021-00163-z_07f1a1af96	hca|0011_10.1038_s41413-021-00163-z_07f1a1af96	3	13	1.0
LLMarkers	reported label	1002	AT 2	AT2	hca|0012_10.1164_rccm.202207-1384oc_21f7132a40	hca|0012_10.1164_rccm.202207-1384oc_21f7132a40	1	9	1.0
LLMarkers	reported label	1012	FB 1	FB1	hca|0015_10.1126_science.aay3224_2393e60089	hca|0015_10.1126_science.aay3224_2393e60089	4	5	0.0
LLMarkers	reported label	1013	FB 2	FB2	hca|0015_10.1126_science.aay3224_2393e60089	hca|0015_10.1126_science.aay3224_2393e60089	3	4	0.0
LLMarkers	reported label	1016	DC	DC	hca|0017_10.1038_s41467-019-10291-0_971d922fd8	hca|0017_10.1038_s41467-019-10291-0_971d922fd8	5	4	0.2
LLMarkers	reported label	1019	HSC	HSC	hca|0017_10.1038_s41467-019-10291-0_971d922fd8	hca|0017_10.1038_s41467-019-10291-0_971d922fd8	5	4	0.4
LLMarkers	reported label	1027	MICROGLIA	MICROGLIA	hca|0019_10.1126_science.aba7721_1646acb14b	hca|0019_10.1126_science.aba7721_1646acb14b	10	17	0.2
LLMarkers	reported label	1031	CARDIOMYOCYTE	CARDIOMYOCYTE	hca|0020_10.1038_s44161-022-00019-7_10ae5c8129	hca|0020_10.1038_s44161-022-00019-7_10ae5c8129	18	8	0.3333333333333333
LLMarkers	reported label	1032	ENDOTHELIAL CELL	ENDOTHELIAL CELL	hca|0020_10.1038_s44161-022-00019-7_10ae5c8129	hca|0020_10.1038_s44161-022-00019-7_10ae5c8129	3	27	0.6666666666666666
LLMarkers	reported label	1043	OLIGODENDROCYTE	OLIGODENDROCYTE	hca|0025_10.1038_s41467-020-17876-0_159e232bbb	hca|0025_10.1038_s41467-020-17876-0_159e232bbb	4	6	0.5
LLMarkers	reported label	1046	AT 2	AT2	hca|0026_10.1038_s41586-020-2922-4_1612ece6e2	hca|0026_10.1038_s41586-020-2922-4_1612ece6e2	6	9	0.5
LLMarkers	reported label	1051	TUFT CELL	TUFT CELL	hca|0030_10.1016_j.jcmgh.2022.02.007_2ccf593bb9	hca|0030_10.1016_j.jcmgh.2022.02.007_2ccf593bb9	11	4	0.18181818181818182
LLMarkers	reported label	1067	HEPATOCYTE	HEPATOCYTE	hca|0036_10.1016_j.cell.2021.10.024_2ce0b899c4	hca|0036_10.1016_j.cell.2021.10.024_2ce0b899c4	4	4	0.0
LLMarkers	reported label	1069	MICROGLIA	MICROGLIA	hca|0037_10.1038_s41593-019-0539-4_24ef44df9e	hca|0037_10.1038_s41593-019-0539-4_24ef44df9e	15	17	0.7333333333333333
LLMarkers	reported label	1089	CLUSTER 2	CLUSTER 2	hca|0040_10.1016_j.xcrm.2021.100219_d37660c408	hca|0040_10.1016_j.xcrm.2021.100219_d37660c408	6	18	0.0
LLMarkers	reported label	1090	CLUSTER 4	CLUSTER 4	hca|0040_10.1016_j.xcrm.2021.100219_d37660c408	hca|0040_10.1016_j.xcrm.2021.100219_d37660c408	4	10	0.0
LLMarkers	reported label	1091	CLUSTER 5	CLUSTER 5	hca|0040_10.1016_j.xcrm.2021.100219_d37660c408	hca|0040_10.1016_j.xcrm.2021.100219_d37660c408	2	8	0.0
LLMarkers	reported label	1106	MYOFIBROBLAST	MYOFIBROBLAST	hca|0041_10.1016_j.xgen.2022.100108_d4824b85dd	hca|0041_10.1016_j.xgen.2022.100108_d4824b85dd	5	7	0.2
LLMarkers	reported label	1114	FB 2	FB2	hca|0042_10.1126_sciadv.aau4788_744a251f24	hca|0042_10.1126_sciadv.aau4788_744a251f24	6	4	0.0
LLMarkers	reported label	1119	NK CELL	NK CELL	hca|0042_10.1126_sciadv.aau4788_744a251f24	hca|0042_10.1126_sciadv.aau4788_744a251f24	7	15	0.8571428571428571
LLMarkers	reported label	1121	SMC	SMC	hca|0042_10.1126_sciadv.aau4788_744a251f24	hca|0042_10.1126_sciadv.aau4788_744a251f24	4	4	0.25
LLMarkers	reported label	1133	MICROGLIA	MICROGLIA	hca|0045_10.15252_embj.2018100811_a99bb4a451	hca|0045_10.15252_embj.2018100811_a99bb4a451	3	17	0.3333333333333333
LLMarkers	reported label	1139	EC	EC	hca|0046_10.1007_s00018-022-04559-w_6919bd92ba	hca|0046_10.1007_s00018-022-04559-w_6919bd92ba	7	6	0.5714285714285714
LLMarkers	reported label	1143	BASAL	BASAL	hca|0047_10.15252_embj.2020107333_a4d0f57474	hca|0047_10.15252_embj.2020107333_a4d0f57474	4	6	0.25
LLMarkers	reported label	1145	CLUSTER 1	CLUSTER 1	hca|0047_10.15252_embj.2020107333_a4d0f57474	hca|0047_10.15252_embj.2020107333_a4d0f57474	5	13	0.4
LLMarkers	reported label	1146	CLUSTER 2	CLUSTER 2	hca|0047_10.15252_embj.2020107333_a4d0f57474	hca|0047_10.15252_embj.2020107333_a4d0f57474	5	18	0.0
LLMarkers	reported label	1149	ENDOTHELIAL CELL	ENDOTHELIAL CELL	hca|0047_10.15252_embj.2020107333_a4d0f57474	hca|0047_10.15252_embj.2020107333_a4d0f57474	2	27	0.5
LLMarkers	reported label	1154	TREG	TREG	hca|0047_10.15252_embj.2020107333_a4d0f57474	hca|0047_10.15252_embj.2020107333_a4d0f57474	1	14	1.0
LLMarkers	reported label	1168	B CELLS	B CELLS	hca|0049_10.1038_s41586-023-06252-9_3d2f22d6e6	hca|0049_10.1038_s41586-023-06252-9_3d2f22d6e6	3	4	0.6666666666666666
LLMarkers	reported label	1171	FIBROBLASTS	FIBROBLASTS	hca|0049_10.1038_s41586-023-06252-9_3d2f22d6e6	hca|0049_10.1038_s41586-023-06252-9_3d2f22d6e6	3	5	0.6666666666666666
LLMarkers	reported label	1179	PERICYTES	PERICYTES	hca|0049_10.1038_s41586-023-06252-9_3d2f22d6e6	hca|0049_10.1038_s41586-023-06252-9_3d2f22d6e6	3	4	0.3333333333333333
LLMarkers	reported label	1201	CELL	Α-CELL	hca|0052_10.1016_j.molmet.2022.101595_3242a2c7db	hca|0052_10.1016_j.molmet.2022.101595_3242a2c7db	5	16	0.6
LLMarkers	reported label	1202	CELL	Β-CELL	hca|0052_10.1016_j.molmet.2022.101595_3242a2c7db	hca|0052_10.1016_j.molmet.2022.101595_3242a2c7db	9	16	0.2222222222222222
LLMarkers	reported label	1203	CELL	Δ-CELL	hca|0052_10.1016_j.molmet.2022.101595_3242a2c7db	hca|0052_10.1016_j.molmet.2022.101595_3242a2c7db	2	16	1.0
LLMarkers	reported label	1204	BASAL	BASAL	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	3	6	0.6666666666666666
LLMarkers	reported label	1205	BASAL CELL	BASAL CELL	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	4	6	0.5
LLMarkers	reported label	1206	CD 4 T CELL	CD4+ T CELL	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	1	16	0.0
LLMarkers	reported label	1207	ENDOTHELIAL CELL	ENDOTHELIAL CELL	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	3	27	0.6666666666666666
LLMarkers	reported label	1208	FIBROBLAST	FIBROBLAST	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	4	28	0.75
LLMarkers	reported label	1210	MAST CELL	MAST CELL	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	3	14	0.3333333333333333
LLMarkers	reported label	1211	MYELOID CELL	MYELOID CELL	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	hca|0056_10.1038_s41586-018-0449-8_fdcc67f757	4	9	0.25
LLMarkers	reported label	1214	OPC	OPC	hca|0057_10.1038_s41586-019-0903-2_059a54df94	hca|0057_10.1038_s41586-019-0903-2_059a54df94	4	4	0.5
LLMarkers	reported label	1219	MACROPHAGE	MACROPHAGE	hca|0060_10.3389_fcell.2022.872688_ac00c45d48	hca|0060_10.3389_fcell.2022.872688_ac00c45d48	3	28	1.0
LLMarkers	reported label	1220	MESENCHYMAL	MESENCHYMAL	hca|0060_10.3389_fcell.2022.872688_ac00c45d48	hca|0060_10.3389_fcell.2022.872688_ac00c45d48	5	6	0.2
LLMarkers	reported label	1240	AT 2	AT2	hca|0065_10.1101_2020.12.03.20242412_aa08d1f424	hca|0065_10.1101_2020.12.03.20242412_aa08d1f424	4	9	0.75
LLMarkers	reported label	1244	EPITHELIAL CELL	EPITHELIAL CELL	hca|0068_10.1093_ibd_izac201_351dddd961	hca|0068_10.1093_ibd_izac201_351dddd961	3	6	1.0
LLMarkers	reported label	1246	GOBLET CELL	GOBLET CELL	hca|0068_10.1093_ibd_izac201_351dddd961	hca|0068_10.1093_ibd_izac201_351dddd961	3	7	1.0
LLMarkers	reported label	1248	MACROPHAGE	MACROPHAGE	hca|0068_10.1093_ibd_izac201_351dddd961	hca|0068_10.1093_ibd_izac201_351dddd961	2	28	1.0
LLMarkers	reported label	1250	PLASMA CELL	PLASMA CELL	hca|0068_10.1093_ibd_izac201_351dddd961	hca|0068_10.1093_ibd_izac201_351dddd961	4	15	1.0
LLMarkers	reported label	1252	T CELL	T CELL	hca|0068_10.1093_ibd_izac201_351dddd961	hca|0068_10.1093_ibd_izac201_351dddd961	3	37	0.6666666666666666
LLMarkers	reported label	1254	TUFT CELL	TUFT CELL	hca|0068_10.1093_ibd_izac201_351dddd961	hca|0068_10.1093_ibd_izac201_351dddd961	2	4	1.0
LLMarkers	reported label	1270	CLUSTER 2	CLUSTER 2	hca|0073_10.1016_j.isci.2021.102482_6ff6d432ab	hca|0073_10.1016_j.isci.2021.102482_6ff6d432ab	2	18	0.0
LLMarkers	reported label	1271	CLUSTER 3	CLUSTER 3	hca|0073_10.1016_j.isci.2021.102482_6ff6d432ab	hca|0073_10.1016_j.isci.2021.102482_6ff6d432ab	6	11	0.0
LLMarkers	reported label	1278	B CELLS	B CELLS	hca|0076_10.1016_j.cell.2021.01.053_e0734afb82	hca|0076_10.1016_j.cell.2021.01.053_e0734afb82	3	4	0.6666666666666666
LLMarkers	reported label	1285	NK CELLS	NK CELLS	hca|0076_10.1016_j.cell.2021.01.053_e0734afb82	hca|0076_10.1016_j.cell.2021.01.053_e0734afb82	2	4	1.0
LLMarkers	reported label	1295	NK CELL	NK CELL	hca|0077_10.1038_s41587-020-0602-4_e82c5c2835	hca|0077_10.1038_s41587-020-0602-4_e82c5c2835	2	15	1.0
LLMarkers	reported label	1297	PLASMA CELL	PLASMA CELL	hca|0077_10.1038_s41587-020-0602-4_e82c5c2835	hca|0077_10.1038_s41587-020-0602-4_e82c5c2835	3	15	1.0
LLMarkers	reported label	1299	AT 2	AT2	hca|0078_10.1038_s41586-021-03570-8_93e4f0be8b	hca|0078_10.1038_s41586-021-03570-8_93e4f0be8b	6	9	0.16666666666666666
LLMarkers	reported label	1305	CARDIOMYOCYTE	CARDIOMYOCYTE	hca|0080_10.1126_sciadv.abf1444_8cb053b6ed	hca|0080_10.1126_sciadv.abf1444_8cb053b6ed	2	8	0.0
LLMarkers	reported label	1307	ENDOTHELIAL CELL	ENDOTHELIAL CELL	hca|0080_10.1126_sciadv.abf1444_8cb053b6ed	hca|0080_10.1126_sciadv.abf1444_8cb053b6ed	2	27	0.5
LLMarkers	reported label	1308	MACROPHAGE	MACROPHAGE	hca|0080_10.1126_sciadv.abf1444_8cb053b6ed	hca|0080_10.1126_sciadv.abf1444_8cb053b6ed	3	28	0.3333333333333333
LLMarkers	reported label	1324	IMMUNE CELL	IMMUNE CELL	hca|0082_10.1016_j.cell.2020.08.013_e864ee2cef	hca|0082_10.1016_j.cell.2020.08.013_e864ee2cef	8	6	0.0
LLMarkers	reported label	1332	CDC 2	CDC2	hca|0083_10.1126_sciimmunol.adz8650_c0046d094c	hca|0083_10.1126_sciimmunol.adz8650_c0046d094c	2	8	1.0
LLMarkers	reported label	1343	BASAL	BASAL	hca|0085_10.1073_pnas.2200914119_3dd916fb05	hca|0085_10.1073_pnas.2200914119_3dd916fb05	2	6	0.0
LLMarkers	reported label	1366	T CELL	T CELL	hca|0086_10.1186_s13059-018-1603-1_27b7304530	hca|0086_10.1186_s13059-018-1603-1_27b7304530	3	37	0.6666666666666666
LLMarkers	reported label	1370	ADIPOCYTE	ADIPOCYTE	hca|0089_10.1038_s41586-020-2797-4_6e65d21b5d	hca|0089_10.1038_s41586-020-2797-4_6e65d21b5d	4	4	0.5
LLMarkers	reported label	1373	CARDIOMYOCYTE	CARDIOMYOCYTE	hca|0089_10.1038_s41586-020-2797-4_6e65d21b5d	hca|0089_10.1038_s41586-020-2797-4_6e65d21b5d	6	8	0.16666666666666666
LLMarkers	reported label	1379	ENDOTHELIAL CELL	ENDOTHELIAL CELL	hca|0089_10.1038_s41586-020-2797-4_6e65d21b5d	hca|0089_10.1038_s41586-020-2797-4_6e65d21b5d	3	27	1.0
LLMarkers	reported label	1403	ENTEROCYTE	ENTEROCYTE	hca|0090_10.1038_s41586-021-03852-1_eec89a5e36	hca|0090_10.1038_s41586-021-03852-1_eec89a5e36	3	5	1.0
LLMarkers	reported label	1404	ENTEROENDOCRINE CELL	ENTEROENDOCRINE CELL	hca|0090_10.1038_s41586-021-03852-1_eec89a5e36	hca|0090_10.1038_s41586-021-03852-1_eec89a5e36	4	6	0.75
LLMarkers	reported label	1408	GOBLET CELL	GOBLET CELL	hca|0090_10.1038_s41586-021-03852-1_eec89a5e36	hca|0090_10.1038_s41586-021-03852-1_eec89a5e36	5	7	0.6
LLMarkers	reported label	1417	STEM CELL	STEM CELL	hca|0090_10.1038_s41586-021-03852-1_eec89a5e36	hca|0090_10.1038_s41586-021-03852-1_eec89a5e36	5	6	1.0
LLMarkers	reported label	1419	TUFT CELL	TUFT CELL	hca|0090_10.1038_s41586-021-03852-1_eec89a5e36	hca|0090_10.1038_s41586-021-03852-1_eec89a5e36	8	4	0.5
LLMarkers	reported label	1420	IMMUNE CELL	IMMUNE CELL	hca|0091_10.1101_2025.06.19.660575_df9b499d76	hca|0091_10.1101_2025.06.19.660575_df9b499d76	6	6	0.0
LLMarkers	reported label	1442	FIBROBLAST	FIBROBLAST	hca|0095_10.1101_2021.09.16.460628_23a839e09f	hca|0095_10.1101_2021.09.16.460628_23a839e09f	3	28	1.0
LLMarkers	reported label	1443	MACROPHAGE	MACROPHAGE	hca|0095_10.1101_2021.09.16.460628_23a839e09f	hca|0095_10.1101_2021.09.16.460628_23a839e09f	3	28	0.6666666666666666
LLMarkers	reported label	1444	MAST CELL	MAST CELL	hca|0095_10.1101_2021.09.16.460628_23a839e09f	hca|0095_10.1101_2021.09.16.460628_23a839e09f	3	14	1.0
LLMarkers	reported label	1445	MYOFIBROBLAST	MYOFIBROBLAST	hca|0095_10.1101_2021.09.16.460628_23a839e09f	hca|0095_10.1101_2021.09.16.460628_23a839e09f	2	7	1.0
LLMarkers	reported label	1450	MICROGLIA	MICROGLIA	hca|0096_10.1126_sciadv.abo2467_05989af98e	hca|0096_10.1126_sciadv.abo2467_05989af98e	4	17	0.75
LLMarkers	reported label	1451	OLIGODENDROCYTE	OLIGODENDROCYTE	hca|0096_10.1126_sciadv.abo2467_05989af98e	hca|0096_10.1126_sciadv.abo2467_05989af98e	4	6	0.25
LLMarkers	reported label	1457	TREG	TREG	hca|0098_10.1038_s41586-020-03148-w_f50cb505c0	hca|0098_10.1038_s41586-020-03148-w_f50cb505c0	3	14	1.0
