source_corpus	paper_id	paper_key	relation	relation_label	marker_scope	marker_scope_label	n_profiles_with_comparison	paper_n_profiles	local_marker_lb_log2	atlas_marker_lb_log2	marker_lb_gap_log2	median_observed_union_recall	median_expected_union_recall	median_union_recall_lift	median_observed_mean_profile_recall	median_expected_mean_profile_recall	median_mean_profile_recall_lift
hca	0002_10.1038_s41586-019-1373-2_de5bb9e220	hca:0002_10.1038_s41586-019-1373-2_de5bb9e220	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	6	3	12	9	0.4	0.00547753425981	73.0255587691	0.1	0.00137518684604	72.7173913043
biorxiv	ef286bb1-6ccb-1014-ab06-ecd5927e269c	biorxiv:ef286bb1-6ccb-1014-ab06-ecd5927e269c	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	0	12	12	0.222222222222	0.00311320016831	71.3806405653	0.111111111111	0.00155887230514	71.2765957447
biorxiv	e2efdcad-73c4-1014-9c6c-8a89f519fd2d	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	21	5	12	7	0.457142857143	0.0137465829727	67.7544432669	0.203571428571	0.00419347919348	67.5681818182
hca	0416_10.1126_science.aat1699_46d73cdfcb	hca:0416_10.1126_science.aat1699_46d73cdfcb	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	3	2	12	10	0.333333333333	0.00496093770445	67.1915982808	0.166666666667	0.00248904818797	66.96
hca	0497_10.1016_j.cell.2016.03.023_1e72ea1d04	hca:0497_10.1016_j.cell.2016.03.023_1e72ea1d04	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	3	2	12	10	0.416666666667	0.00951164339273	67.0682655212	0.25	0.00321087216249	103.813953488
biorxiv	29dae57b-6d36-1014-8489-e77255373be6	biorxiv:29dae57b-6d36-1014-8489-e77255373be6	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	2	1	12	11	0.142857142857	0.00213075667597	67.0452635291	0.0714285714286	0.00106641641428	66.98
hca	0361_10.1016_j.gpb.2020.11.002_84c7c58535	hca:0361_10.1016_j.gpb.2020.11.002_84c7c58535	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	7	3	12	9	0.333333333333	0.00517661664492	64.3921225383	0.166666666667	0.00259170653907	64.3076923077
hca	0008_10.1016_j.cels.2016.09.002_fd6b21337a	hca:0008_10.1016_j.cels.2016.09.002_fd6b21337a	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	3	2	12	10	0.5625	0.0106770994979	64.0949776835	0.223529411765	0.00196012544803	151.457142857
hca	0317_10.1016_j.celrep.2019.02.043_aed04e8aae	hca:0317_10.1016_j.celrep.2019.02.043_aed04e8aae	same_exact_label	Same reported label	local_private_markers	Local-only markers	5	7	3	12	9	0.625	0.0158402557672	63.1302937715	0.25	0.00227272727273	177.872340426
hca	0266_10.1016_j.neuron.2021.05.003_0cca870e2c	hca:0266_10.1016_j.neuron.2021.05.003_0cca870e2c	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	3	2	12	10	0.666666666667	0.011096015557	61.0069877985	0.444444444444	0.00348466746316	144.244897959
hca	0089_10.1038_s41586-020-2797-4_6e65d21b5d	hca:0089_10.1038_s41586-020-2797-4_6e65d21b5d	same_exact_label	Same reported label	local_private_markers	Local-only markers	7	26	5	12	7	0.5	0.00419958166092	59.88974727	0.3	0.00160401002506	104.104166667
hca	0083_10.1126_sciimmunol.adz8650_c0046d094c	hca:0083_10.1126_sciimmunol.adz8650_c0046d094c	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	14	4	12	8	1	0.0167111352819	59.8403389794	0.125	0.00839077015283	59.5892857143
hca	0448_10.1101_2022.02.15.480622_6cb3eae5b8	hca:0448_10.1101_2022.02.15.480622_6cb3eae5b8	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	3	2	12	10	0.75	0.01315012819	57.7449468764	0.2	0.00440561529271	76.5257142857
biorxiv	4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	biorxiv:4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	4	2	12	10	0.55	0.00934558956282	57.3678103882	0.182222222222	0.00141918135644	117.030823587
hca	0449_10.1084_jem.20202345_e99c99a876	hca:0449_10.1084_jem.20202345_e99c99a876	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	7	3	12	9	0.5	0.0131335559428	56.2102850573	0.3	0.00246710526316	127.6
hca	0136_10.1167_iovs.62.6.18_7e8926eaf2	hca:0136_10.1167_iovs.62.6.18_7e8926eaf2	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	0	12	12	0.15	0.00277067943863	54.1383452408	0.1	0.00138805970149	72.0430107527
hca	0132_10.1038_s41467-020-16239-z_001d78a35b	hca:0132_10.1038_s41467-020-16239-z_001d78a35b	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	8	3	12	9	0.5	0.00983052695674	50.8619733408	0.0833333333333	0.00164522883637	50.6515151515
hca	0252_10.1073_pnas.2025813118_95804f2d74	hca:0252_10.1073_pnas.2025813118_95804f2d74	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	3	2	12	10	0.333333333333	0.00655577228415	50.8457766508	0.166666666667	0.00328554360812	50.7272727273
hca	0125_10.1016_j.celrep.2023.111994_fd20125b65	hca:0125_10.1016_j.celrep.2023.111994_fd20125b65	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	4	2	12	10	1	0.0201407950044	49.6504730713	0.666666666667	0.00338611692063	196.882352941
hca	0090_10.1038_s41586-021-03852-1_eec89a5e36	hca:0090_10.1038_s41586-021-03852-1_eec89a5e36	same_exact_label	Same reported label	local_private_markers	Local-only markers	5	27	5	12	7	0.75	0.0137873730511	47.5135618697	0.416666666667	0.00198555956679	150.237288136
hca	0423_10.1038_s41467-019-12780-8_0da964452a	hca:0423_10.1038_s41467-019-12780-8_0da964452a	same_exact_label	Same reported label	local_private_markers	Local-only markers	5	7	3	12	9	0.5	0.00373138064205	44.6662194653	0.166666666667	0.00124601275917	53.0793650794
biorxiv	8bff4e38-6c13-1014-bcce-e068e3eafd28	biorxiv:8bff4e38-6c13-1014-bcce-e068e3eafd28	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	6	3	12	9	0.8	0.017736450309	44.2889223387	0.388888888889	0.00298953662182	131.410714286
hca	0065_10.1101_2020.12.03.20242412_aa08d1f424	hca:0065_10.1101_2020.12.03.20242412_aa08d1f424	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	0	12	12	0.75	0.0172699542073	43.4280248225	0.166666666667	0.00194029850746	85.8974358974
biorxiv	10f6f17d-749e-1014-bdcf-fe1d1407f022	biorxiv:10f6f17d-749e-1014-bdcf-fe1d1407f022	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	5	3	12	9	0.324561403509	0.00698535976273	43.2542337726	0.0818713450292	0.00124579230503	75.0705128205
hca	0295_10.1016_j.isci.2021.102551_1c1e582cdd	hca:0295_10.1016_j.isci.2021.102551_1c1e582cdd	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	6	3	12	9	0.45	0.0104117306054	43.1501383618	0.0692307692308	0.00169656203288	42.8392828102
biorxiv	cc41b42e-6c00-1014-9887-9bb7d49b64ad	biorxiv:cc41b42e-6c00-1014-9887-9bb7d49b64ad	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	2	1	12	11	0.6	0.0139547495137	42.9961139332	0.3	0.00468796655718	63.9936305732
biorxiv	219b21d9-7007-1014-9157-ab439216a355	biorxiv:219b21d9-7007-1014-9157-ab439216a355	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	24	5	12	7	0.666666666667	0.0331379261696	42.8385206235	0.198717948718	0.00365694820158	58.1593897174
hca	0026_10.1038_s41586-020-2922-4_1612ece6e2	hca:0026_10.1038_s41586-020-2922-4_1612ece6e2	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	5	3	12	9	0.5	0.020788296865	42.23002965	0.148148148148	0.00316298067344	51.3253340366
biorxiv	6ca25eee-7853-1014-8aed-fc8cff0a87e5	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	15	4	12	8	0.333333333333	0.00772374130296	42.0697760235	0.25	0.00279776179057	83.2796536797
hca	0017_10.1038_s41467-019-10291-0_971d922fd8	hca:0017_10.1038_s41467-019-10291-0_971d922fd8	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	10	4	12	8	0.3	0.00834148896444	41.7618186682	0.125	0.00209518108351	73.7414772727
hca	0492_10.1038_s41591-021-01332-7_1dacee7a8b	hca:0492_10.1038_s41591-021-01332-7_1dacee7a8b	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	9	4	12	8	0.666666666667	0.0166757931473	39.9781084341	0.333333333333	0.00837821663674	39.7857142857
biorxiv	1f87890c-7e00-1014-91de-cf40554be0ec	biorxiv:1f87890c-7e00-1014-91de-cf40554be0ec	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	2	1	12	11	1	0.0251854949994	39.7053939191	0.625	0.0126903553299	49.25
hca	0193_10.15252_emmm.202012871_3b35c5fb8f	hca:0193_10.15252_emmm.202012871_3b35c5fb8f	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	3	2	12	10	0.333333333333	0.0168200093241	39.6353327648	0.185185185185	0.00378335324572	81.6585365854
hca	0430_10.1101_2021.07.06.451312_11ba989c20	hca:0430_10.1101_2021.07.06.451312_11ba989c20	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	5	3	12	9	0.657142857143	0.0847942778789	39.4525347981	0.0892857142857	0.00391512253437	44.0723536036
biorxiv	446f40c7-6f7f-1014-8708-b70b3848c315	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	same_exact_label	Same reported label	local_private_markers	Local-only markers	5	20	5	12	7	1	0.0255530886498	39.134212451	0.166666666667	0.00225157610327	77.2405797101
hca	0010_10.1016_j.cels.2016.08.011_1f66aabffa	hca:0010_10.1016_j.cels.2016.08.011_1f66aabffa	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	3	2	12	10	0.75	0.019315946804	38.8280216139	0.222222222222	0.00216547192354	102.620689655
hca	0105_10.1038_s41563-020-00853-9_ec3e5ef313	hca:0105_10.1038_s41563-020-00853-9_ec3e5ef313	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	6	3	12	9	1	0.0264947969736	37.7432595916	0.5	0.00448430493274	111.5
hca	0025_10.1038_s41467-020-17876-0_159e232bbb	hca:0025_10.1038_s41467-020-17876-0_159e232bbb	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	2	1	12	11	0.5	0.0137765371183	36.293590741	0.291666666667	0.00231412361899	126.037634409
hca	0357_10.1126_science.abf1970_a409ac73f2	hca:0357_10.1126_science.abf1970_a409ac73f2	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	3	2	12	10	1	0.0284682879202	35.1268050542	0.5	0.0143369175627	34.875
hca	0358_10.1126_sciadv.aba1983_17b603cdcb	hca:0358_10.1126_sciadv.aba1983_17b603cdcb	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	5	3	12	9	1	0.0288474929573	34.8484979992	0.28869047619	0.00406313152876	73.199291203
biorxiv	b3e65ef0-6e38-1014-8f8f-a6ec49a73092	biorxiv:b3e65ef0-6e38-1014-8f8f-a6ec49a73092	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	0	12	12	0.166666666667	0.00491411178902	33.9159290269	0.111111111111	0.00164179104478	67.6767676768
hca	0388_10.1038_s41467-023-40505-5_535df8ab2d	hca:0388_10.1038_s41467-023-40505-5_535df8ab2d	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	0	12	12	0.5	0.0147797141898	33.8301535184	0.15625	0.00186567164179	83.75
hca	0359_10.1101_759902_400af2c5fc	hca:0359_10.1101_759902_400af2c5fc	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	4	2	12	10	0.96875	0.0279442459959	33.706711909	0.270833333333	0.00391519768947	71.1940651261
hca	0139_10.1038_s41590-020-0602-z_71058e050d	hca:0139_10.1038_s41590-020-0602-z_71058e050d	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	10	4	12	8	0.65	0.0234558760291	31.9882118505	0.345	0.00483388207124	82.661781728
hca	0457_10.1101_2024.02.02.578633_57d5a20898	hca:0457_10.1101_2024.02.02.578633_57d5a20898	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	4	2	12	10	0.8	0.0250308114204	31.9606099285	0.2	0.00633403047505	31.5754716981
biorxiv	824fd1db-6db8-1014-aa73-9a84848dcec3	biorxiv:824fd1db-6db8-1014-aa73-9a84848dcec3	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	3	2	12	10	0.666666666667	0.0219062569804	30.4327054715	0.333333333333	0.0073675826364	45.2432432432
biorxiv	e7144333-745a-1014-ab12-e9455a30c9da	biorxiv:e7144333-745a-1014-ab12-e9455a30c9da	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	5	3	12	9	0.333333333333	0.0109901702015	30.330133858	0.222222222222	0.00368599322574	60.2882882883
hca	0378_10.1101_2022.06.17.496207_92cb140ff3	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	9	4	12	8	0.428571428571	0.0285190282644	30.1919107729	0.428571428571	0.00713858254253	34.8125
hca	0276_10.1161_circulationaha.120.051921_99b9da8ca5	hca:0276_10.1161_circulationaha.120.051921_99b9da8ca5	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	0	12	12	0.444444444444	0.0150054764825	29.6188158346	0.0555555555556	0.00189054726368	29.3859649123
hca	0106_10.1101_585901_f6794b9c1b	hca:0106_10.1101_585901_f6794b9c1b	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	4	2	12	10	0.4	0.0136475356557	29.3093207514	0.1	0.00346579025993	28.8534482759
hca	0201_10.1038_s41467-019-13382-0_3e98068ead	hca:0201_10.1038_s41467-019-13382-0_3e98068ead	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	7	3	12	9	0.555555555556	0.0191098938347	29.0716191499	0.203703703704	0.00322301967039	63.2027491409
biorxiv	c37c4c27-6d25-1014-a7a4-b416d496387c	biorxiv:c37c4c27-6d25-1014-a7a4-b416d496387c	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	0	12	12	1	0.0344818441044	29.0007691286	0.166666666667	0.00589552238806	28.2700421941
hca	0307_10.1038_s41419-021-03724-6_32b837a8da	hca:0307_10.1038_s41419-021-03724-6_32b837a8da	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	21	5	12	7	0.666666666667	0.0306750594619	28.0208237169	0.291666666667	0.00980980980981	31.4142512077
hca	0113_10.1101_2021.04.28.441762_c83625bbe4	hca:0113_10.1101_2021.04.28.441762_c83625bbe4	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	14	4	12	8	0.666666666667	0.0240513020128	27.7185271015	0.333333333333	0.00609329737289	54.7049180328
hca	0326_10.1016_j.cmet.2016.08.020_b710322bb3	hca:0326_10.1016_j.cmet.2016.08.020_b710322bb3	same_exact_label	Same reported label	local_private_markers	Local-only markers	6	10	4	12	8	0.573529411765	0.017650052788	27.3997289574	0.200163398693	0.00220082046587	102.192377014
hca	0428_10.1073_pnas.1914143116_42027a0378	hca:0428_10.1073_pnas.1914143116_42027a0378	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	8	3	12	9	0.833333333333	0.0930019162308	26.9945949369	0.425925925926	0.00517249975072	112.317724868
hca	0319_10.1016_j.cell.2018.05.060_d1a05e99e8	hca:0319_10.1016_j.cell.2018.05.060_d1a05e99e8	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	6	3	12	9	0.666666666667	0.00935028487493	26.7371532893	0.177777777778	0.00229197807673	31.298245614
hca	0385_10.1038_s41586-022-04521-7_37f1f319e2	hca:0385_10.1038_s41586-022-04521-7_37f1f319e2	same_exact_label	Same reported label	local_private_markers	Local-only markers	5	8	3	12	9	1	0.0295057485093	26.6215285462	0.333333333333	0.00498554192841	78.3515625
hca	0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	6	3	12	9	0.285714285714	0.010768245864	26.5330388369	0.0672268907563	0.00119581464873	55.75
biorxiv	53fe4c58-6d7e-1014-9234-a9ab6cb90679	biorxiv:53fe4c58-6d7e-1014-9234-a9ab6cb90679	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	7	3	12	9	0.75	0.028298849952	26.5028438	0.25	0.00717703349282	34.8333333333
biorxiv	b60c0833-6df2-1014-8865-f92ffff4fcc6	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	same_exact_label	Same reported label	local_private_markers	Local-only markers	8	9	4	12	8	0.602564102564	0.0279287897679	26.3774360421	0.257722007722	0.00349475977842	83.2359022556
hca	0418_10.1038_s42003-020-0922-4_8904851286	hca:0418_10.1038_s42003-020-0922-4_8904851286	same_exact_label	Same reported label	local_private_markers	Local-only markers	6	11	4	12	8	1	0.104952705561	26.0247504814	0.455128205128	0.00699850299401	54.6312865063
hca	0109_10.7554_elife.91792.1_056dda27be	hca:0109_10.7554_elife.91792.1_056dda27be	same_exact_label	Same reported label	local_private_markers	Local-only markers	8	24	5	12	7	0.8	0.0281614126907	25.7936416124	0.208333333333	0.0056707744715	32.3040158371
biorxiv	9b741001-784a-1014-b0c0-93f88f9233f4	biorxiv:9b741001-784a-1014-b0c0-93f88f9233f4	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	3	2	12	10	0.333333333333	0.0120810482741	25.5241755362	0.0555555555556	0.00388291517324	25.3636363636
biorxiv	9bdb3107-6c43-1014-b168-b2ab3b1b366a	biorxiv:9bdb3107-6c43-1014-b168-b2ab3b1b366a	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	0	12	12	0.333333333333	0.0131947445166	25.2625833652	0.222222222222	0.00149253731343	148.888888889
biorxiv	db8af155-6c8b-1014-b5f3-cedb7b3b1723	biorxiv:db8af155-6c8b-1014-b5f3-cedb7b3b1723	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	0	12	12	1	0.0396367821608	25.2290914016	0.52380952381	0.0028855721393	181.527093596
hca	0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2	hca:0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	4	2	12	10	0.666666666667	0.0297694145248	25.1936429376	0.1875	0.00754406931581	24.853960396
hca	0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	same_exact_label	Same reported label	local_private_markers	Local-only markers	5	13	4	12	8	0.625	0.0299790115306	25.1088133257	0.3	0.00509286998203	67.8455284553
hca	0096_10.1126_sciadv.abo2467_05989af98e	hca:0096_10.1126_sciadv.abo2467_05989af98e	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	3	2	12	10	0.5	0.0328547868126	25.057881728	0.170343137255	0.00238948626045	111.086434574
biorxiv	acd52af7-6c95-1014-8d0b-873ff14c4a57	biorxiv:acd52af7-6c95-1014-8d0b-873ff14c4a57	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	3	2	12	10	0.6	0.0241738172081	24.8202422826	0.45	0.00615292712067	73.1359223301
hca	0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	hca:0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	8	3	12	9	0.5	0.0189108973061	24.79582578	0.333333333333	0.00613221657194	98.3235294118
hca	0128_10.1016_j.devcel.2020.07.023_7908e44bb1	hca:0128_10.1016_j.devcel.2020.07.023_7908e44bb1	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	6	3	12	9	0.25	0.00961552302729	24.7289512583	0.0625	0.00356253114101	24.5955882353
biorxiv	fc7595eb-733c-1014-9892-ed444a916a2a	biorxiv:fc7595eb-733c-1014-9892-ed444a916a2a	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	4	2	12	10	0.8	0.0328127378747	24.5937407677	0.516666666667	0.00614480629419	98.9229607775
biorxiv	fa200037-7001-1014-b4a8-b2d1b5dda72e	biorxiv:fa200037-7001-1014-b4a8-b2d1b5dda72e	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	2	1	12	11	0.583333333333	0.0241072264892	24.08029947	0.307291666667	0.00274957698816	112.706730769
hca	0068_10.1093_ibd_izac201_351dddd961	hca:0068_10.1093_ibd_izac201_351dddd961	same_exact_label	Same reported label	local_private_markers	Local-only markers	9	14	4	12	8	1	0.0254780275111	23.9723122394	0.222222222222	0.00529417640595	31.4811320755
hca	0076_10.1016_j.cell.2021.01.053_e0734afb82	hca:0076_10.1016_j.cell.2021.01.053_e0734afb82	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	10	4	12	8	0.666666666667	0.0279989802666	23.8103909614	0.25	0.00708370747281	30.9351851852
hca	0012_10.1164_rccm.202207-1384oc_21f7132a40	hca:0012_10.1164_rccm.202207-1384oc_21f7132a40	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	6	3	12	9	0.833333333333	0.0389871706125	22.9329894572	0.333333333333	0.00966616841056	69.0014064698
biorxiv	bc260922-6c47-1014-a865-fe4e19bf3ea8	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	8	3	12	9	0.666666666667	0.0394541209792	22.6134697195	0.333333333333	0.00857513211686	36.6249417249
hca	0170_10.1038_s41556-021-00740-8_a1434832b6	hca:0170_10.1038_s41556-021-00740-8_a1434832b6	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	5	3	12	9	0.25	0.0112071889474	22.3071102998	0.116666666667	0.00189778840406	61.4750656168
hca	0490_10.1038_nsmb.2660_4e6a41d8b9	hca:0490_10.1038_nsmb.2660_4e6a41d8b9	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	4	2	12	10	0.285714285714	0.00865843471214	22.2485372482	0.166666666667	0.00290238593196	38.6617161716
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	same_exact_label	Same reported label	local_private_markers	Local-only markers	11	18	5	12	7	0.625	0.0165540667198	21.6115245529	0.285714285714	0.002400240024	78.608490566
biorxiv	35208be1-70ce-1014-9f75-f7d24dac9096	biorxiv:35208be1-70ce-1014-9f75-f7d24dac9096	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	11	4	12	8	0.375	0.0127394693686	21.513095368	0.1875	0.00355538922156	42.4576271186
hca	0057_10.1038_s41586-019-0903-2_059a54df94	hca:0057_10.1038_s41586-019-0903-2_059a54df94	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	2	1	12	11	0.5	0.0234259642916	21.3438385621	0.3125	0.00597193191998	52.328125
hca	0195_10.1038_nbt.4038_23df984b1c	hca:0195_10.1038_nbt.4038_23df984b1c	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	11	4	12	8	0.444444444444	0.0212819473616	20.8836361115	0.277777777778	0.00542248835662	51.226993865
biorxiv	d2042444-7138-1014-94ac-a1f590fd3173	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	same_exact_label	Same reported label	local_private_markers	Local-only markers	7	16	4	12	8	1	0.0482526537282	20.7242487767	0.222222222222	0.00379810094953	52.109375
hca	0420_10.1111_cas.15979_052ebae233	hca:0420_10.1111_cas.15979_052ebae233	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	9	4	12	8	0.75	0.0358342897941	20.3905102589	0.305555555556	0.0104229004588	37.5875481034
hca	0019_10.1126_science.aba7721_1646acb14b	hca:0019_10.1126_science.aba7721_1646acb14b	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	6	3	12	9	0.266666666667	0.0259548848962	20.3885873336	0.0732026143791	0.0028898854011	24.5426944972
biorxiv	653bfd04-6cbf-1014-864b-c74846f5cd96	biorxiv:653bfd04-6cbf-1014-864b-c74846f5cd96	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	2	1	12	11	0.5	0.0248089151358	20.1540453206	0.125	0.00627052851597	19.9345238095
hca	0389_10.1038_s41591-024-02807-z_9d82b71a18	hca:0389_10.1038_s41591-024-02807-z_9d82b71a18	same_exact_label	Same reported label	local_private_markers	Local-only markers	5	15	4	12	8	0.333333333333	0.0218473484571	19.583188762	0.111111111111	0.00397182254197	47.9310344828
hca	0440_10.1186_s13073-023-01179-2_de903e74e7	hca:0440_10.1186_s13073-023-01179-2_de903e74e7	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	4	2	12	10	0.242857142857	0.0215832637625	18.6987291592	0.0533333333333	0.00148960689743	29.7511111111
hca	0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	29	5	12	7	0.333333333333	0.0179175157393	18.6037695283	0.0833333333333	0.00451535219747	18.4555555556
hca	0102_10.1038_s41586-019-0992-y_40614812e9	hca:0102_10.1038_s41586-019-0992-y_40614812e9	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	6	3	12	9	0.428571428571	0.0234120571235	18.3055861478	0.163265306122	0.00341661328208	47.7857142857
hca	0513_10.1186_s13059-019-1906-x_0a4cb34cd5	hca:0513_10.1186_s13059-019-1906-x_0a4cb34cd5	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	3	2	12	10	0.833333333333	0.103341728779	18.2272871134	0.118650793651	0.00457984866587	46.7245472837
hca	0415_10.1038_s41467-020-20358-y_582bbd075a	hca:0415_10.1038_s41467-020-20358-y_582bbd075a	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	0	12	12	0.666666666667	0.0368681894984	18.0824357186	0.208333333333	0.00477611940299	43.6197916667
hca	0103_10.1172_jci.insight.151621_2faf375c31	hca:0103_10.1172_jci.insight.151621_2faf375c31	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	2	1	12	11	0.422222222222	0.0234413514652	18.0033985778	0.0843137254902	0.00141003948111	59.8526578073
hca	0467_10.1016_j.cell.2018.08.067_51639edc11	hca:0467_10.1016_j.cell.2018.08.067_51639edc11	same_exact_label	Same reported label	local_private_markers	Local-only markers	1	5	3	12	9	1	0.0555792033185	17.9923413848	0.333333333333	0.0143454871488	23.2361111111
hca	0279_10.1186_s12860-019-0199-y_bf14d4299c	hca:0279_10.1186_s12860-019-0199-y_bf14d4299c	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	2	1	12	11	0.628571428571	0.0365381838475	17.6666830289	0.2625	0.00422727466621	65.5800727299
hca	0281_10.1016_j.devcel.2019.06.001_238d93bfef	hca:0281_10.1016_j.devcel.2019.06.001_238d93bfef	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	10	4	12	8	0.230769230769	0.00999906788272	17.5823885359	0.0897435897436	0.00225963799744	40.6024305556
hca	0421_10.1101_2022.02.14.480397_c10e165496	hca:0421_10.1101_2022.02.14.480397_c10e165496	same_exact_label	Same reported label	local_private_markers	Local-only markers	5	14	4	12	8	0.25	0.0142317904172	17.5663070262	0.111111111111	0.00234741784038	59.1666666667
biorxiv	03092aac-75a4-1014-b9cc-d44d468fbd97	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	same_exact_label	Same reported label	local_private_markers	Local-only markers	2	11	4	12	8	1	0.0627365838271	17.538674179	0.349206349206	0.00459081836327	75.5903737839
