local_label	global_label	context	rank	feature_id	feature_name	score	log2fc	pct_in	pct_out
immature LAMs	Macrophages	global	173	ENSG00000112149	CD83	56.82059973869247	2.017393557727122	0.5005652911249293	0.1364423568109044
immature LAMs	Macrophages	global	174	ENSG00000136867	SLC31A2	56.56623563642159	2.1476241666742832	0.4718767665347654	0.10862685488593464
immature LAMs	Macrophages	global	175	ENSG00000136235	GPNMB	56.438315748676736	5.4767593296414665	0.356416054267948	0.00959993022763235
immature LAMs	Macrophages	global	176	ENSG00000121933	TMIGD3	56.28499122978535	4.34873966693079	0.3712549462973431	0.024476395758836793
immature LAMs	Macrophages	global	177	ENSG00000042753	AP2S1	56.0595973362072	1.0491860468794216	0.6865460712266818	0.34440139046361246
immature LAMs	Macrophages	global	178	ENSG00000149131	SERPING1	55.94598089972558	2.943259922836268	0.4031938948558508	0.06583521261883106
immature LAMs	Macrophages	global	179	ENSG00000035862	TIMP2	55.86526522836254	2.495086262470251	0.43103448275862066	0.08054970658227532
immature LAMs	Macrophages	global	180	ENSG00000131669	NINJ1	55.64519781334263	2.1278119263528312	0.4660825325042397	0.10693238310013581
immature LAMs	Macrophages	global	181	ENSG00000171055	FEZ2	55.58055312648337	2.0984087968633434	0.46791972866026005	0.11785300457258195
immature LAMs	Macrophages	global	182	ENSG00000143153	ATP1B1	55.43184141148806	2.6840782164497807	0.4176088185415489	0.08244975766561592
immature LAMs	Macrophages	global	183	ENSG00000130830	MPP1	55.17112989237611	2.699116287696993	0.4130864895421142	0.06724934899889112
immature LAMs	Macrophages	global	184	ENSG00000082996	RNF13	55.06389727740463	1.455092750694262	0.5651498021481063	0.21906031571996362
immature LAMs	Macrophages	global	185	ENSG00000088986	DYNLL1	54.838684710022605	0.9441049961524811	0.7095816845675523	0.3861215285132256
immature LAMs	Macrophages	global	186	ENSG00000104765	BNIP3L	54.82498519496324	1.596588147686123	0.5339174674957603	0.17973237313265472
immature LAMs	Macrophages	global	187	ENSG00000122705	CLTA	54.65548562260141	1.102061295018191	0.649943470887507	0.3248090604403135
immature LAMs	Macrophages	global	188	ENSG00000130775	THEMIS2	54.44531141202417	1.5185972047329062	0.5466365178066704	0.18649780092448387
immature LAMs	Macrophages	global	189	ENSG00000118508	RAB32	54.40632574649452	2.6653399131360676	0.4111079706048615	0.07216456311284435
immature LAMs	Macrophages	global	190	ENSG00000162704	ARPC5	54.37747975631669	0.7330074389312767	0.7798191068400226	0.49215060863931426
immature LAMs	Macrophages	global	191	ENSG00000090104	RGS1	54.298796947345494	1.1037202163455309	0.6685980780101752	0.2883405389915401
immature LAMs	Macrophages	global	192	ENSG00000085662	AKR1B1	54.29782716073733	1.8448474029531006	0.4889768230638779	0.13666039545981237
immature LAMs	Macrophages	global	193	ENSG00000147872	PLIN2	53.881883709716334	1.3110349637084193	0.5960994912379876	0.25866236403732823
immature LAMs	Macrophages	global	194	ENSG00000051108	HERPUD1	53.787912608233725	0.8869820527114943	0.7278123233465235	0.4271875506161149
immature LAMs	Macrophages	global	195	ENSG00000159200	RCAN1	53.771861633143004	3.5764104213454693	0.37464669304691917	0.04925181595046162
immature LAMs	Macrophages	global	196	ENSG00000002549	LAP3	53.64033981482316	1.7516404953191604	0.49660825325042396	0.15604714618556959
immature LAMs	Macrophages	global	197	ENSG00000172594	SMPDL3A	53.56267890761222	4.068464092202498	0.3446862634256642	0.027211223383710643
immature LAMs	Macrophages	global	198	ENSG00000052795	FNIP2	53.45566981595886	2.0983541098289678	0.46071226681741095	0.1236528326335331
immature LAMs	Macrophages	global	199	ENSG00000157557	ETS2	53.43533188862554	1.7085791099261411	0.507207461842849	0.15134374104484122
immature LAMs	Macrophages	global	200	ENSG00000105246	EBI3	53.33607235143601	4.652790128122991	0.3353589598643301	0.014259727638579136
mature LAMs	Macrophages	local	1	ENSG00000223865	HLA-DPB1	61.905138429960786	0.5378232980430476	1.0	0.8583023082650781
mature LAMs	Macrophages	local	2	ENSG00000019582	CD74	59.78448984643604	0.420293931604861	1.0	0.9401836684040705
mature LAMs	Macrophages	local	3	ENSG00000204287	HLA-DRA	54.793692287542235	0.40199457536332156	1.0	0.9449491188880615
mature LAMs	Macrophages	local	4	ENSG00000231389	HLA-DPA1	53.05105851830777	0.56996007765064	0.9962335216572504	0.8454951600893522
mature LAMs	Macrophages	local	5	ENSG00000173372	C1QA	42.662038297196105	1.3088013156108584	0.9548022598870056	0.45867460908414
mature LAMs	Macrophages	local	6	ENSG00000173369	C1QB	42.34801383186669	1.485159844258077	0.9453860640301318	0.40578307272276
mature LAMs	Macrophages	local	7	ENSG00000196735	HLA-DQA1	40.81476553633665	0.7949209643675546	0.992467043314501	0.6974187143211715
mature LAMs	Macrophages	local	8	ENSG00000135404	CD63	39.23661897350697	0.7215895084813275	0.9887005649717514	0.7998014395631671
mature LAMs	Macrophages	local	9	ENSG00000196126	HLA-DRB1	38.849938353386214	0.4860788107820259	0.9943502824858758	0.8931993050384711
