file_name	file_uri	file_id	data_id	file_type	group_label	group_name	group_id
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	Lymphatic	LYMPHATIC ENDOTHELIAL CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	Lymphatic	LYMPHATIC ENDOTHELIAL CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	Lymphatic	LYMPHATIC ENDOTHELIAL CELL	
STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3	tsv	Lymphatic	LYMPHATIC ENDOTHELIAL CELL	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	Macrophage	MACROPHAGE	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	Macrophage	MACROPHAGE	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	Macrophage	MACROPHAGE	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	Macrophage	MACROPHAGE	
MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4	tsv	Macrophage	MACROPHAGE	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	Mast	MAST CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	Mast	MAST CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	Mast	MAST CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	Mast	MAST CELL	
MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4	tsv	Mast	MAST CELL	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	DC Mature	MATURE DENDRITIC CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	DC Mature	MATURE DENDRITIC CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	DC Mature	MATURE DENDRITIC CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	DC Mature	MATURE DENDRITIC CELL	
MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4	tsv	DC Mature	MATURE DENDRITIC CELL	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	Mesothelial	MESOTHELIAL CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	Mesothelial	MESOTHELIAL CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	Mesothelial	MESOTHELIAL CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	Mesothelial	MESOTHELIAL CELL	
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	tsv	Mesothelial	MESOTHELIAL CELL	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	Myofibroblast	MYOFIBROBLAST	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	Myofibroblast	MYOFIBROBLAST	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	Myofibroblast	MYOFIBROBLAST	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	Myofibroblast	MYOFIBROBLAST	
STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3	tsv	Myofibroblast	MYOFIBROBLAST	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	NK	NATURAL KILLER CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	NK	NATURAL KILLER CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	NK	NATURAL KILLER CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	NK	NATURAL KILLER CELL	
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	tsv	NK	NATURAL KILLER CELL	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	ncMonocyte	NON-CLASSICAL MONOCYTE	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	ncMonocyte	NON-CLASSICAL MONOCYTE	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	ncMonocyte	NON-CLASSICAL MONOCYTE	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	ncMonocyte	NON-CLASSICAL MONOCYTE	
MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4	tsv	ncMonocyte	NON-CLASSICAL MONOCYTE	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	Pericytes	PERICYTE	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	Pericytes	PERICYTE	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	Pericytes	PERICYTE	
STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3	tsv	Pericytes	PERICYTE	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	B Plasma	PLASMA B CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	B Plasma	PLASMA B CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	B Plasma	PLASMA B CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	B Plasma	PLASMA B CELL	
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	tsv	B Plasma	PLASMA B CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	pDC	PLASMACYTOID DENDRITIC CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	pDC	PLASMACYTOID DENDRITIC CELL	
MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4	tsv	pDC	PLASMACYTOID DENDRITIC CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	PNEC	PULMONARY NEUROENDOCRINE CELL	
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	tsv	PNEC	PULMONARY NEUROENDOCRINE CELL	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	T Regulatory	REGULATORY T CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	T Regulatory	REGULATORY T CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	T Regulatory	REGULATORY T CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	T Regulatory	REGULATORY T CELL	
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	tsv	T Regulatory	REGULATORY T CELL	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	SMC	SMOOTH MUSCLE CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	SMC	SMOOTH MUSCLE CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	SMC	SMOOTH MUSCLE CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	SMC	SMOOTH MUSCLE CELL	
STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3	tsv	SMC	SMOOTH MUSCLE CELL	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	T	T CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	T	T CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	T	T CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	T	T CELL	
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	tsv	T	T CELL	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	VE Arterial	VASCULAR ENDOTHELIAL ARTERIAL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	VE Arterial	VASCULAR ENDOTHELIAL ARTERIAL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	VE Arterial	VASCULAR ENDOTHELIAL ARTERIAL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	VE Arterial	VASCULAR ENDOTHELIAL ARTERIAL	
STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3	tsv	VE Arterial	VASCULAR ENDOTHELIAL ARTERIAL	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	VE Capillary A	VASCULAR ENDOTHELIAL CAPILLARY A	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	VE Capillary A	VASCULAR ENDOTHELIAL CAPILLARY A	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	VE Capillary A	VASCULAR ENDOTHELIAL CAPILLARY A	
STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3	tsv	VE Capillary A	VASCULAR ENDOTHELIAL CAPILLARY A	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	VE Capillary B	VASCULAR ENDOTHELIAL CAPILLARY B	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	VE Capillary B	VASCULAR ENDOTHELIAL CAPILLARY B	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	VE Capillary B	VASCULAR ENDOTHELIAL CAPILLARY B	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	VE Capillary B	VASCULAR ENDOTHELIAL CAPILLARY B	
STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3	tsv	VE Capillary B	VASCULAR ENDOTHELIAL CAPILLARY B	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	VE Peribronchial	VASCULAR ENDOTHELIAL PERIBRONCHIAL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	VE Peribronchial	VASCULAR ENDOTHELIAL PERIBRONCHIAL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	VE Peribronchial	VASCULAR ENDOTHELIAL PERIBRONCHIAL	
